Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27300.000034	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.757666	Infinity
WASTE	85000.001784	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	10465.537454	Infinity
CO2_EMISSIONS	79183.795980	Infinity
RES_WIND	170065.363848	Infinity
RES_SOLAR	269583.428790	Infinity
RES_HYDRO	31988.374028	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	82112.631549	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.835152	88.833333
APPLES	2.044426	109.966667
CEREALSTRAW	53000.001815	53000.000000
CHERRIES	388.884961	388.888889
MAIZESTRAW	12472.224072	12472.222222
OLIVES	0.697832	166.666667
OSR	8833.335364	8833.333333
RICESTRAW	504.149179	504.147222
VINEYARDS	2944.444863	2944.444444
MISCANTHUS	4.686099	43694.444444
SWITCHGRASS	26.079254	44055.555556
WILLOW	0.316038	10611.111111
POPLAR	0.203037	1750.000000
CP_RES	120840.094763	120840.166667
FUELWOOD_RES	44388.890487	44388.888889
LANDSCAPECARE	35431.346311	35431.344444
MSW	40333.002173	40333.000000
FUELWOODRW	34138.890505	34138.888889
OTHERSECRESID	15166.668751	15166.666667
SAWDUST	4444.446776	4444.444444
CP_RW	91990.820141	93000.000000
GRASS_FOR_BIOGAS	860.134283	860.138889
MAIZE_SILAGE	2485.818365	2485.833333
SUGARBEETTOPS	861.103942	861.111111
MANURE_LIQ	10583.231467	10583.333333
MANURE_SOL	117444.445123	117444.444444
SLUDGE	4.154729	4.166667
