Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.913058	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.921046	Infinity
WASTE	85000.001128	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	5691.394600	Infinity
CO2_EMISSIONS	59140.873272	Infinity
RES_WIND	364865.903930	Infinity
RES_SOLAR	270936.150000	Infinity
RES_HYDRO	91415.373939	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	3324.839751	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.417685	44.416667
APPLES	54.986831	54.986111
CEREALSTRAW	36555.548796	36555.555556
CHERRIES	194.443868	194.444444
MAIZESTRAW	6388.889552	6388.888889
OLIVES	1.010461	55.555556
OSR	4222.223088	4222.222222
RICESTRAW	268.878554	268.877778
VINEYARDS	1500.000537	1500.000000
MISCANTHUS	0.414859	30638.888889
SWITCHGRASS	0.449419	32111.111111
WILLOW	0.218722	8277.777778
POPLAR	0.049331	888.888889
CP_RES	34138.484953	34138.483333
FUELWOOD_RES	12555.556095	12555.555556
LANDSCAPECARE	14172.545292	14172.544444
MSW	31515.327070	31515.361111
FUELWOODRW	28361.111485	28361.111111
OTHERSECRESID	6055.556630	6055.555556
SAWDUST	1722.223529	1722.222222
CP_RW	32247.703053	77250.000000
GRASS_FOR_BIOGAS	781.931759	781.944444
MAIZE_SILAGE	2259.765575	2259.777778
SUGARBEETTOPS	583.313772	583.333333
MANURE_LIQ	6527.701926	6527.777778
MANURE_SOL	65138.889981	65138.888889
SLUDGE	3.045831	3.055556
