TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.788345	6175.858912	60.000000	0.000000	59.999998	60.000000	0.000000	0.377207	1.000000	0.843906	0.843906	0.052828	42472.798297
CCGT	8590.433883	217.567796	25.000000	4.000000	10.400545	Infinity	0.000000	0.004359	1.000000	0.056258	0.955769	0.070952	1911.516107
CCGT_AMMONIA	0.036549	0.000926	25.000000	0.000000	0.000044	Infinity	0.000000	0.000000	1.000000	0.033356	0.590000	0.070952	0.008133
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999950	2927.868066	25.000000	0.000000	209.999999	210.000000	0.000000	0.230407	1.000000	0.147279	1.000000	0.070952	267749.999362
WIND_ONSHORE	85646.985337	996.141006	30.000000	0.000000	74.999987	75.000000	0.000000	0.145440	1.000000	0.260309	1.000000	0.065051	46713.742002
WIND_OFFSHORE	235006.334472	1635.055250	30.000000	0.000000	43.866562	60.000000	0.000000	0.164846	1.000000	0.504442	1.000000	0.065051	27322.288359
HYDRO_RIVER	110988.212420	1109.785285	80.000000	0.000000	21.999995	22.000000	0.000000	0.077741	1.000000	0.474343	1.000000	0.051030	27782.033096
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.069495	0.004467	25.000000	0.000000	0.000045	Infinity	0.000000	0.000001	1.000000	0.108522	0.844900	0.070952	0.046584
IND_COGEN_WOOD	0.036428	0.001334	25.000000	0.000000	0.000031	Infinity	0.000000	0.000000	1.000000	0.077271	0.844900	0.070952	0.005135
IND_COGEN_WASTE	0.052687	0.001942	25.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.076353	0.844900	0.070952	0.010723
IND_BOILER_GAS	0.154552	0.003096	17.000000	0.000000	0.002187	Infinity	0.000000	0.000014	1.000000	0.103880	0.944300	0.088699	0.026943
IND_BOILER_WOOD	0.028316	0.000566	17.000000	0.000000	0.000205	Infinity	0.000000	0.000001	1.000000	0.116843	0.894600	0.088699	0.005914
IND_BOILER_OIL	0.025336	0.000545	17.000000	0.000000	0.000385	Infinity	0.000000	0.000000	1.000000	0.016364	0.944300	0.088699	0.004742
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2213.823485	44.274928	17.000000	0.000000	16.016665	Infinity	0.000000	0.492309	1.000000	0.492088	0.894600	0.088699	462.401129
IND_DIRECT_ELEC	6211.082661	28.176042	15.000000	0.000000	16.019092	Infinity	0.000000	0.507674	1.000000	0.507369	0.944300	0.096342	23.548066
DHN_HP_ELEC	9030.971633	306.228756	25.000000	0.000000	22.821044	Infinity	0.000000	0.999990	1.000000	0.664809	0.944300	0.070952	3988.890232
DHN_COGEN_GAS	0.075214	0.002199	25.000000	0.000000	0.000055	Infinity	0.000000	0.000000	1.000000	0.068672	0.844900	0.070952	0.027119
DHN_COGEN_WOOD	0.030852	0.001130	25.000000	0.000000	0.000026	Infinity	0.000000	0.000000	1.000000	0.039809	0.844900	0.070952	0.004349
DHN_COGEN_WASTE	0.044586	0.001644	25.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.043044	0.844900	0.070952	0.009075
DHN_COGEN_WET_BIOMASS	0.184763	0.015037	25.000000	0.000000	0.000124	Infinity	0.000000	0.000005	1.000000	0.649939	0.745500	0.070952	0.126838
DHN_COGEN_BIO_HYDROLYSIS	0.120582	0.005892	15.000000	0.000000	0.000024	Infinity	0.000000	0.000001	1.000000	0.194001	0.844900	0.096342	0.015864
DHN_BOILER_GAS	0.006558	0.000131	17.000000	0.000000	0.000093	Infinity	0.000000	0.000000	1.000000	0.069417	0.944300	0.088699	0.001143
DHN_BOILER_WOOD	0.010116	0.000202	17.000000	0.000000	0.000073	Infinity	0.000000	0.000000	1.000000	0.060511	0.894600	0.088699	0.002113
DHN_BOILER_OIL	0.006115	0.000132	17.000000	0.000000	0.000093	Infinity	0.000000	0.000000	1.000000	0.037140	0.944300	0.088699	0.001144
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.076179	0.000090	30.000000	0.000000	0.000200	Infinity	0.000000	0.000002	1.000000	0.127344	1.000000	0.065051	0.044189
DEC_HP_ELEC	92065.861268	3838.636209	18.000000	0.000000	163.011901	Infinity	0.000000	0.999996	1.000000	0.338477	1.000000	0.085546	26879.032304
DEC_THHP_GAS	0.074635	0.002181	20.000000	0.000000	0.000206	Infinity	0.000000	0.000001	1.000000	0.177295	1.000000	0.080243	0.078668
DEC_COGEN_GAS	0.059059	0.003796	20.000000	0.000000	0.000039	Infinity	0.000000	0.000000	1.000000	0.062603	1.000000	0.080243	0.039589
DEC_COGEN_OIL	0.046424	0.002848	20.000000	0.000000	0.000033	Infinity	0.000000	0.000000	1.000000	0.020933	1.000000	0.080243	0.033562
DEC_ADVCOGEN_GAS	0.089349	0.001665	20.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.018342	1.000000	0.080243	0.021336
DEC_ADVCOGEN_H2	0.081799	0.001524	20.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.014815	1.000000	0.080243	0.019534
DEC_BOILER_GAS	0.047622	0.001429	17.000000	0.000000	0.000250	Infinity	0.000000	0.000000	1.000000	0.035116	1.000000	0.088699	0.005279
DEC_BOILER_WOOD	0.048030	0.001681	17.000000	0.000000	0.000087	Infinity	0.000000	0.000000	1.000000	0.082724	1.000000	0.088699	0.001825
DEC_BOILER_OIL	0.036250	0.002174	17.000000	0.000000	0.000212	Infinity	0.000000	0.000000	1.000000	0.017890	1.000000	0.088699	0.004474
DEC_SOLAR	1.067344	0.011842	20.000000	0.000000	0.001409	20.000000	0.000000	0.000002	1.000000	0.070108	1.000000	0.080243	0.311682
DEC_DIRECT_ELEC	0.071092	0.000311	15.000000	0.000000	0.001630	Infinity	0.000000	0.000001	1.000000	0.018106	1.000000	0.096342	0.002396
TRAMWAY_TROLLEY	10181.125113	203.622502	30.000000	0.000000	16.289800	Infinity	0.000000	0.200000	0.200000	0.342466	0.342466	0.065051	0.000000
BUS_COACH_DIESEL	6843.455982	361.811952	15.000000	0.000000	11.841118	Infinity	0.000000	0.125997	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_HYDIESEL	0.008012	0.000325	15.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.028509	0.296804	0.096342	0.000000
BUS_COACH_CNG_STOICH	9567.013683	499.667404	15.000000	0.000000	16.352751	Infinity	0.000000	0.174003	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_FC_HYBRIDH2	0.013046	0.000366	15.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.050382	0.296804	0.096342	0.000000
TRAIN_PUB	76358.246370	2755.793831	40.000000	0.000000	50.702013	Infinity	0.000000	0.500000	0.500000	0.275073	0.275073	0.058278	0.000000
CAR_GASOLINE	0.003077	0.000186	15.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.003753	0.051370	0.096342	0.000000
CAR_DIESEL	0.037671	0.002200	15.000000	0.000000	0.000092	Infinity	0.000000	0.000000	1.000000	0.046963	0.051370	0.096342	0.000000
CAR_NG	0.008461	0.000494	15.000000	0.000000	0.000021	Infinity	0.000000	0.000000	1.000000	0.010506	0.051370	0.096342	0.000000
CAR_METHANOL	0.002417	0.000146	15.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.002850	0.051370	0.096342	0.000000
CAR_HEV	0.002733	0.000219	15.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.003341	0.051370	0.096342	0.000000
CAR_PHEV	1.583425	0.113709	15.000000	0.000000	0.003344	Infinity	0.000000	0.000001	1.000000	0.023152	0.051370	0.096342	0.000000
CAR_BEV	999639.236322	16289.789726	15.000000	0.000000	1628.978973	Infinity	0.000000	0.999999	1.000000	0.051370	0.051370	0.096342	0.000000
CAR_FUEL_CELL	0.118149	0.001112	15.000000	0.000000	0.000111	Infinity	0.000000	0.000000	1.000000	0.058637	0.051370	0.096342	0.000000
PLANE	0.000000	0.000000	30.000000	0.000000	21.872146	Infinity	0.000000	1.000000	1.000000	1.000000	1.000000	0.065051	0.000000
BOAT_FREIGHT_DIESEL	0.104612	0.005531	40.000000	0.000000	0.001448	Infinity	0.000000	0.000072	1.000000	0.112818	0.114155	0.058278	0.000000
BOAT_FREIGHT_NG	1462.494007	76.383353	40.000000	0.000000	19.998551	Infinity	0.000000	0.999924	1.000000	0.114155	0.114155	0.058278	0.000000
BOAT_FREIGHT_METHANOL	0.024637	0.001303	40.000000	0.000000	0.000341	Infinity	0.000000	0.000005	1.000000	0.030851	0.114155	0.058278	0.000000
TRAIN_FREIGHT	1905.660863	38.111606	40.000000	0.000000	18.249960	Infinity	0.000000	1.000000	1.000000	0.342466	0.342466	0.058278	0.000000
TRUCK_DIESEL	17605.264615	930.778886	15.000000	0.000000	50.161736	Infinity	0.000000	0.412855	1.000000	0.092593	0.092593	0.096342	0.000000
TRUCK_METHANOL	0.006814	0.000360	15.000000	0.000000	0.000019	Infinity	0.000000	0.000000	1.000000	0.017781	0.092593	0.096342	0.000000
TRUCK_FUEL_CELL	30686.859718	860.794819	15.000000	0.000000	71.336587	Infinity	0.000000	0.587134	1.000000	0.092593	0.092593	0.096342	0.000000
TRUCK_ELEC	1.219713	0.032123	15.000000	0.000000	0.001389	Infinity	0.000000	0.000011	1.000000	0.092158	0.092593	0.096342	0.000000
TRUCK_NG	0.001957	0.000102	15.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.004920	0.092593	0.096342	0.000000
HABER_BOSCH	5409.680161	105.766963	20.000000	0.000000	5.611876	Infinity	0.000000	1.000000	1.000000	0.773903	0.994000	0.080243	0.000000
CO2_TO_METHANOL	0.032842	0.001314	20.000000	0.000000	0.000041	Infinity	0.000000	0.000002	1.000000	0.141661	0.944300	0.080243	0.000000
E_WOOD_TO_METHANOL	8528.166456	341.126658	20.000000	0.000000	7.332903	Infinity	0.000000	0.999993	1.000000	0.994000	0.994000	0.080243	0.000000
METHANE_TO_METHANOL	0.073727	0.002949	25.000000	0.000000	0.000049	Infinity	0.000000	0.000005	1.000000	0.337524	0.844900	0.070952	0.000000
OIL_TO_HVC	904.541132	4.808961	15.000000	0.000000	2.012104	Infinity	0.000000	0.282772	1.000000	0.994000	0.994000	0.096342	0.000000
GAS_TO_HVC	0.033017	0.000825	25.000000	0.000000	0.000036	Infinity	0.000000	0.000001	1.000000	0.061299	0.994000	0.070952	0.000000
BIOMASS_TO_HVC	0.073203	0.002184	20.000000	0.000000	0.000022	Infinity	0.000000	0.000002	1.000000	0.149763	0.994000	0.080243	0.000000
METHANOL_TO_HVC	4049.590721	364.461109	20.000000	0.000000	5.103518	Infinity	0.000000	0.717225	1.000000	0.993999	0.994000	0.080243	0.000000
PHS	323.398975	0.000000	50.000000	5.000000	5.499983	5.500000	0.000000	-1.000000	1.000000	0.020240	1.000000	0.054777	
BATT_LI	0.252380	0.000390	15.000000	0.000000	0.000503	Infinity	0.000000	-1.000000	1.000000	0.026346	1.000000	0.096342	
BEV_BATT	0.000000	0.000000	1.000000	0.000000	1616.050568	Infinity	0.000000	-1.000000	1.000000	0.002451	1.000000	1.050000	
PHEV_BATT	0.000000	0.000000	1.000000	0.000000	0.000664	Infinity	0.000000	-1.000000	1.000000	0.006557	1.000000	1.050000	
TS_DEC_DIRECT_ELEC	0.114633	0.000803	20.000000	0.000000	0.006043	Infinity	0.000000	-1.000000	1.000000	0.003808	1.000000	0.080243	
TS_DEC_HP_ELEC	3115.953249	21.813758	20.000000	0.000000	164.256892	Infinity	0.000000	-1.000000	1.000000	0.040524	1.000000	0.080243	
TS_DEC_THHP_GAS	0.111916	0.000783	20.000000	0.000000	0.005900	Infinity	0.000000	-1.000000	1.000000	0.002473	1.000000	0.080243	
TS_DEC_COGEN_GAS	0.111846	0.000783	20.000000	0.000000	0.005896	Infinity	0.000000	-1.000000	1.000000	0.001389	1.000000	0.080243	
TS_DEC_COGEN_OIL	0.112017	0.000784	20.000000	0.000000	0.005905	Infinity	0.000000	-1.000000	1.000000	0.001316	1.000000	0.080243	
TS_DEC_ADVCOGEN_GAS	0.112019	0.000784	20.000000	0.000000	0.005905	Infinity	0.000000	-1.000000	1.000000	0.001255	1.000000	0.080243	
TS_DEC_ADVCOGEN_H2	0.112181	0.000785	20.000000	0.000000	0.005914	Infinity	0.000000	-1.000000	1.000000	0.001273	1.000000	0.080243	
TS_DEC_BOILER_GAS	0.112285	0.000786	20.000000	0.000000	0.005919	Infinity	0.000000	-1.000000	1.000000	0.001632	1.000000	0.080243	
TS_DEC_BOILER_WOOD	0.113530	0.000795	20.000000	0.000000	0.005985	Infinity	0.000000	-1.000000	1.000000	0.001570	1.000000	0.080243	
TS_DEC_BOILER_OIL	0.112287	0.000786	20.000000	0.000000	0.005919	Infinity	0.000000	-1.000000	1.000000	0.001490	1.000000	0.080243	
TS_DHN_DAILY	0.161143	0.000462	40.000000	0.000000	0.053714	Infinity	0.000000	-1.000000	1.000000	0.000402	1.000000	0.058278	
TS_DHN_SEASONAL	9427.043289	51.484790	25.000000	0.000000	15978.039474	Infinity	0.000000	-1.000000	1.000000	0.000241	1.000000	0.070952	
TS_HIGH_TEMP	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.070952	
GAS_STORAGE	0.000000	30.026404	50.000000	0.000000	30026404.122224	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.054777	
H2_STORAGE	0.000000	17.619393	20.000000	0.000000	17619392.777239	1000000000.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.080243	
DIESEL_STORAGE	0.000000	15.848966	20.000000	0.000000	15848965.693839	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.080243	
GASOLINE_STORAGE	0.000000	15.878253	20.000000	0.000000	15878252.669019	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.080243	
LFO_STORAGE	0.000000	17.340160	20.000000	0.000000	17340159.985212	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.080243	
AMMONIA_STORAGE	0.000000	16.485017	20.000000	0.000000	16485016.761392	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.080243	
METHANOL_STORAGE	0.000000	16.959451	20.000000	0.000000	16959450.690131	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.080243	
CO2_STORAGE	0.000000	6.216000	30.000000	0.000000	6215999.740843	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.065051	
JETFUEL_STORAGE	0.000000	4.757906	30.000000	0.000000	4757905.589949	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.065051	
WOOD_STORAGE	0.000000	9.569153	30.000000	0.000000	9569152.646169	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.065051	
EFFICIENCY	5333.333333	0.000000	1.000000	0.000000	0.952381	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	1.050000	
DHN	22518.827232	0.000000	60.000000	0.000000	27.266464	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.052828	
GRID	195876.176725	0.000000	80.000000	0.000000	2.614504	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.051030	
ALKALINE_ELECTROLYSIS	51166.775623	2046.671025	20.000000	0.000000	85.277959	Infinity	0.000000	-1.000000	1.000000	0.527693	0.894600	0.080243	
HT_ELECTROLYSIS	1.036621	0.041465	20.000000	0.000000	0.001264	Infinity	0.000000	-1.000000	1.000000	0.759098	0.894600	0.080243	
SMR	0.029517	0.002724	25.000000	0.000000	0.000038	Infinity	0.000000	-1.000000	1.000000	0.174407	0.854840	0.070952	
BIO_HYDROLYSIS	10136.486946	691.111377	15.000000	0.000000	5.594829	Infinity	0.000000	-1.000000	1.000000	0.844900	0.844900	0.096342	
H2_BIOMASS	0.032027	0.002256	25.000000	0.000000	0.000007	Infinity	0.000000	-1.000000	1.000000	0.029349	0.854840	0.070952	
WOOD_TO_METHANE	0.038484	0.001539	20.000000	0.000000	0.000015	Infinity	0.000000	-1.000000	1.000000	0.071518	0.844900	0.080243	
CO2_TO_METHANE	0.022341	0.000894	20.000000	0.000000	0.000039	Infinity	0.000000	-1.000000	1.000000	0.054563	0.844900	0.080243	
E_WOOD_TO_METHANE	0.032744	0.001310	20.000000	0.000000	0.000040	Infinity	0.000000	-1.000000	1.000000	0.136605	0.844900	0.080243	
BIOMETHANATION	0.032390	0.001296	20.000000	0.000000	0.000029	Infinity	0.000000	-1.000000	1.000000	0.092805	0.844900	0.080243	
PYROLYSIS_TO_LFO	0.076063	0.003043	25.000000	0.000000	0.000030	Infinity	0.000000	-1.000000	1.000000	0.207669	0.844900	0.070952	
PYROLYSIS_TO_FUELS	0.036912	0.001476	25.000000	0.000000	0.000014	Infinity	0.000000	-1.000000	1.000000	0.053183	0.844900	0.070952	
ATM_CCS	0.000000	0.000000	40.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.058278	
INDUSTRY_CCS	8537.868486	341.514739	40.000000	0.000000	4.426059	Infinity	0.000000	-1.000000	1.000000	0.959714	1.000000	0.058278	
WOOD_TO_METHANOL	0.051083	0.002043	20.000000	0.000000	0.000007	Infinity	0.000000	-1.000000	1.000000	0.043970	0.994000	0.080243	
AMMONIA_TO_H2	0.017643	0.001628	25.000000	0.000000	0.000023	Infinity	0.000000	-1.000000	1.000000	0.033596	0.854840	0.070952	
E_WOOD_TO_FT	9228.326807	369.133072	20.000000	0.000000	2.520712	Infinity	0.000000	-1.000000	1.000000	0.994000	0.994000	0.080243	
WOOD_TO_FT	0.066276	0.002651	20.000000	0.000000	0.000021	Infinity	0.000000	-1.000000	1.000000	0.146502	0.994000	0.080243	
CO2_TO_FT	7121.197602	284.847904	20.000000	0.000000	13.187403	Infinity	0.000000	-1.000000	1.000000	0.913000	0.913000	0.080243	
REFINERY_JETFUEL	0.000000	0.000000	40.000000	0.000000	15.708074	Infinity	0.000000	-1.000000	1.000000	0.926000	0.994000	0.058278	
REFINERY_GASOLINE	0.000000	0.000000	40.000000	0.000000	0.000015	Infinity	0.000000	-1.000000	1.000000	0.101917	0.994000	0.058278	
REFINERY_DIESEL	0.000000	0.000000	40.000000	0.000000	0.000014	Infinity	0.000000	-1.000000	1.000000	0.095171	0.994000	0.058278	
CEMENT_PROCESS	0.000000	0.000000	40.000000	6400.000000	6400.088449	Infinity	1.000000	-1.000000	1.000000	0.000114	1.000000	0.058278	
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000	40.000000	0.000000	6.270000	6.270000	1.000000	-1.000000	1.000000	1.000000	1.000000	0.058278	
AGRICULTURE_EMISSIONS	0.000000	0.000000	40.000000	48000.000000	48000.000014	Infinity	1.000000	-1.000000	1.000000	0.000114	1.000000	0.058278	
BIOMASS_SEQUESTRATION	0.000000	0.000000	40.000000	0.000000	22.916120	Infinity	1.000000	-1.000000	1.000000	0.720351	1.000000	0.058278	
DAC_HT	0.126785	0.004691	25.000000	0.000000	0.000018	Infinity	0.000000	-1.000000	1.000000	0.123386	1.000000	0.070952	
DAC_LT	14193.542757	567.759467	20.000000	0.000000	2.219544	Infinity	0.000000	-1.000000	1.000000	0.936563	1.000000	0.080243	
WOOD_GROWTH	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.050383	
WET_BIOMASS_GROWTH	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.050383	
SEQUESTRATION	0.000000	88.775976	40.000000	0.000000	2.739999	2.740000	0.000000	-1.000000	1.000000	0.999999	1.000000	0.058278	
GHG_EMISSIONS	0.000000	0.000000	100.000000	0.000000	14.062993	Infinity	0.000000	-1.000000	1.000000	0.806695	1.000000	0.050383	
