Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.999012	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.943774	Infinity
WASTE	85000.000839	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	4580.977901	Infinity
CO2_EMISSIONS	55761.432254	Infinity
RES_WIND	223391.583319	Infinity
RES_SOLAR	271689.341157	Infinity
RES_HYDRO	86551.405658	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	29273.330099	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.417923	44.416667
APPLES	54.987347	54.986111
CEREALSTRAW	36555.556757	36555.555556
CHERRIES	194.445628	194.444444
MAIZESTRAW	6388.890077	6388.888889
OLIVES	55.556720	55.555556
OSR	4222.223424	4222.222222
RICESTRAW	268.879011	268.877778
VINEYARDS	1500.001098	1500.000000
MISCANTHUS	30638.889707	30638.888889
SWITCHGRASS	32111.112400	32111.111111
WILLOW	8277.778697	8277.777778
POPLAR	888.889646	888.888889
CP_RES	34138.484471	34138.483333
FUELWOOD_RES	12555.556723	12555.555556
LANDSCAPECARE	14172.545628	14172.544444
MSW	31515.362359	31515.361111
FUELWOODRW	28361.112277	28361.111111
OTHERSECRESID	6055.556727	6055.555556
SAWDUST	1722.223389	1722.222222
CP_RW	77250.000606	77250.000000
GRASS_FOR_BIOGAS	781.940863	781.944444
MAIZE_SILAGE	2259.769118	2259.777778
SUGARBEETTOPS	583.329236	583.333333
MANURE_LIQ	6527.755561	6527.777778
MANURE_SOL	65138.889714	65138.888889
SLUDGE	3.053016	3.055556
