Name	C_inv	C_maint	C_op
NUCLEAR	15359.467047	6175.859132	0.000000
CCGT	1145.843257	409.013164	0.000000
CCGT_AMMONIA	0.000563	0.000201	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001602	2927.868071	0.000000
WIND_ONSHORE	5571.460225	996.141170	0.000000
WIND_OFFSHORE	6002.203878	641.958162	0.000000
HYDRO_RIVER	5663.687747	1109.785492	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.001203	0.001090	0.000000
IND_COGEN_WOOD	0.000673	0.000347	0.000000
IND_COGEN_WASTE	0.000834	0.000433	0.000000
IND_BOILER_GAS	0.002244	0.000507	0.000000
IND_BOILER_WOOD	0.000588	0.000133	0.000000
IND_BOILER_OIL	0.000500	0.000121	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.384817	44.279567	0.000000
IND_DIRECT_ELEC	598.382905	28.175712	0.000000
DHN_HP_ELEC	519.233515	248.145708	0.000000
DHN_COGEN_GAS	0.001313	0.000541	0.000000
DHN_COGEN_WOOD	0.000544	0.000281	0.000000
DHN_COGEN_WASTE	0.000714	0.000371	0.000000
DHN_COGEN_WET_BIOMASS	0.000922	0.001058	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.001996	0.001012	0.000000
DHN_BOILER_GAS	0.000154	0.000035	0.000000
DHN_BOILER_WOOD	0.000219	0.000049	0.000000
DHN_BOILER_OIL	0.000137	0.000033	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000655	0.000012	0.000000
DEC_HP_ELEC	7874.529532	3837.974768	0.000000
DEC_THHP_GAS	0.002024	0.000737	0.000000
DEC_COGEN_GAS	0.001265	0.001013	0.000000
DEC_COGEN_OIL	0.000732	0.000559	0.000000
DEC_ADVCOGEN_GAS	0.001725	0.000401	0.000000
DEC_ADVCOGEN_H2	0.001412	0.000328	0.000000
DEC_BOILER_GAS	0.001066	0.000360	0.000000
DEC_BOILER_WOOD	0.001227	0.000484	0.000000
DEC_BOILER_OIL	0.000814	0.000550	0.000000
DEC_SOLAR	0.018995	0.002626	0.000000
DEC_DIRECT_ELEC	0.001588	0.000072	0.000000
TRAMWAY_TROLLEY	662.296928	203.622542	0.000000
BUS_COACH_DIESEL	0.000814	0.000447	0.000000
BUS_COACH_HYDIESEL	0.000683	0.000287	0.000000
BUS_COACH_CNG_STOICH	2244.970452	1217.021636	0.000000
BUS_COACH_FC_HYBRIDH2	0.000037	0.000011	0.000000
TRAIN_PUB	3348.074976	2073.385765	0.000000
CAR_GASOLINE	0.000125	0.000078	0.000000
CAR_DIESEL	0.000193	0.000117	0.000000
CAR_NG	0.000449	0.000272	0.000000
CAR_METHANOL	0.000106	0.000066	0.000000
CAR_HEV	0.000111	0.000093	0.000000
CAR_PHEV	0.053702	0.040028	0.000000
CAR_BEV	96307.578327	16289.797763	0.000000
CAR_FUEL_CELL	0.003597	0.000351	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000628	0.000569	0.000000
BOAT_FREIGHT_NG	85.236983	76.388302	0.000000
BOAT_FREIGHT_METHANOL	0.000491	0.000446	0.000000
TRAIN_FREIGHT	111.058409	38.111605	0.000000
TRUCK_DIESEL	2360.969987	1295.619507	0.000000
TRUCK_METHANOL	0.000074	0.000041	0.000000
TRUCK_FUEL_CELL	2141.634206	623.556107	0.000000
TRUCK_ELEC	0.000325	0.000089	0.000000
TRUCK_NG	0.000108	0.000058	0.000000
HABER_BOSCH	437.359865	106.564474	0.000000
CO2_TO_METHANOL	0.000740	0.000369	0.000000
E_WOOD_TO_METHANOL	684.327214	341.129187	0.000000
METHANE_TO_METHANOL	0.001282	0.000723	0.000000
OIL_TO_HVC	87.145699	4.808968	0.000000
GAS_TO_HVC	0.000756	0.000266	0.000000
BIOMASS_TO_HVC	0.001604	0.000596	0.000000
METHANOL_TO_HVC	324.950669	364.462267	0.000000
PHS	17.714787	0.000000	0.000000
BATT_LI	0.004456	0.000072	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.003196	0.000279	0.000000
TS_DEC_HP_ELEC	278.747632	24.319006	0.000000
TS_DEC_THHP_GAS	0.003099	0.000270	0.000000
TS_DEC_COGEN_GAS	0.003100	0.000270	0.000000
TS_DEC_COGEN_OIL	0.003105	0.000271	0.000000
TS_DEC_ADVCOGEN_GAS	0.003104	0.000271	0.000000
TS_DEC_ADVCOGEN_H2	0.003107	0.000271	0.000000
TS_DEC_BOILER_GAS	0.003102	0.000271	0.000000
TS_DEC_BOILER_WOOD	0.003126	0.000273	0.000000
TS_DEC_BOILER_OIL	0.003107	0.000271	0.000000
TS_DHN_DAILY	0.003143	0.000155	0.000000
TS_DHN_SEASONAL	908.175732	69.904623	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
GAS_STORAGE	0.000000	32.727517	0.000000
H2_STORAGE	0.000000	18.777117	0.000000
DIESEL_STORAGE	0.000000	17.199821	0.000000
GASOLINE_STORAGE	0.000000	17.187814	0.000000
LFO_STORAGE	0.000000	18.842651	0.000000
AMMONIA_STORAGE	0.000000	17.848630	0.000000
METHANOL_STORAGE	0.000000	18.352080	0.000000
CO2_STORAGE	0.000000	6.824058	0.000000
JETFUEL_STORAGE	0.000000	5.215994	0.000000
WOOD_STORAGE	0.000000	10.483280	0.000000
EFFICIENCY	5600.000000	0.000000	0.000000
DHN	894.249774	0.000000	0.000000
GRID	9495.422202	0.000000	0.000000
ALKALINE_ELECTROLYSIS	3571.924776	1780.563116	0.000000
HT_ELECTROLYSIS	0.010881	0.005424	0.000000
SMR	0.000638	0.000830	0.000000
BIO_HYDROLYSIS	1681.258861	1189.811627	0.000000
H2_BIOMASS	0.000659	0.000655	0.000000
WOOD_TO_METHANE	0.000864	0.000431	0.000000
CO2_TO_METHANE	0.000566	0.000282	0.000000
E_WOOD_TO_METHANE	0.000753	0.000375	0.000000
BIOMETHANATION	0.000804	0.000401	0.000000
PYROLYSIS_TO_LFO	0.001495	0.000843	0.000000
PYROLYSIS_TO_FUELS	0.000796	0.000449	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	488.189902	335.075707	0.000000
WOOD_TO_METHANOL	0.001052	0.000525	0.000000
AMMONIA_TO_H2	0.000404	0.000525	0.000000
E_WOOD_TO_FT	3098.324732	1544.478981	0.000000
WOOD_TO_FT	0.001386	0.000691	0.000000
CO2_TO_FT	192.787636	96.102403	0.000000
REFINERY_JETFUEL	0.000000	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000	0.000000
DAC_HT	0.001448	0.000755	0.000000
DAC_LT	0.002177	0.001085	0.000000
WOOD_GROWTH	0.000000	0.000000	0.000000
WET_BIOMASS_GROWTH	0.000000	0.000000	0.000000
SEQUESTRATION	0.000000	88.775997	0.000000
GHG_EMISSIONS	0.000000	0.000000	0.000000
ELECTRICITY	0.000000	0.000000	0.000000
GASOLINE	0.000000	0.000000	0.000000
DIESEL	0.000000	0.000000	0.000000
BIOETHANOL	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000
LFO	0.000000	0.000000	0.000000
GAS	0.000000	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000	0.000000
JETFUEL	0.000000	0.000000	2729.999900
FT_FUEL	0.000000	0.000000	0.000000
GAS_RE	0.000000	0.000000	0.000000
WOOD	0.000000	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000	0.000000
COAL	0.000000	0.000000	0.000000
URANIUM	0.000000	0.000000	5087.405629
WASTE	0.000000	0.000000	1800.965901
H2	0.000000	0.000000	0.000000
H2_RE	0.000000	0.000000	0.000000
AMMONIA	0.000000	0.000000	0.000000
METHANOL	0.000000	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000	0.000000
METHANOL_RE	0.000000	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000	0.000000
RES_WIND	0.000000	0.000000	0.000000
RES_SOLAR	0.000000	0.000000	0.000000
RES_HYDRO	0.000000	0.000000	0.000000
RES_GEO	0.000000	0.000000	0.000000
CO2_ATMOSPHERE	0.000000	0.000000	0.000000
CO2_CENTRALISED	0.000000	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000	0.000000
OTHER_GHG	0.000000	0.000000	0.000000
OLIVE_PITS	0.000000	0.000000	0.936576
APPLES	0.000000	0.000000	0.002043
CEREALSTRAW	0.000000	0.000000	383.967282
CHERRIES	0.000000	0.000000	0.003537
MAIZESTRAW	0.000000	0.000000	90.672395
OLIVES	0.000000	0.000000	0.002184
OSR	0.000000	0.000000	43.704399
RICESTRAW	0.000000	0.000000	3.390975
VINEYARDS	0.000000	0.000000	0.009248
MISCANTHUS	0.000000	0.000000	0.000771
SWITCHGRASS	0.000000	0.000000	0.000766
WILLOW	0.000000	0.000000	0.000924
POPLAR	0.000000	0.000000	0.000720
CP_RES	0.000000	0.000000	209.183545
FUELWOOD_RES	0.000000	0.000000	459.105224
LANDSCAPECARE	0.000000	0.000000	296.354307
MSW	0.000000	0.000000	7.218956
FUELWOODRW	0.000000	0.000000	353.096274
OTHERSECRESID	0.000000	0.000000	84.729602
SAWDUST	0.000000	0.000000	1.100000
CP_RW	0.000000	0.000000	0.002518
GRASS_FOR_BIOGAS	0.000000	0.000000	2.229976
MAIZE_SILAGE	0.000000	0.000000	8.849094
SUGARBEETTOPS	0.000000	0.000000	5.975972
MANURE_LIQ	0.000000	0.000000	159.570016
MANURE_SOL	0.000000	0.000000	2691.645415
SLUDGE	0.000000	0.000000	0.071339
