Name	GWP_constr	GWP_op
NUCLEAR	707.879974	0.000000
CCGT	159.248367	0.000000
CCGT_AMMONIA	0.000229	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10709.999748	0.000000
WIND_ONSHORE	1557.124930	0.000000
WIND_OFFSHORE	291.344480	0.000000
HYDRO_RIVER	347.275154	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.000937	0.000000
IND_COGEN_WOOD	0.000276	0.000000
IND_COGEN_WASTE	0.000319	0.000000
IND_BOILER_GAS	0.000184	0.000000
IND_BOILER_WOOD	2.654326	0.000000
IND_BOILER_OIL	0.000193	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	24.543760	0.000000
IND_DIRECT_ELEC	1.569862	0.000000
DHN_HP_ELEC	123.215242	0.000000
DHN_COGEN_GAS	0.000762	0.000000
DHN_COGEN_WOOD	0.000162	0.000000
DHN_COGEN_WASTE	0.000282	0.000000
DHN_COGEN_WET_BIOMASS	0.000472	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000288	0.000000
DHN_BOILER_GAS	0.000047	0.000000
DHN_BOILER_WOOD	0.000090	0.000000
DHN_BOILER_OIL	0.000046	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000847	0.000000
DEC_HP_ELEC	1492.804933	0.000000
DEC_THHP_GAS	0.003982	0.000000
DEC_COGEN_GAS	0.001706	0.000000
DEC_COGEN_OIL	0.001480	0.000000
DEC_ADVCOGEN_GAS	0.000811	0.000000
DEC_ADVCOGEN_H2	0.000751	0.000000
DEC_BOILER_GAS	0.000221	0.000000
DEC_BOILER_WOOD	0.000172	0.000000
DEC_BOILER_OIL	0.000191	0.000000
DEC_SOLAR	0.008019	0.000000
DEC_DIRECT_ELEC	0.000122	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
PLANE	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
CO2_TO_METHANOL	0.000000	0.000000
E_WOOD_TO_METHANOL	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.000000	0.000000
GAS_TO_HVC	0.000000	0.000000
BIOMASS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000
PHS	0.916297	0.000000
BATT_LI	0.001205	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000
TS_HIGH_TEMP	0.000000	0.000000
GAS_STORAGE	0.000000	0.000000
H2_STORAGE	0.000000	0.000000
DIESEL_STORAGE	0.000000	0.000000
GASOLINE_STORAGE	0.000000	0.000000
LFO_STORAGE	0.000000	0.000000
AMMONIA_STORAGE	0.000000	0.000000
METHANOL_STORAGE	0.000000	0.000000
CO2_STORAGE	0.000000	0.000000
JETFUEL_STORAGE	0.000000	0.000000
WOOD_STORAGE	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
DHN	0.000000	0.000000
GRID	0.000000	0.000000
ALKALINE_ELECTROLYSIS	0.000000	0.000000
HT_ELECTROLYSIS	0.000000	0.000000
SMR	0.000000	0.000000
BIO_HYDROLYSIS	0.000000	0.000000
H2_BIOMASS	0.000000	0.000000
WOOD_TO_METHANE	0.000000	0.000000
CO2_TO_METHANE	0.000000	0.000000
E_WOOD_TO_METHANE	0.000000	0.000000
BIOMETHANATION	0.000000	0.000000
PYROLYSIS_TO_LFO	0.000000	0.000000
PYROLYSIS_TO_FUELS	0.000000	0.000000
ATM_CCS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
WOOD_TO_METHANOL	0.000000	0.000000
AMMONIA_TO_H2	0.000000	0.000000
E_WOOD_TO_FT	0.000000	0.000000
WOOD_TO_FT	0.000000	0.000000
CO2_TO_FT	0.000000	0.000000
REFINERY_JETFUEL	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000
DAC_HT	0.000000	0.000000
DAC_LT	0.000000	0.000000
WOOD_GROWTH	0.000000	0.000000
WET_BIOMASS_GROWTH	0.000000	0.000000
SEQUESTRATION	0.000000	0.000000
GHG_EMISSIONS	0.000000	0.000000
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	0.000000	19847.082366
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	0.000000	5087.405425
WASTE	0.000000	12758.500173
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATMOSPHERE	0.000000	0.000000
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	0.000000	0.631701
APPLES	0.000000	0.584395
CEREALSTRAW	0.000000	900.525170
CHERRIES	0.000000	2.066525
MAIZESTRAW	0.000000	157.386645
OLIVES	0.000000	0.000728
OSR	0.000000	104.012057
RICESTRAW	0.000000	6.623684
VINEYARDS	0.000000	15.941737
MISCANTHUS	0.000000	1532.601283
SWITCHGRASS	0.000000	2150.159426
WILLOW	0.000000	0.012447
POPLAR	0.000000	0.007501
CP_RES	0.000000	475.135120
FUELWOOD_RES	0.000000	174.746656
LANDSCAPECARE	0.000000	150.623212
MSW	0.000000	1331.965286
FUELWOODRW	0.000000	394.726385
OTHERSECRESID	0.000000	63.755502
SAWDUST	0.000000	16.593761
CP_RW	0.000000	1075.155060
GRASS_FOR_BIOGAS	0.000000	79.213522
MAIZE_SILAGE	0.000000	72.929821
SUGARBEETTOPS	0.000000	59.093411
MANURE_LIQ	0.000000	486.998745
MANURE_SOL	0.000000	483.904670
SLUDGE	0.000000	0.139248
