Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.992801	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.899390	Infinity
WASTE	85000.003193	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	6063.651667	Infinity
CO2_EMISSIONS	55974.312110	Infinity
RES_WIND	228071.476043	Infinity
RES_SOLAR	271368.921886	Infinity
RES_HYDRO	88754.601082	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	25176.962868	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.421429	44.416667
APPLES	54.990657	54.986111
CEREALSTRAW	36555.559832	36555.555556
CHERRIES	194.448227	194.444444
MAIZESTRAW	6388.893116	6388.888889
OLIVES	0.748611	55.555556
OSR	4222.226629	4222.222222
RICESTRAW	268.882396	268.877778
VINEYARDS	1500.004018	1500.000000
MISCANTHUS	27887.322822	30638.888889
SWITCHGRASS	32111.094209	32111.111111
WILLOW	0.507749	8277.777778
POPLAR	0.313526	888.888889
CP_RES	34138.486996	34138.483333
FUELWOOD_RES	12555.559584	12555.555556
LANDSCAPECARE	14172.548728	14172.544444
MSW	31515.365728	31515.361111
FUELWOODRW	28361.115138	28361.111111
OTHERSECRESID	6055.560021	6055.555556
SAWDUST	1722.226944	1722.222222
CP_RW	77249.836165	77250.000000
GRASS_FOR_BIOGAS	781.942639	781.944444
MAIZE_SILAGE	2259.768592	2259.777778
SUGARBEETTOPS	583.330661	583.333333
MANURE_LIQ	6527.749883	6527.777778
MANURE_SOL	65138.893044	65138.888889
SLUDGE	3.048215	3.055556
