TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.783716	6175.858814	60.000000	0.000000	59.999997	60.000000	0.000000	0.423899	1.000000	0.843906	0.843906	0.052828	42472.797621
CCGT	18080.228415	457.913478	25.000000	4.000000	21.889956	Infinity	0.000000	0.013975	1.000000	0.076261	0.955769	0.070952	4023.155093
CCGT_AMMONIA	0.057542	0.001457	25.000000	0.000000	0.000070	Infinity	0.000000	0.000000	1.000000	0.063576	0.590000	0.070952	0.012804
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999491	2927.868002	25.000000	0.000000	209.999995	210.000000	0.000000	0.259341	1.000000	0.147514	1.000000	0.070952	267749.993517
WIND_ONSHORE	85646.994104	996.141108	30.000000	0.000000	74.999995	75.000000	0.000000	0.163260	1.000000	0.260016	1.000000	0.065051	46713.746784
WIND_OFFSHORE	71728.877744	499.053263	30.000000	0.000000	13.388998	60.000000	0.000000	0.054704	1.000000	0.488039	1.000000	0.065051	8339.337260
HYDRO_RIVER	110988.123112	1109.784392	80.000000	0.000000	21.999977	22.000000	0.000000	0.084821	1.000000	0.460537	1.000000	0.051030	27782.010741
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.068200	0.004384	25.000000	0.000000	0.000045	Infinity	0.000000	0.000001	1.000000	0.110056	0.844900	0.070952	0.045716
IND_COGEN_WOOD	0.094052	0.003443	25.000000	0.000000	0.000080	Infinity	0.000000	0.000002	1.000000	0.289994	0.844900	0.070952	0.013257
IND_COGEN_WASTE	0.075589	0.002787	25.000000	0.000000	0.000024	Infinity	0.000000	0.000001	1.000000	0.106776	0.844900	0.070952	0.015385
IND_BOILER_GAS	0.034278	0.000687	17.000000	0.000000	0.000485	Infinity	0.000000	0.000001	1.000000	0.032026	0.944300	0.088699	0.005976
