Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.975571	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.981550	Infinity
WASTE	85000.001371	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	1565.606978	Infinity
CO2_EMISSIONS	68467.303604	Infinity
RES_WIND	437042.584275	Infinity
RES_SOLAR	272747.914865	Infinity
RES_HYDRO	92433.750021	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2628.121315	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	2.622172	88.833333
APPLES	0.346092	109.966667
CEREALSTRAW	0.425974	53000.000000
CHERRIES	0.616863	388.888889
MAIZESTRAW	0.408547	12472.222222
OLIVES	0.268371	166.666667
OSR	0.566292	8833.333333
RICESTRAW	0.406550	504.147222
VINEYARDS	1.607119	2944.444444
MISCANTHUS	0.052856	43694.444444
SWITCHGRASS	0.053522	44055.555556
WILLOW	0.042916	10611.111111
POPLAR	0.041259	1750.000000
CP_RES	1.311410	120840.166667
FUELWOOD_RES	42093.916657	44388.888889
LANDSCAPECARE	35431.342063	35431.344444
MSW	0.160239	40333.000000
FUELWOODRW	12854.428720	34138.888889
OTHERSECRESID	15166.667351	15166.666667
SAWDUST	4444.445959	4444.444444
CP_RW	0.317717	93000.000000
GRASS_FOR_BIOGAS	0.484251	860.138889
MAIZE_SILAGE	2485.831987	2485.833333
SUGARBEETTOPS	0.287334	861.111111
MANURE_LIQ	10583.286200	10583.333333
MANURE_SOL	117444.446610	117444.444444
SLUDGE	4.163234	4.166667
