Name	GWP_constr	GWP_op
NUCLEAR	707.879978	0.000000
CCGT	189.373040	0.000000
CCGT_AMMONIA	0.000141	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10597.801117	0.000000
WIND_ONSHORE	1557.124973	0.000000
WIND_OFFSHORE	0.000927	0.000000
HYDRO_RIVER	0.000942	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.000341	0.000000
IND_COGEN_WOOD	0.000139	0.000000
IND_COGEN_WASTE	0.000159	0.000000
IND_BOILER_GAS	0.000086	0.000000
IND_BOILER_WOOD	15.468364	0.000000
IND_BOILER_OIL	0.000090	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	17.115690	0.000000
IND_DIRECT_ELEC	1.880448	0.000000
DHN_HP_ELEC	130.005272	0.000000
DHN_COGEN_GAS	0.000400	0.000000
DHN_COGEN_WOOD	0.000099	0.000000
DHN_COGEN_WASTE	0.000143	0.000000
DHN_COGEN_WET_BIOMASS	0.000229	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000125	0.000000
DHN_BOILER_GAS	0.000021	0.000000
DHN_BOILER_WOOD	0.000057	0.000000
DHN_BOILER_OIL	0.000020	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000254	0.000000
DEC_HP_ELEC	1305.786522	0.000000
DEC_THHP_GAS	0.004144	0.000000
DEC_COGEN_GAS	0.000790	0.000000
DEC_COGEN_OIL	0.000788	0.000000
DEC_ADVCOGEN_GAS	0.000359	0.000000
DEC_ADVCOGEN_H2	0.000326	0.000000
DEC_BOILER_GAS	0.000104	0.000000
DEC_BOILER_WOOD	25.326648	0.000000
DEC_BOILER_OIL	0.000091	0.000000
DEC_SOLAR	0.109097	0.000000
DEC_DIRECT_ELEC	0.000063	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
PLANE	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
CO2_TO_METHANOL	0.000000	0.000000
E_WOOD_TO_METHANOL	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.000000	0.000000
GAS_TO_HVC	0.000000	0.000000
BIOMASS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000
PHS	0.916299	0.000000
BATT_LI	0.000503	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000
TS_HIGH_TEMP	0.000000	0.000000
GAS_STORAGE	0.000000	0.000000
H2_STORAGE	0.000000	0.000000
DIESEL_STORAGE	0.000000	0.000000
GASOLINE_STORAGE	0.000000	0.000000
