TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.781340	6175.858764	60.000000	0.000000	59.999996	60.000000	0.000000	0.425688	1.000000	0.843906	0.843906	0.052828	42472.797274
CCGT	18440.690797	467.042819	25.000000	4.000000	22.326373	Infinity	0.000000	0.014690	1.000000	0.078265	0.955769	0.070952	4103.364039
CCGT_AMMONIA	0.043423	0.001100	25.000000	0.000000	0.000053	Infinity	0.000000	0.000000	1.000000	0.051225	0.590000	0.070952	0.009662
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999615	2927.868020	25.000000	0.000000	209.999996	210.000000	0.000000	0.259653	1.000000	0.147071	1.000000	0.070952	267749.995092
WIND_ONSHORE	85646.997607	996.141148	30.000000	0.000000	74.999998	75.000000	0.000000	0.164292	1.000000	0.260561	1.000000	0.065051	46713.748695
WIND_OFFSHORE	65157.100798	453.330162	30.000000	0.000000	12.162302	60.000000	0.000000	0.049521	1.000000	0.484317	1.000000	0.065051	7575.289835
HYDRO_RIVER	110988.167085	1109.784831	80.000000	0.000000	21.999986	22.000000	0.000000	0.086154	1.000000	0.465810	1.000000	0.051030	27782.021748
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.055520	0.003569	25.000000	0.000000	0.000036	Infinity	0.000000	0.000001	1.000000	0.089186	0.844900	0.070952	0.037217
IND_COGEN_WOOD	0.074405	0.002724	25.000000	0.000000	0.000063	Infinity	0.000000	0.000001	1.000000	0.231984	0.844900	0.070952	0.010488
IND_COGEN_WASTE	0.059589	0.002197	25.000000	0.000000	0.000019	Infinity	0.000000	0.000001	1.000000	0.084649	0.844900	0.070952	0.012128
