Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27300.000039	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.621460	Infinity
WASTE	85000.001148	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	10907.783355	Infinity
CO2_EMISSIONS	77135.454432	Infinity
RES_WIND	169881.982349	Infinity
RES_SOLAR	270059.580665	Infinity
RES_HYDRO	42458.657682	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	79459.926699	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.834698	88.833333
APPLES	0.883138	109.966667
CEREALSTRAW	53000.001277	53000.000000
CHERRIES	388.887644	388.888889
MAIZESTRAW	12472.223457	12472.222222
OLIVES	0.366065	166.666667
OSR	8833.334662	8833.333333
RICESTRAW	504.148566	504.147222
VINEYARDS	2944.444887	2944.444444
MISCANTHUS	2.072362	43694.444444
SWITCHGRASS	5.947791	44055.555556
WILLOW	0.180320	10611.111111
POPLAR	0.119032	1750.000000
CP_RES	120840.134968	120840.166667
FUELWOOD_RES	44388.890026	44388.888889
LANDSCAPECARE	35431.345728	35431.344444
MSW	40333.001848	40333.000000
FUELWOODRW	34138.890028	34138.888889
OTHERSECRESID	15166.668062	15166.666667
SAWDUST	4444.445975	4444.444444
CP_RW	82015.218703	93000.000000
GRASS_FOR_BIOGAS	860.136131	860.138889
MAIZE_SILAGE	2485.824299	2485.833333
SUGARBEETTOPS	861.107019	861.111111
MANURE_LIQ	10583.274386	10583.333333
MANURE_SOL	117444.442738	117444.444444
SLUDGE	4.163162	4.166667
