Name	GWP_constr	GWP_op
NUCLEAR	707.879979	0.000000
CCGT	43.747840	0.000000
CCGT_AMMONIA	0.000759	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10709.996044	0.000000
WIND_ONSHORE	1557.124974	0.000000
WIND_OFFSHORE	1158.689861	0.000000
HYDRO_RIVER	347.275388	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.001361	0.000000
IND_COGEN_WOOD	0.000252	0.000000
IND_COGEN_WASTE	0.000436	0.000000
IND_BOILER_GAS	0.000294	0.000000
IND_BOILER_WOOD	0.000373	0.000000
IND_BOILER_OIL	0.000306	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	27.203511	0.000000
IND_DIRECT_ELEC	1.569875	0.000000
DHN_HP_ELEC	161.795722	0.000000
DHN_COGEN_GAS	0.001028	0.000000
DHN_COGEN_WOOD	0.000194	0.000000
DHN_COGEN_WASTE	0.000395	0.000000
DHN_COGEN_WET_BIOMASS	0.000678	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000498	0.000000
DHN_BOILER_GAS	0.000077	0.000000
DHN_BOILER_WOOD	0.000135	0.000000
DHN_BOILER_OIL	0.000075	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.001099	0.000000
DEC_HP_ELEC	1492.807382	0.000000
DEC_THHP_GAS	0.003038	0.000000
DEC_COGEN_GAS	0.001686	0.000000
DEC_COGEN_OIL	0.001653	0.000000
DEC_ADVCOGEN_GAS	0.001085	0.000000
DEC_ADVCOGEN_H2	0.001163	0.000000
DEC_BOILER_GAS	0.000358	0.000000
DEC_BOILER_WOOD	0.000129	0.000000
DEC_BOILER_OIL	0.000311	0.000000
DEC_SOLAR	0.014887	0.000000
DEC_DIRECT_ELEC	0.000166	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
PLANE	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
