Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.980898	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.885808	Infinity
WASTE	85000.002750	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3649.936155	Infinity
CO2_EMISSIONS	39102.178098	Infinity
RES_WIND	391523.156262	Infinity
RES_SOLAR	271442.113660	Infinity
RES_HYDRO	91848.186360	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2908.501642	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.892619	8.888889
APPLES	13.745063	13.741667
CEREALSTRAW	22194.448040	22194.444444
CHERRIES	194.447709	194.444444
MAIZESTRAW	1916.670277	1916.666667
OLIVES	55.557204	55.555556
OSR	1277.781522	1277.777778
RICESTRAW	100.831471	100.827778
VINEYARDS	361.114725	361.111111
MISCANTHUS	10152.843541	21500.000000
SWITCHGRASS	20666.655138	20666.666667
WILLOW	1.015082	17083.333333
POPLAR	0.544040	1638.888889
CP_RES	34138.486793	34138.483333
FUELWOOD_RES	3166.670238	3166.666667
LANDSCAPECARE	3543.142646	3543.138889
MSW	18386.159318	18386.155556
FUELWOODRW	24709.970216	24709.966667
OTHERSECRESID	1472.226073	1472.222222
SAWDUST	388.892915	388.888889
CP_RW	77250.002544	77250.000000
GRASS_FOR_BIOGAS	603.028012	603.027778
MAIZE_SILAGE	1742.800148	1742.805556
SUGARBEETTOPS	388.888729	388.888889
MANURE_LIQ	2638.878770	2638.888889
MANURE_SOL	12916.670666	12916.666667
SLUDGE	1.661693	1.666667
