Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.969017	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.969575	Infinity
WASTE	85000.000285	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	5288.460365	Infinity
CO2_EMISSIONS	56860.102129	Infinity
RES_WIND	288502.276608	Infinity
RES_SOLAR	271209.485536	Infinity
RES_HYDRO	90635.047963	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	4921.601707	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.416658	44.416667
APPLES	54.985903	54.986111
CEREALSTRAW	36555.555056	36555.555556
CHERRIES	194.443483	194.444444
MAIZESTRAW	6388.888876	6388.888889
OLIVES	0.421484	55.555556
OSR	4222.222301	4222.222222
RICESTRAW	268.877738	268.877778
VINEYARDS	1499.999840	1500.000000
MISCANTHUS	0.179198	30638.888889
SWITCHGRASS	0.197738	32111.111111
WILLOW	0.087859	8277.777778
POPLAR	0.065870	888.888889
CP_RES	34138.482917	34138.483333
FUELWOOD_RES	12555.555518	12555.555556
LANDSCAPECARE	14172.544533	14172.544444
MSW	31515.354841	31515.361111
FUELWOODRW	28361.110997	28361.111111
OTHERSECRESID	6055.555705	6055.555556
SAWDUST	1722.222450	1722.222222
CP_RW	77248.841072	77250.000000
GRASS_FOR_BIOGAS	781.941758	781.944444
MAIZE_SILAGE	2259.775102	2259.777778
SUGARBEETTOPS	583.328422	583.333333
MANURE_LIQ	6527.750124	6527.777778
MANURE_SOL	65138.889012	65138.888889
SLUDGE	3.049254	3.055556
