Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	22963.450758	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.986534	Infinity
WASTE	85000.001204	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	397.797205	Infinity
CO2_EMISSIONS	69083.614519	Infinity
RES_WIND	439276.978715	Infinity
RES_SOLAR	314810.211723	Infinity
RES_HYDRO	93002.451407	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2032.821221	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	3.043789	88.833333
APPLES	0.819570	109.966667
CEREALSTRAW	0.150743	53000.000000
CHERRIES	2.898615	388.888889
MAIZESTRAW	0.153152	12472.222222
OLIVES	0.369214	166.666667
OSR	0.170811	8833.333333
RICESTRAW	0.157386	504.147222
VINEYARDS	2944.441248	2944.444444
MISCANTHUS	0.026047	43694.444444
SWITCHGRASS	0.026202	44055.555556
WILLOW	0.029214	10611.111111
POPLAR	0.027461	1750.000000
CP_RES	1.338272	120840.166667
FUELWOOD_RES	35635.039640	44388.888889
LANDSCAPECARE	35431.344932	35431.344444
MSW	0.059638	40333.000000
FUELWOODRW	6368.526326	34138.888889
OTHERSECRESID	15166.667689	15166.666667
SAWDUST	4444.445877	4444.444444
CP_RW	0.306916	93000.000000
GRASS_FOR_BIOGAS	860.131568	860.138889
MAIZE_SILAGE	2485.834014	2485.833333
SUGARBEETTOPS	861.097972	861.111111
MANURE_LIQ	10583.332318	10583.333333
MANURE_SOL	117444.446443	117444.444444
SLUDGE	4.167071	4.166667
