Name	GWP_constr	GWP_op
NUCLEAR	707.879963	0.000000
CCGT	193.750567	0.000000
CCGT_AMMONIA	0.000270	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10709.999057	0.000000
WIND_ONSHORE	1557.124898	0.000000
WIND_OFFSHORE	0.002353	0.000000
HYDRO_RIVER	298.547345	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.000758	0.000000
IND_COGEN_WOOD	0.000267	0.000000
IND_COGEN_WASTE	0.000317	0.000000
IND_BOILER_GAS	0.000174	0.000000
IND_BOILER_WOOD	9.688855	0.000000
IND_BOILER_OIL	0.000182	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	15.710293	0.000000
IND_DIRECT_ELEC	1.466131	0.000000
DHN_HP_ELEC	123.594370	0.000000
DHN_COGEN_GAS	0.000758	0.000000
DHN_COGEN_WOOD	0.000174	0.000000
DHN_COGEN_WASTE	0.000277	0.000000
DHN_COGEN_WET_BIOMASS	0.000449	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000271	0.000000
DHN_BOILER_GAS	0.000046	0.000000
DHN_BOILER_WOOD	0.000093	0.000000
DHN_BOILER_OIL	0.000045	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000579	0.000000
DEC_HP_ELEC	1493.181689	0.000000
DEC_THHP_GAS	0.005283	0.000000
DEC_COGEN_GAS	0.001584	0.000000
DEC_COGEN_OIL	0.001468	0.000000
DEC_ADVCOGEN_GAS	0.000747	0.000000
DEC_ADVCOGEN_H2	0.000704	0.000000
DEC_BOILER_GAS	0.000216	0.000000
DEC_BOILER_WOOD	0.000386	0.000000
DEC_BOILER_OIL	0.000188	0.000000
DEC_SOLAR	0.008252	0.000000
DEC_DIRECT_ELEC	0.000140	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
PLANE	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
CO2_TO_METHANOL	0.000000	0.000000
