TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.793635	6175.859025	60.000000	0.000000	59.999999	60.000000	0.000000	0.355105	1.000000	0.843906	0.843906	0.052828	42472.799070
CCGT	5434.449827	137.636968	25.000000	4.000000	6.579556	Infinity	0.000000	0.002502	1.000000	0.054224	0.955769	0.070952	1209.256542
CCGT_AMMONIA	0.043428	0.001100	25.000000	0.000000	0.000053	Infinity	0.000000	0.000000	1.000000	0.029552	0.590000	0.070952	0.009663
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.997622	2927.867742	25.000000	0.000000	209.999976	210.000000	0.000000	0.218295	1.000000	0.148222	1.000000	0.070952	267749.969678
WIND_ONSHORE	85646.999007	996.141165	30.000000	0.000000	74.999999	75.000000	0.000000	0.137247	1.000000	0.260934	1.000000	0.065051	46713.749459
WIND_OFFSHORE	321437.999871	2236.403076	30.000000	0.000000	60.000000	60.000000	0.000000	0.212772	1.000000	0.505652	1.000000	0.065051	37370.999985
HYDRO_RIVER	110988.226880	1109.785429	80.000000	0.000000	21.999997	22.000000	0.000000	0.074079	1.000000	0.480135	1.000000	0.051030	27782.036716
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.068252	0.004387	25.000000	0.000000	0.000045	Infinity	0.000000	0.000000	1.000000	0.060279	0.844900	0.070952	0.045751
IND_COGEN_WOOD	0.041115	0.001505	25.000000	0.000000	0.000035	Infinity	0.000000	0.000000	1.000000	0.024152	0.844900	0.070952	0.005795
IND_COGEN_WASTE	0.059790	0.002204	25.000000	0.000000	0.000019	Infinity	0.000000	0.000000	1.000000	0.062349	0.844900	0.070952	0.012169
IND_BOILER_GAS	0.038762	0.000777	17.000000	0.000000	0.000548	Infinity	0.000000	0.000000	1.000000	0.018667	0.944300	0.088699	0.006757
IND_BOILER_WOOD	0.037849	0.000757	17.000000	0.000000	0.000274	Infinity	0.000000	0.000000	1.000000	0.017241	0.894600	0.088699	0.007906
IND_BOILER_OIL	0.037521	0.000807	17.000000	0.000000	0.000570	Infinity	0.000000	0.000000	1.000000	0.004939	0.944300	0.088699	0.007022
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2214.112842	44.280715	17.000000	0.000000	16.018759	Infinity	0.000000	0.361063	1.000000	0.492024	0.894600	0.088699	462.461567
IND_DIRECT_ELEC	9181.181091	41.649638	15.000000	0.000000	23.679316	Infinity	0.000000	0.638935	1.000000	0.589006	0.944300	0.096342	34.808594
DHN_HP_ELEC	9617.062453	326.102350	25.000000	0.000000	24.302081	Infinity	0.000000	0.999995	1.000000	0.722993	0.944300	0.070952	4247.760711
DHN_COGEN_GAS	0.072324	0.002115	25.000000	0.000000	0.000053	Infinity	0.000000	0.000000	1.000000	0.047583	0.844900	0.070952	0.026077
