Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.989922	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.969465	Infinity
WASTE	85000.002217	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	1694.025643	Infinity
CO2_EMISSIONS	38166.143668	Infinity
RES_WIND	437109.315298	Infinity
RES_SOLAR	272725.045615	Infinity
RES_HYDRO	92412.257637	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2744.764845	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.891690	8.888889
APPLES	13.743975	13.741667
CEREALSTRAW	22194.421651	22194.444444
CHERRIES	194.445830	194.444444
MAIZESTRAW	1916.667731	1916.666667
OLIVES	2.837149	55.555556
OSR	1277.779577	1277.777778
RICESTRAW	100.829118	100.827778
VINEYARDS	361.113549	361.111111
MISCANTHUS	0.142088	21500.000000
SWITCHGRASS	0.147242	20666.666667
WILLOW	0.130642	17083.333333
POPLAR	0.111925	1638.888889
CP_RES	34138.484595	34138.483333
FUELWOOD_RES	3166.668825	3166.666667
LANDSCAPECARE	3543.141595	3543.138889
MSW	18386.112886	18386.155556
FUELWOODRW	24709.968316	24709.966667
OTHERSECRESID	1472.225130	1472.222222
SAWDUST	388.892046	388.888889
CP_RW	43123.323070	77250.000000
GRASS_FOR_BIOGAS	603.029408	603.027778
MAIZE_SILAGE	1742.805100	1742.805556
SUGARBEETTOPS	388.890361	388.888889
MANURE_LIQ	2638.888614	2638.888889
MANURE_SOL	12916.670293	12916.666667
SLUDGE	1.665805	1.666667
