TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.796965	6175.859096	60.000000	0.000000	59.999999	60.000000	0.000000	0.355122	1.000000	0.843906	0.843906	0.052828	42472.799557
CCGT	5611.045537	142.109564	25.000000	4.000000	6.793362	Infinity	0.000000	0.002583	1.000000	0.054224	0.955769	0.070952	1248.552060
CCGT_AMMONIA	0.152478	0.003862	25.000000	0.000000	0.000185	Infinity	0.000000	0.000000	1.000000	0.059245	0.590000	0.070952	0.033929
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999200	2927.867962	25.000000	0.000000	209.999992	210.000000	0.000000	0.218347	1.000000	0.148251	1.000000	0.070952	267749.989801
WIND_ONSHORE	85646.999522	996.141171	30.000000	0.000000	75.000000	75.000000	0.000000	0.137275	1.000000	0.260975	1.000000	0.065051	46713.749740
WIND_OFFSHORE	321437.999901	2236.403077	30.000000	0.000000	60.000000	60.000000	0.000000	0.212685	1.000000	0.505420	1.000000	0.065051	37370.999988
HYDRO_RIVER	110988.236589	1109.785526	80.000000	0.000000	21.999999	22.000000	0.000000	0.073987	1.000000	0.479516	1.000000	0.051030	27782.039146
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.051664	0.003321	25.000000	0.000000	0.000034	Infinity	0.000000	0.000000	1.000000	0.032717	0.844900	0.070952	0.034632
