TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.786571	6175.858875	60.000000	0.000000	59.999997	60.000000	0.000000	0.370788	1.000000	0.843906	0.843906	0.052828	42472.798038
CCGT	7117.550550	180.264444	25.000000	4.000000	8.617307	Infinity	0.000000	0.003422	1.000000	0.054224	0.955769	0.070952	1583.774778
CCGT_AMMONIA	0.103615	0.002624	25.000000	0.000000	0.000125	Infinity	0.000000	0.000000	1.000000	0.077121	0.590000	0.070952	0.023056
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.989176	2927.866564	25.000000	0.000000	209.999892	210.000000	0.000000	0.226255	1.000000	0.147129	1.000000	0.070952	267749.861992
WIND_ONSHORE	85646.997789	996.141151	30.000000	0.000000	74.999998	75.000000	0.000000	0.143119	1.000000	0.260589	1.000000	0.065051	46713.748794
WIND_OFFSHORE	263051.579288	1830.179883	30.000000	0.000000	49.101521	60.000000	0.000000	0.180707	1.000000	0.502575	1.000000	0.065051	30582.882452
HYDRO_RIVER	110988.223113	1109.785392	80.000000	0.000000	21.999997	22.000000	0.000000	0.075709	1.000000	0.469944	1.000000	0.051030	27782.035773
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.075070	0.004825	25.000000	0.000000	0.000049	Infinity	0.000000	0.000000	1.000000	0.077639	0.844900	0.070952	0.050321
IND_COGEN_WOOD	0.058689	0.002149	25.000000	0.000000	0.000050	Infinity	0.000000	0.000001	1.000000	0.128087	0.844900	0.070952	0.008272
IND_COGEN_WASTE	0.077587	0.002860	25.000000	0.000000	0.000024	Infinity	0.000000	0.000001	1.000000	0.111781	0.844900	0.070952	0.015791
IND_BOILER_GAS	0.037944	0.000760	17.000000	0.000000	0.000537	Infinity	0.000000	0.000001	1.000000	0.025494	0.944300	0.088699	0.006615
IND_BOILER_WOOD	0.041800	0.000836	17.000000	0.000000	0.000302	Infinity	0.000000	0.000002	1.000000	0.129286	0.894600	0.088699	0.008731
IND_BOILER_OIL	0.036938	0.000794	17.000000	0.000000	0.000561	Infinity	0.000000	0.000001	1.000000	0.017913	0.944300	0.088699	0.006913
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2214.093452	44.280328	17.000000	0.000000	16.018619	Infinity	0.000000	0.492309	1.000000	0.492028	0.894600	0.088699	462.457517
IND_DIRECT_ELEC	6211.070501	28.175987	15.000000	0.000000	16.019061	Infinity	0.000000	0.507685	1.000000	0.507381	0.944300	0.096342	23.548020
DHN_HP_ELEC	8917.282731	302.373710	25.000000	0.000000	22.533755	Infinity	0.000000	0.999994	1.000000	0.659510	0.944300	0.070952	3938.674977
DHN_COGEN_GAS	0.095438	0.002790	25.000000	0.000000	0.000070	Infinity	0.000000	0.000000	1.000000	0.070640	0.844900	0.070952	0.034410
DHN_COGEN_WOOD	0.048018	0.001758	25.000000	0.000000	0.000041	Infinity	0.000000	0.000000	1.000000	0.065328	0.844900	0.070952	0.006768
DHN_COGEN_WASTE	0.067235	0.002479	25.000000	0.000000	0.000021	Infinity	0.000000	0.000000	1.000000	0.064137	0.844900	0.070952	0.013684
DHN_COGEN_WET_BIOMASS	0.035560	0.002894	25.000000	0.000000	0.000024	Infinity	0.000000	0.000000	1.000000	0.059619	0.745500	0.070952	0.024411
DHN_COGEN_BIO_HYDROLYSIS	0.084767	0.004142	15.000000	0.000000	0.000017	Infinity	0.000000	0.000001	1.000000	0.097989	0.844900	0.096342	0.011152
DHN_BOILER_GAS	0.009976	0.000200	17.000000	0.000000	0.000141	Infinity	0.000000	0.000000	1.000000	0.048803	0.944300	0.088699	0.001739
DHN_BOILER_WOOD	0.015506	0.000310	17.000000	0.000000	0.000112	Infinity	0.000000	0.000001	1.000000	0.086876	0.894600	0.088699	0.003239
DHN_BOILER_OIL	0.009358	0.000201	17.000000	0.000000	0.000142	Infinity	0.000000	0.000000	1.000000	0.040988	0.944300	0.088699	0.001751
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.093032	0.000110	30.000000	0.000000	0.000244	Infinity	0.000000	0.000002	1.000000	0.124323	1.000000	0.065051	0.053965
DEC_HP_ELEC	92058.246446	3838.318713	18.000000	0.000000	162.998418	Infinity	0.000000	0.999995	1.000000	0.338405	1.000000	0.085546	26876.809123
DEC_THHP_GAS	0.089190	0.002607	20.000000	0.000000	0.000246	Infinity	0.000000	0.000000	1.000000	0.098287	1.000000	0.080243	0.094009
DEC_COGEN_GAS	0.073471	0.004723	20.000000	0.000000	0.000048	Infinity	0.000000	0.000000	1.000000	0.058865	1.000000	0.080243	0.049249
DEC_COGEN_OIL	0.068311	0.004191	20.000000	0.000000	0.000048	Infinity	0.000000	0.000000	1.000000	0.038401	1.000000	0.080243	0.049384
DEC_ADVCOGEN_GAS	0.123937	0.002310	20.000000	0.000000	0.000013	Infinity	0.000000	0.000000	1.000000	0.020110	1.000000	0.080243	0.029596
DEC_ADVCOGEN_H2	0.135235	0.002520	20.000000	0.000000	0.000015	Infinity	0.000000	0.000000	1.000000	0.026573	1.000000	0.080243	0.032294
DEC_BOILER_GAS	0.069803	0.002095	17.000000	0.000000	0.000367	Infinity	0.000000	0.000000	1.000000	0.023023	1.000000	0.088699	0.007738
DEC_BOILER_WOOD	0.075254	0.002633	17.000000	0.000000	0.000136	Infinity	0.000000	0.000000	1.000000	0.095430	1.000000	0.088699	0.002860
DEC_BOILER_OIL	0.054328	0.003259	17.000000	0.000000	0.000318	Infinity	0.000000	0.000000	1.000000	0.021198	1.000000	0.088699	0.006706
DEC_SOLAR	1.412446	0.015671	20.000000	0.000000	0.001864	20.000000	0.000000	0.000002	1.000000	0.066807	1.000000	0.080243	0.412457
DEC_DIRECT_ELEC	0.090851	0.000397	15.000000	0.000000	0.002083	Infinity	0.000000	0.000001	1.000000	0.028426	1.000000	0.096342	0.003062
TRAMWAY_TROLLEY	10181.127831	203.622557	30.000000	0.000000	16.289805	Infinity	0.000000	0.200000	0.200000	0.342466	0.342466	0.065051	0.000000
BUS_COACH_DIESEL	16292.973339	861.405772	15.000000	0.000000	28.191462	Infinity	0.000000	0.299974	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_HYDIESEL	1.886167	0.076435	15.000000	0.000000	0.002293	Infinity	0.000000	0.000024	1.000000	0.296794	0.296804	0.096342	0.000000
BUS_COACH_CNG_STOICH	0.044664	0.002333	15.000000	0.000000	0.000076	Infinity	0.000000	0.000001	1.000000	0.225562	0.296804	0.096342	0.000000
