Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.974622	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.912342	Infinity
WASTE	85000.001806	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	4121.181096	Infinity
CO2_EMISSIONS	39102.370419	Infinity
RES_WIND	387379.412782	Infinity
RES_SOLAR	270659.779662	Infinity
RES_HYDRO	90567.609460	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	3001.097352	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.891349	8.888889
APPLES	13.743916	13.741667
CEREALSTRAW	22194.446485	22194.444444
CHERRIES	194.446424	194.444444
MAIZESTRAW	1916.668771	1916.666667
OLIVES	55.556654	55.555556
OSR	1277.780028	1277.777778
RICESTRAW	100.830115	100.827778
VINEYARDS	361.113304	361.111111
MISCANTHUS	15153.087585	21500.000000
SWITCHGRASS	20666.586155	20666.666667
WILLOW	0.905623	17083.333333
POPLAR	0.468799	1638.888889
CP_RES	34138.485242	34138.483333
FUELWOOD_RES	3166.668713	3166.666667
LANDSCAPECARE	3543.141105	3543.138889
MSW	18386.157806	18386.155556
FUELWOODRW	24709.968651	24709.966667
OTHERSECRESID	1472.224542	1472.222222
SAWDUST	388.891409	388.888889
CP_RW	77250.001035	77250.000000
GRASS_FOR_BIOGAS	603.026192	603.027778
MAIZE_SILAGE	1742.799826	1742.805556
SUGARBEETTOPS	388.886704	388.888889
MANURE_LIQ	2638.879319	2638.888889
MANURE_SOL	12916.669046	12916.666667
SLUDGE	1.662839	1.666667
