Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.772936	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.892750	Infinity
WASTE	85000.002521	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	4604.143120	Infinity
CO2_EMISSIONS	54492.986191	Infinity
RES_WIND	433223.367697	Infinity
RES_SOLAR	270226.731597	Infinity
RES_HYDRO	92137.611842	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2149.581542	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.417905	44.416667
APPLES	54.981985	54.986111
CEREALSTRAW	36551.274891	36555.555556
CHERRIES	0.869141	194.444444
MAIZESTRAW	6388.860669	6388.888889
OLIVES	0.245900	55.555556
OSR	4222.212381	4222.222222
RICESTRAW	268.852251	268.877778
VINEYARDS	1499.994546	1500.000000
MISCANTHUS	0.212806	30638.888889
SWITCHGRASS	0.219773	32111.111111
WILLOW	0.169213	8277.777778
POPLAR	0.185842	888.888889
CP_RES	21584.790302	34138.483333
FUELWOOD_RES	12555.547445	12555.555556
LANDSCAPECARE	14172.543853	14172.544444
MSW	31515.261700	31515.361111
FUELWOODRW	28361.070864	28361.111111
OTHERSECRESID	6055.557329	6055.555556
SAWDUST	1722.225211	1722.222222
CP_RW	0.595300	77250.000000
GRASS_FOR_BIOGAS	781.919595	781.944444
MAIZE_SILAGE	2259.763588	2259.777778
SUGARBEETTOPS	583.264797	583.333333
MANURE_LIQ	6527.612078	6527.777778
MANURE_SOL	65138.892393	65138.888889
SLUDGE	3.050894	3.055556
