Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.996283	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.950145	Infinity
WASTE	85000.000692	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3935.054499	Infinity
CO2_EMISSIONS	71490.607829	Infinity
RES_WIND	367149.992903	Infinity
RES_SOLAR	271555.749411	Infinity
RES_HYDRO	90500.377326	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2578.571032	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.827659	88.833333
APPLES	0.209496	109.966667
CEREALSTRAW	41566.454594	53000.000000
CHERRIES	0.339679	388.888889
MAIZESTRAW	85.223226	12472.222222
OLIVES	0.176502	166.666667
OSR	8833.329715	8833.333333
RICESTRAW	504.127187	504.147222
VINEYARDS	0.906839	2944.444444
MISCANTHUS	0.133202	43694.444444
SWITCHGRASS	0.137447	44055.555556
WILLOW	0.100939	10611.111111
POPLAR	0.077743	1750.000000
CP_RES	2.032835	120840.166667
FUELWOOD_RES	44388.053467	44388.888889
LANDSCAPECARE	35431.336014	35431.344444
MSW	348.671473	40333.000000
FUELWOODRW	34138.443173	34138.888889
OTHERSECRESID	15166.666330	15166.666667
SAWDUST	4444.444825	4444.444444
CP_RW	0.332109	93000.000000
GRASS_FOR_BIOGAS	860.129488	860.138889
MAIZE_SILAGE	2485.827047	2485.833333
SUGARBEETTOPS	861.074578	861.111111
MANURE_LIQ	2.836354	10583.333333
MANURE_SOL	117444.444983	117444.444444
SLUDGE	4.163031	4.166667
