Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27300.000366	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.780716	Infinity
WASTE	85000.004059	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	10767.205935	Infinity
CO2_EMISSIONS	77135.799803	Infinity
RES_WIND	170064.780312	Infinity
RES_SOLAR	269638.233285	Infinity
RES_HYDRO	49004.075730	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	75650.239208	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.838530	88.833333
APPLES	2.541965	109.966667
CEREALSTRAW	53000.004240	53000.000000
CHERRIES	388.886175	388.888889
MAIZESTRAW	12472.227602	12472.222222
OLIVES	0.899381	166.666667
OSR	8833.338948	8833.333333
RICESTRAW	504.152704	504.147222
VINEYARDS	2944.448077	2944.444444
MISCANTHUS	4.151308	43694.444444
SWITCHGRASS	9.949289	44055.555556
WILLOW	0.395439	10611.111111
POPLAR	0.244897	1750.000000
CP_RES	120838.799542	120840.166667
FUELWOOD_RES	44388.891369	44388.888889
LANDSCAPECARE	35431.349707	35431.344444
MSW	40333.005732	40333.000000
FUELWOODRW	34138.893575	34138.888889
OTHERSECRESID	15166.672358	15166.666667
SAWDUST	4444.450452	4444.444444
CP_RW	72008.001358	93000.000000
GRASS_FOR_BIOGAS	860.135505	860.138889
MAIZE_SILAGE	2485.818867	2485.833333
SUGARBEETTOPS	861.104381	861.111111
MANURE_LIQ	10583.269278	10583.333333
MANURE_SOL	117444.449318	117444.444444
SLUDGE	4.124524	4.166667
