TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.796433	6175.859084	60.000000	0.000000	59.999999	60.000000	0.000000	0.356099	1.000000	0.843906	0.843906	0.052828	42472.799479
CCGT	3303.840202	83.675544	25.000000	4.000000	4.000000	Infinity	0.000000	0.001432	1.000000	0.050914	0.955769	0.070952	735.160045
CCGT_AMMONIA	0.023328	0.000591	25.000000	0.000000	0.000028	Infinity	0.000000	0.000000	1.000000	0.011232	0.590000	0.070952	0.005191
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999965	2927.868068	25.000000	0.000000	210.000000	210.000000	0.000000	0.218258	1.000000	0.147784	1.000000	0.070952	267749.999548
WIND_ONSHORE	85646.998725	996.141161	30.000000	0.000000	74.999999	75.000000	0.000000	0.137399	1.000000	0.260494	1.000000	0.065051	46713.749305
WIND_OFFSHORE	321437.991354	2236.403017	30.000000	0.000000	59.999998	60.000000	0.000000	0.212930	1.000000	0.504615	1.000000	0.065051	37370.998995
HYDRO_RIVER	110988.233275	1109.785493	80.000000	0.000000	21.999999	22.000000	0.000000	0.073881	1.000000	0.477512	1.000000	0.051030	27782.038317
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.023345	0.001501	25.000000	0.000000	0.000015	Infinity	0.000000	0.000000	1.000000	0.031478	0.844900	0.070952	0.015649
IND_COGEN_WOOD	0.020901	0.000765	25.000000	0.000000	0.000018	Infinity	0.000000	0.000000	1.000000	0.009012	0.844900	0.070952	0.002946
IND_COGEN_WASTE	0.034119	0.001258	25.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.040877	0.844900	0.070952	0.006944
IND_BOILER_GAS	0.020886	0.000418	17.000000	0.000000	0.000296	Infinity	0.000000	0.000001	1.000000	0.039828	0.944300	0.088699	0.003641
IND_BOILER_WOOD	0.019183	0.000384	17.000000	0.000000	0.000139	Infinity	0.000000	0.000000	1.000000	0.011983	0.894600	0.088699	0.004007
IND_BOILER_OIL	0.019474	0.000419	17.000000	0.000000	0.000296	Infinity	0.000000	0.000000	1.000000	0.003905	0.944300	0.088699	0.003644
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2212.275005	44.243960	17.000000	0.000000	16.005462	Infinity	0.000000	0.397031	1.000000	0.492434	0.894600	0.088699	462.077698
IND_DIRECT_ELEC	8019.507292	36.379804	15.000000	0.000000	20.683226	Infinity	0.000000	0.602967	1.000000	0.578717	0.944300	0.096342	30.404343
