Name	C_inv	C_maint	C_op
NUCLEAR	15359.466599	6175.858952	0.000000
CCGT	365.740227	130.552383	0.000000
CCGT_AMMONIA	0.003538	0.001263	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001599	2927.868065	0.000000
WIND_ONSHORE	5571.460013	996.141132	0.000000
WIND_OFFSHORE	18477.300344	1976.216406	0.000000
HYDRO_RIVER	5663.686714	1109.785289	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.004006	0.003630	0.000000
IND_COGEN_WOOD	0.002392	0.001235	0.000000
IND_COGEN_WASTE	0.004201	0.002182	0.000000
IND_BOILER_GAS	0.002770	0.000626	0.000000
IND_BOILER_WOOD	0.002600	0.000586	0.000000
IND_BOILER_OIL	0.002601	0.000631	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.387769	44.280233	0.000000
IND_DIRECT_ELEC	598.396823	28.176367	0.000000
DHN_HP_ELEC	668.122892	319.301092	0.000000
DHN_COGEN_GAS	0.005399	0.002225	0.000000
DHN_COGEN_WOOD	0.002456	0.001267	0.000000
DHN_COGEN_WASTE	0.003605	0.001873	0.000000
DHN_COGEN_WET_BIOMASS	0.002470	0.002834	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.007931	0.004023	0.000000
DHN_BOILER_GAS	0.000732	0.000165	0.000000
DHN_BOILER_WOOD	0.001036	0.000234	0.000000
DHN_BOILER_OIL	0.000663	0.000161	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.004520	0.000082	0.000000
DEC_HP_ELEC	7873.396672	3837.422623	0.000000
DEC_THHP_GAS	0.005317	0.001937	0.000000
DEC_COGEN_GAS	0.004621	0.003702	0.000000
DEC_COGEN_OIL	0.003848	0.002942	0.000000
DEC_ADVCOGEN_GAS	0.007680	0.001784	0.000000
DEC_ADVCOGEN_H2	0.007572	0.001759	0.000000
DEC_BOILER_GAS	0.005155	0.001744	0.000000
DEC_BOILER_WOOD	0.005330	0.002103	0.000000
DEC_BOILER_OIL	0.003958	0.002677	0.000000
DEC_SOLAR	0.078097	0.010799	0.000000
DEC_DIRECT_ELEC	0.007210	0.000327	0.000000
TRAMWAY_TROLLEY	662.296951	203.622549	0.000000
BUS_COACH_DIESEL	1569.812902	861.466455	0.000000
BUS_COACH_HYDIESEL	0.029296	0.012323	0.000000
BUS_COACH_CNG_STOICH	0.003599	0.001951	0.000000
BUS_COACH_FC_HYBRIDH2	0.000497	0.000145	0.000000
TRAIN_PUB	4450.018280	2755.793887	0.000000
CAR_GASOLINE	0.000353	0.000222	0.000000
CAR_DIESEL	0.000870	0.000528	0.000000
CAR_NG	0.001038	0.000629	0.000000
CAR_METHANOL	0.000293	0.000184	0.000000
CAR_HEV	0.000394	0.000328	0.000000
CAR_PHEV	0.239331	0.178393	0.000000
CAR_BEV	96307.451972	16289.776391	0.000000
CAR_FUEL_CELL	0.011047	0.001080	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	44.204421	40.103505	0.000000
BOAT_FREIGHT_NG	40.488549	36.285323	0.000000
BOAT_FREIGHT_METHANOL	0.002240	0.002033	0.000000
TRAIN_FREIGHT	111.058389	38.111598	0.000000
TRUCK_DIESEL	0.009144	0.005018	0.000000
TRUCK_METHANOL	0.000160	0.000088	0.000000
TRUCK_FUEL_CELL	5035.342343	1466.085319	0.000000
TRUCK_ELEC	0.058051	0.015869	0.000000
TRUCK_NG	0.000107	0.000058	0.000000
HABER_BOSCH	441.442853	107.559311	0.000000
CO2_TO_METHANOL	63.450710	31.629444	0.000000
E_WOOD_TO_METHANOL	189.552322	94.489636	0.000000
METHANE_TO_METHANOL	550.775362	310.503897	0.000000
OIL_TO_HVC	87.145294	4.808946	0.000000
GAS_TO_HVC	0.003540	0.001247	0.000000
BIOMASS_TO_HVC	0.004176	0.001553	0.000000
METHANOL_TO_HVC	324.950389	364.461953	0.000000
PHS	17.714768	0.000000	0.000000
BATT_LI	0.026986	0.000433	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.014292	0.001247	0.000000
TS_DEC_HP_ELEC	234.153268	20.428424	0.000000
TS_DEC_THHP_GAS	0.014119	0.001232	0.000000
TS_DEC_COGEN_GAS	0.014066	0.001227	0.000000
TS_DEC_COGEN_OIL	0.014060	0.001227	0.000000
TS_DEC_ADVCOGEN_GAS	0.014066	0.001227	0.000000
TS_DEC_ADVCOGEN_H2	0.014076	0.001228	0.000000
TS_DEC_BOILER_GAS	0.014131	0.001233	0.000000
TS_DEC_BOILER_WOOD	0.014206	0.001239	0.000000
TS_DEC_BOILER_OIL	0.014108	0.001231	0.000000
TS_DHN_DAILY	0.014142	0.000696	0.000000
TS_DHN_SEASONAL	660.809477	50.864206	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
GAS_STORAGE	0.000000	32.202934	0.000000
H2_STORAGE	0.000000	18.935787	0.000000
DIESEL_STORAGE	0.000000	16.932448	0.000000
GASOLINE_STORAGE	0.000000	16.949972	0.000000
LFO_STORAGE	0.000000	18.499236	0.000000
AMMONIA_STORAGE	0.000000	17.583993	0.000000
METHANOL_STORAGE	0.000000	18.079024	0.000000
CO2_STORAGE	0.000000	6.714063	0.000000
JETFUEL_STORAGE	0.000000	5.125293	0.000000
WOOD_STORAGE	0.000000	10.298910	0.000000
EFFICIENCY	5600.000000	0.000000	0.000000
DHN	1269.781395	0.000000	0.000000
GRID	10167.276520	0.000000	0.000000
ALKALINE_ELECTROLYSIS	4338.940238	2162.911436	0.000000
HT_ELECTROLYSIS	0.142024	0.070797	0.000000
SMR	0.002382	0.003098	0.000000
BIO_HYDROLYSIS	1715.245215	1213.863462	0.000000
H2_BIOMASS	0.002593	0.002574	0.000000
WOOD_TO_METHANE	0.003479	0.001734	0.000000
CO2_TO_METHANE	0.002705	0.001348	0.000000
E_WOOD_TO_METHANE	0.003277	0.001634	0.000000
BIOMETHANATION	0.003477	0.001733	0.000000
PYROLYSIS_TO_LFO	0.004856	0.002738	0.000000
PYROLYSIS_TO_FUELS	0.003055	0.001723	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	500.142360	343.279438	0.000000
WOOD_TO_METHANOL	0.004555	0.002270	0.000000
AMMONIA_TO_H2	0.001874	0.002438	0.000000
E_WOOD_TO_FT	0.006316	0.003148	0.000000
WOOD_TO_FT	0.004148	0.002067	0.000000
CO2_TO_FT	690.338309	344.125648	0.000000
REFINERY_JETFUEL	0.000000	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000	0.000000
DAC_HT	0.010248	0.005344	0.000000
DAC_LT	1625.747816	810.441796	0.000000
WOOD_GROWTH	0.000000	0.000000	0.000000
WET_BIOMASS_GROWTH	0.000000	0.000000	0.000000
SEQUESTRATION	0.000000	88.775990	0.000000
GHG_EMISSIONS	0.000000	0.000000	0.000000
ELECTRICITY	0.000000	0.000000	0.000000
GASOLINE	0.000000	0.000000	0.000000
DIESEL	0.000000	0.000000	0.000000
BIOETHANOL	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000
LFO	0.000000	0.000000	0.000000
GAS	0.000000	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000	0.000000
JETFUEL	0.000000	0.000000	2729.993371
FT_FUEL	0.000000	0.000000	0.000000
GAS_RE	0.000000	0.000000	0.000000
WOOD	0.000000	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000	0.000000
COAL	0.000000	0.000000	0.000000
URANIUM	0.000000	0.000000	5087.405434
WASTE	0.000000	0.000000	1800.965931
H2	0.000000	0.000000	0.000000
H2_RE	0.000000	0.000000	0.000000
AMMONIA	0.000000	0.000000	0.000000
METHANOL	0.000000	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000	0.000000
METHANOL_RE	0.000000	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000	0.000000
RES_WIND	0.000000	0.000000	0.000000
RES_SOLAR	0.000000	0.000000	0.000000
RES_HYDRO	0.000000	0.000000	0.000000
RES_GEO	0.000000	0.000000	0.000000
CO2_ATMOSPHERE	0.000000	0.000000	0.000000
CO2_CENTRALISED	0.000000	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000	0.000000
OTHER_GHG	0.000000	0.000000	0.000000
OLIVE_PITS	0.000000	0.000000	0.936510
APPLES	0.000000	0.000000	0.011297
CEREALSTRAW	0.000000	0.000000	85.758523
CHERRIES	0.000000	0.000000	0.015083
MAIZESTRAW	0.000000	0.000000	1.052634
OLIVES	0.000000	0.000000	0.009897
OSR	0.000000	0.000000	43.704412
RICESTRAW	0.000000	0.000000	3.390622
VINEYARDS	0.000000	0.000000	0.035564
MISCANTHUS	0.000000	0.000000	0.002493
SWITCHGRASS	0.000000	0.000000	0.002435
WILLOW	0.000000	0.000000	0.003651
POPLAR	0.000000	0.000000	0.003640
CP_RES	0.000000	0.000000	0.173791
FUELWOOD_RES	0.000000	0.000000	459.105567
LANDSCAPECARE	0.000000	0.000000	296.353704
