Name	C_inv	C_maint	C_op
NUCLEAR	15359.465287	6175.858424	0.000000
CCGT	1255.282870	448.078055	0.000000
CCGT_AMMONIA	0.004203	0.001500	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001597	2927.868061	0.000000
WIND_ONSHORE	5571.459994	996.141129	0.000000
WIND_OFFSHORE	5111.842735	546.730707	0.000000
HYDRO_RIVER	5663.667079	1109.781442	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.005588	0.005062	0.000000
IND_COGEN_WOOD	0.007763	0.004006	0.000000
IND_COGEN_WASTE	0.005474	0.002844	0.000000
IND_BOILER_GAS	0.002980	0.000673	0.000000
IND_BOILER_WOOD	9.182763	2.070470	0.000000
IND_BOILER_OIL	0.002887	0.000700	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	187.164666	42.200668	0.000000
IND_DIRECT_ELEC	598.391186	28.176102	0.000000
DHN_HP_ELEC	495.242492	236.680213	0.000000
DHN_COGEN_GAS	0.008784	0.003620	0.000000
DHN_COGEN_WOOD	0.004292	0.002215	0.000000
DHN_COGEN_WASTE	0.004865	0.002528	0.000000
DHN_COGEN_WET_BIOMASS	0.002432	0.002790	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.006832	0.003465	0.000000
DHN_BOILER_GAS	0.000852	0.000192	0.000000
DHN_BOILER_WOOD	0.001377	0.000311	0.000000
DHN_BOILER_OIL	0.000787	0.000191	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.005156	0.000093	0.000000
DEC_HP_ELEC	7873.340333	3837.395164	0.000000
DEC_THHP_GAS	0.014466	0.005269	0.000000
DEC_COGEN_GAS	0.008889	0.007120	0.000000
DEC_COGEN_OIL	0.006416	0.004906	0.000000
DEC_ADVCOGEN_GAS	0.011211	0.002604	0.000000
DEC_ADVCOGEN_H2	0.009855	0.002289	0.000000
DEC_BOILER_GAS	0.005830	0.001972	0.000000
DEC_BOILER_WOOD	0.017213	0.006790	0.000000
DEC_BOILER_OIL	0.004541	0.003070	0.000000
DEC_SOLAR	0.168000	0.023229	0.000000
DEC_DIRECT_ELEC	0.010321	0.000468	0.000000
TRAMWAY_TROLLEY	662.296844	203.622516	0.000000
BUS_COACH_DIESEL	1570.019619	861.579895	0.000000
BUS_COACH_HYDIESEL	0.009056	0.003809	0.000000
BUS_COACH_CNG_STOICH	0.030632	0.016606	0.000000
BUS_COACH_FC_HYBRIDH2	0.002220	0.000647	0.000000
TRAIN_PUB	4449.642519	2755.561188	0.000000
CAR_GASOLINE	0.001591	0.000997	0.000000
CAR_DIESEL	0.001409	0.000854	0.000000
CAR_NG	0.003672	0.002225	0.000000
CAR_METHANOL	0.001114	0.000698	0.000000
CAR_HEV	0.000975	0.000812	0.000000
CAR_PHEV	0.297837	0.222002	0.000000
CAR_BEV	96307.418988	16289.770812	0.000000
CAR_FUEL_CELL	0.019627	0.001918	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	6.439483	5.842082	0.000000
BOAT_FREIGHT_NG	78.715083	70.543458	0.000000
BOAT_FREIGHT_METHANOL	0.003886	0.003525	0.000000
TRAIN_FREIGHT	111.058411	38.111606	0.000000
TRUCK_DIESEL	664.665957	364.745924	0.000000
TRUCK_METHANOL	0.008493	0.004661	0.000000
TRUCK_FUEL_CELL	4220.704198	1228.896079	0.000000
TRUCK_ELEC	0.025966	0.007098	0.000000
TRUCK_NG	0.000807	0.000438	0.000000
HABER_BOSCH	431.498138	105.136241	0.000000
CO2_TO_METHANOL	0.003579	0.001784	0.000000
E_WOOD_TO_METHANOL	684.321041	341.126110	0.000000
METHANE_TO_METHANOL	0.004231	0.002386	0.000000
OIL_TO_HVC	87.146245	4.808999	0.000000
GAS_TO_HVC	0.003800	0.001339	0.000000
BIOMASS_TO_HVC	0.038082	0.014159	0.000000
METHANOL_TO_HVC	324.942042	364.452591	0.000000
PHS	17.714664	0.000000	0.000000
BATT_LI	0.026288	0.000422	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.016505	0.001440	0.000000
TS_DEC_HP_ELEC	287.868483	25.114744	0.000000
TS_DEC_THHP_GAS	0.015052	0.001313	0.000000
TS_DEC_COGEN_GAS	0.014968	0.001306	0.000000
TS_DEC_COGEN_OIL	0.015002	0.001309	0.000000
TS_DEC_ADVCOGEN_GAS	0.015018	0.001310	0.000000
TS_DEC_ADVCOGEN_H2	0.015008	0.001309	0.000000
TS_DEC_BOILER_GAS	0.015116	0.001319	0.000000
TS_DEC_BOILER_WOOD	0.015338	0.001338	0.000000
TS_DEC_BOILER_OIL	0.015139	0.001321	0.000000
TS_DHN_DAILY	0.013959	0.000687	0.000000
TS_DHN_SEASONAL	957.152994	73.674529	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
GAS_STORAGE	0.000000	36.987047	0.000000
H2_STORAGE	0.000000	20.725950	0.000000
DIESEL_STORAGE	0.000000	19.171634	0.000000
GASOLINE_STORAGE	0.000000	19.126841	0.000000
LFO_STORAGE	0.000000	21.043141	0.000000
AMMONIA_STORAGE	0.000000	19.896909	0.000000
METHANOL_STORAGE	0.000000	20.491344	0.000000
CO2_STORAGE	0.000000	7.814962	0.000000
JETFUEL_STORAGE	0.000000	5.938496	0.000000
WOOD_STORAGE	0.000000	11.922230	0.000000
EFFICIENCY	5600.000000	0.000000	0.000000
DHN	802.207471	0.000000	0.000000
GRID	9447.471155	0.000000	0.000000
ALKALINE_ELECTROLYSIS	3460.158530	1724.848937	0.000000
HT_ELECTROLYSIS	0.111843	0.055752	0.000000
SMR	0.002852	0.003709	0.000000
BIO_HYDROLYSIS	976.629180	691.151601	0.000000
H2_BIOMASS	0.004471	0.004440	0.000000
WOOD_TO_METHANE	0.006713	0.003346	0.000000
CO2_TO_METHANE	0.003083	0.001537	0.000000
E_WOOD_TO_METHANE	0.017918	0.008932	0.000000
BIOMETHANATION	0.004550	0.002268	0.000000
PYROLYSIS_TO_LFO	0.015347	0.008652	0.000000
PYROLYSIS_TO_FUELS	0.006906	0.003893	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	342.257209	234.912840	0.000000
WOOD_TO_METHANOL	0.006638	0.003309	0.000000
AMMONIA_TO_H2	0.002170	0.002823	0.000000
E_WOOD_TO_FT	4298.807712	2142.905837	0.000000
WOOD_TO_FT	0.012170	0.006067	0.000000
CO2_TO_FT	0.009504	0.004738	0.000000
REFINERY_JETFUEL	0.000000	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000	0.000000
DAC_HT	0.005540	0.002889	0.000000
DAC_LT	0.005448	0.002716	0.000000
WOOD_GROWTH	0.000000	0.000000	0.000000
WET_BIOMASS_GROWTH	0.000000	0.000000	0.000000
