Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.968657	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.814178	Infinity
WASTE	85000.002540	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	5401.212801	Infinity
CO2_EMISSIONS	56288.072178	Infinity
RES_WIND	233529.025503	Infinity
RES_SOLAR	271186.634124	Infinity
RES_HYDRO	88592.874241	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	21709.593793	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.419935	44.416667
APPLES	54.988996	54.986111
CEREALSTRAW	36555.558644	36555.555556
CHERRIES	194.446002	194.444444
MAIZESTRAW	6388.891685	6388.888889
OLIVES	0.115333	55.555556
OSR	4222.225229	4222.222222
RICESTRAW	268.880963	268.877778
VINEYARDS	1500.002481	1500.000000
MISCANTHUS	17888.059945	30638.888889
SWITCHGRASS	32110.629455	32111.111111
WILLOW	0.746851	8277.777778
POPLAR	0.341390	888.888889
CP_RES	34138.485700	34138.483333
FUELWOOD_RES	12555.558192	12555.555556
LANDSCAPECARE	14172.547411	14172.544444
MSW	31515.364581	31515.361111
FUELWOODRW	28361.113859	28361.111111
OTHERSECRESID	6055.558659	6055.555556
SAWDUST	1722.225643	1722.222222
CP_RW	77249.927802	77250.000000
GRASS_FOR_BIOGAS	781.936593	781.944444
MAIZE_SILAGE	2259.754410	2259.777778
SUGARBEETTOPS	583.324131	583.333333
MANURE_LIQ	6527.714077	6527.777778
MANURE_SOL	65138.891339	65138.888889
SLUDGE	3.048698	3.055556
