Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.837768	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.930635	Infinity
WASTE	85000.002089	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3864.955656	Infinity
CO2_EMISSIONS	54493.032942	Infinity
RES_WIND	424332.091074	Infinity
RES_SOLAR	270721.908897	Infinity
RES_HYDRO	91656.149236	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2269.880904	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.416598	44.416667
APPLES	54.979739	54.986111
CEREALSTRAW	36552.142919	36555.555556
CHERRIES	0.965436	194.444444
MAIZESTRAW	6388.877912	6388.888889
OLIVES	0.307225	55.555556
OSR	4222.217715	4222.222222
RICESTRAW	268.852818	268.877778
VINEYARDS	1499.995580	1500.000000
MISCANTHUS	0.145415	30638.888889
SWITCHGRASS	0.150086	32111.111111
WILLOW	0.115744	8277.777778
POPLAR	0.088884	888.888889
CP_RES	26584.015757	34138.483333
FUELWOOD_RES	12555.554040	12555.555556
LANDSCAPECARE	14172.545869	14172.544444
MSW	31515.357778	31515.361111
FUELWOODRW	28361.109568	28361.111111
OTHERSECRESID	6055.557608	6055.555556
SAWDUST	1722.224818	1722.222222
CP_RW	0.452526	77250.000000
GRASS_FOR_BIOGAS	781.929611	781.944444
MAIZE_SILAGE	2259.770862	2259.777778
SUGARBEETTOPS	583.269435	583.333333
MANURE_LIQ	6527.674990	6527.777778
MANURE_SOL	65138.891957	65138.888889
SLUDGE	3.048463	3.055556
