Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	24561.616122	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.978370	Infinity
WASTE	85000.001883	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	511.234792	Infinity
CO2_EMISSIONS	53652.469321	Infinity
RES_WIND	438989.108085	Infinity
RES_SOLAR	314639.870525	Infinity
RES_HYDRO	93056.627850	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2596.713091	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.419259	44.416667
APPLES	54.988762	54.986111
CEREALSTRAW	0.748128	36555.555556
CHERRIES	194.446781	194.444444
MAIZESTRAW	0.736279	6388.888889
OLIVES	55.553032	55.555556
OSR	2.801239	4222.222222
RICESTRAW	0.789831	268.877778
VINEYARDS	1500.002621	1500.000000
MISCANTHUS	0.029400	30638.888889
SWITCHGRASS	0.029695	32111.111111
WILLOW	0.032517	8277.777778
POPLAR	0.029636	888.888889
CP_RES	34138.402621	34138.483333
FUELWOOD_RES	12555.558011	12555.555556
LANDSCAPECARE	14172.547207	14172.544444
MSW	0.095292	31515.361111
FUELWOODRW	28361.113535	28361.111111
OTHERSECRESID	6055.558373	6055.555556
SAWDUST	1722.225132	1722.222222
CP_RW	21139.959464	77250.000000
GRASS_FOR_BIOGAS	781.910361	781.944444
MAIZE_SILAGE	2259.777553	2259.777778
SUGARBEETTOPS	582.339596	583.333333
MANURE_LIQ	6527.772408	6527.777778
MANURE_SOL	65138.892040	65138.888889
SLUDGE	3.055152	3.055556
