Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.861784	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.889787	Infinity
WASTE	85000.001745	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	5461.697282	Infinity
CO2_EMISSIONS	59188.549899	Infinity
RES_WIND	368434.698792	Infinity
RES_SOLAR	270632.751188	Infinity
RES_HYDRO	91650.014984	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	3266.367799	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.418520	44.416667
APPLES	54.987581	54.986111
CEREALSTRAW	36555.403695	36555.555556
CHERRIES	194.444215	194.444444
MAIZESTRAW	6388.890405	6388.888889
OLIVES	0.099559	55.555556
OSR	4222.223938	4222.222222
RICESTRAW	268.879325	268.877778
VINEYARDS	1500.001153	1500.000000
MISCANTHUS	0.622060	30638.888889
SWITCHGRASS	0.675585	32111.111111
WILLOW	0.310097	8277.777778
POPLAR	0.214314	888.888889
CP_RES	34138.434466	34138.483333
FUELWOOD_RES	12555.556871	12555.555556
LANDSCAPECARE	14172.546109	14172.544444
MSW	31514.714010	31515.361111
FUELWOODRW	28361.111906	28361.111111
OTHERSECRESID	6055.557477	6055.555556
SAWDUST	1722.224403	1722.222222
CP_RW	27248.745812	77250.000000
GRASS_FOR_BIOGAS	781.927679	781.944444
MAIZE_SILAGE	2259.762914	2259.777778
SUGARBEETTOPS	583.306071	583.333333
MANURE_LIQ	6527.668439	6527.777778
MANURE_SOL	65138.890649	65138.888889
SLUDGE	3.036497	3.055556
