Name	C_inv	C_maint	C_op
NUCLEAR	15359.466202	6175.858792	0.000000
CCGT	592.744644	211.582484	0.000000
CCGT_AMMONIA	0.004052	0.001446	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001595	2927.868057	0.000000
WIND_ONSHORE	5571.458926	996.140938	0.000000
WIND_OFFSHORE	15553.382907	1663.492496	0.000000
HYDRO_RIVER	5663.685451	1109.785042	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.006843	0.006200	0.000000
IND_COGEN_WOOD	0.003733	0.001926	0.000000
IND_COGEN_WASTE	0.005175	0.002689	0.000000
IND_BOILER_GAS	0.019517	0.004408	0.000000
IND_BOILER_WOOD	0.003556	0.000802	0.000000
IND_BOILER_OIL	0.003161	0.000766	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.352140	44.272199	0.000000
IND_DIRECT_ELEC	598.387702	28.175938	0.000000
DHN_HP_ELEC	644.340613	307.935357	0.000000
DHN_COGEN_GAS	0.007410	0.003053	0.000000
DHN_COGEN_WOOD	0.003105	0.001602	0.000000
DHN_COGEN_WASTE	0.004404	0.002288	0.000000
DHN_COGEN_WET_BIOMASS	0.018881	0.021657	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.016538	0.008388	0.000000
DHN_BOILER_GAS	0.000818	0.000185	0.000000
DHN_BOILER_WOOD	0.001245	0.000281	0.000000
DHN_BOILER_OIL	0.000754	0.000183	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.004045	0.000073	0.000000
DEC_HP_ELEC	7875.878626	3838.632305	0.000000
DEC_THHP_GAS	0.008368	0.003048	0.000000
DEC_COGEN_GAS	0.006832	0.005472	0.000000
DEC_COGEN_OIL	0.005239	0.004006	0.000000
DEC_ADVCOGEN_GAS	0.010288	0.002389	0.000000
DEC_ADVCOGEN_H2	0.009669	0.002246	0.000000
DEC_BOILER_GAS	0.006072	0.002054	0.000000
DEC_BOILER_WOOD	0.006336	0.002499	0.000000
DEC_BOILER_OIL	0.004617	0.003122	0.000000
DEC_SOLAR	0.113877	0.015746	0.000000
DEC_DIRECT_ELEC	0.009241	0.000419	0.000000
TRAMWAY_TROLLEY	662.296962	203.622552	0.000000
BUS_COACH_DIESEL	642.047888	352.336713	0.000000
BUS_COACH_HYDIESEL	0.046314	0.019481	0.000000
BUS_COACH_CNG_STOICH	939.181020	509.139717	0.000000
BUS_COACH_FC_HYBRIDH2	0.001551	0.000452	0.000000
TRAIN_PUB	4449.971878	2755.765152	0.000000
CAR_GASOLINE	0.000509	0.000319	0.000000
CAR_DIESEL	0.000785	0.000476	0.000000
CAR_NG	0.001424	0.000863	0.000000
CAR_METHANOL	0.000437	0.000274	0.000000
CAR_HEV	0.000498	0.000415	0.000000
CAR_PHEV	0.249884	0.186259	0.000000
CAR_BEV	96307.470030	16289.779445	0.000000
CAR_FUEL_CELL	0.010361	0.001013	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.009491	0.008610	0.000000
BOAT_FREIGHT_NG	85.227952	76.380208	0.000000
BOAT_FREIGHT_METHANOL	0.002300	0.002087	0.000000
TRAIN_FREIGHT	111.058414	38.111607	0.000000
TRUCK_DIESEL	1713.462123	940.289357	0.000000
TRUCK_METHANOL	0.001296	0.000711	0.000000
TRUCK_FUEL_CELL	2935.232009	854.619262	0.000000
TRUCK_ELEC	0.052574	0.014372	0.000000
TRUCK_NG	0.000253	0.000137	0.000000
HABER_BOSCH	434.373238	105.836771	0.000000
CO2_TO_METHANOL	0.004141	0.002064	0.000000
E_WOOD_TO_METHANOL	684.321256	341.126218	0.000000
METHANE_TO_METHANOL	0.005848	0.003297	0.000000
OIL_TO_HVC	87.146183	4.808995	0.000000
GAS_TO_HVC	0.003625	0.001277	0.000000
BIOMASS_TO_HVC	0.009069	0.003372	0.000000
METHANOL_TO_HVC	324.949314	364.460747	0.000000
PHS	17.714715	0.000000	0.000000
BATT_LI	0.032157	0.000516	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.014620	0.001276	0.000000
TS_DEC_HP_ELEC	242.897497	21.191304	0.000000
TS_DEC_THHP_GAS	0.014176	0.001237	0.000000
TS_DEC_COGEN_GAS	0.014152	0.001235	0.000000
