(	154	,	10	,	12	)
(	155	,	11	,	12	)
(	156	,	12	,	12	)
(	157	,	13	,	12	)
(	158	,	14	,	12	)
(	159	,	15	,	12	)
(	160	,	16	,	12	)
(	161	,	17	,	12	)
(	162	,	18	,	12	)
(	163	,	19	,	12	)
(	164	,	20	,	12	)
(	165	,	21	,	12	)
(	166	,	22	,	12	)
(	167	,	23	,	12	)
(	168	,	24	,	12	)
(	169	,	1	,	12	)
(	170	,	2	,	12	)
(	171	,	3	,	12	)
(	172	,	4	,	12	)
(	173	,	5	,	12	)
(	174	,	6	,	12	)
(	175	,	7	,	12	)
(	176	,	8	,	12	)
(	177	,	9	,	12	)
(	178	,	10	,	12	)
(	179	,	11	,	12	)
(	180	,	12	,	12	)
(	181	,	13	,	12	)
(	182	,	14	,	12	)
(	183	,	15	,	12	)
(	184	,	16	,	12	)
(	185	,	17	,	12	)
(	186	,	18	,	12	)
(	187	,	19	,	12	)
(	188	,	20	,	12	)
(	189	,	21	,	12	)
(	190	,	22	,	12	)
(	191	,	23	,	12	)
(	192	,	24	,	12	)
(	193	,	1	,	12	)
(	194	,	2	,	12	)
(	195	,	3	,	12	)
(	196	,	4	,	12	)
(	197	,	5	,	12	)
(	198	,	6	,	12	)
(	199	,	7	,	12	)
(	200	,	8	,	12	)
(	201	,	9	,	12	)
(	202	,	10	,	12	)
(	203	,	11	,	12	)
(	204	,	12	,	12	)
(	205	,	13	,	12	)
(	206	,	14	,	12	)
(	207	,	15	,	12	)
(	208	,	16	,	12	)
(	209	,	17	,	12	)
(	210	,	18	,	12	)
(	211	,	19	,	12	)
(	212	,	20	,	12	)
(	213	,	21	,	12	)
(	214	,	22	,	12	)
(	215	,	23	,	12	)
(	216	,	24	,	12	)
(	217	,	1	,	1	)
(	218	,	2	,	1	)
(	219	,	3	,	1	)
(	220	,	4	,	1	)
(	221	,	5	,	1	)
(	222	,	6	,	1	)
(	223	,	7	,	1	)
(	224	,	8	,	1	)
(	225	,	9	,	1	)
(	226	,	10	,	1	)
(	227	,	11	,	1	)
(	228	,	12	,	1	)
(	229	,	13	,	1	)
(	230	,	14	,	1	)
(	231	,	15	,	1	)
(	232	,	16	,	1	)
(	233	,	17	,	1	)
(	234	,	18	,	1	)
(	235	,	19	,	1	)
(	236	,	20	,	1	)
(	237	,	21	,	1	)
(	238	,	22	,	1	)
(	239	,	23	,	1	)
(	240	,	24	,	1	)
(	241	,	1	,	1	)
(	242	,	2	,	1	)
(	243	,	3	,	1	)
(	244	,	4	,	1	)
(	245	,	5	,	1	)
(	246	,	6	,	1	)
(	247	,	7	,	1	)
(	248	,	8	,	1	)
(	249	,	9	,	1	)
(	250	,	10	,	1	)
(	251	,	11	,	1	)
(	252	,	12	,	1	)
(	253	,	13	,	1	)
(	254	,	14	,	1	)
(	255	,	15	,	1	)
(	256	,	16	,	1	)
(	257	,	17	,	1	)
(	258	,	18	,	1	)
(	259	,	19	,	1	)
(	260	,	20	,	1	)
(	261	,	21	,	1	)
(	262	,	22	,	1	)
(	263	,	23	,	1	)
(	264	,	24	,	1	)
(	265	,	1	,	12	)
(	266	,	2	,	12	)
(	267	,	3	,	12	)
(	268	,	4	,	12	)
(	269	,	5	,	12	)
(	270	,	6	,	12	)
(	271	,	7	,	12	)
(	272	,	8	,	12	)
(	273	,	9	,	12	)
(	274	,	10	,	12	)
(	275	,	11	,	12	)
(	276	,	12	,	12	)
(	277	,	13	,	12	)
(	278	,	14	,	12	)
(	279	,	15	,	12	)
(	280	,	16	,	12	)
(	281	,	17	,	12	)
(	282	,	18	,	12	)
(	283	,	19	,	12	)
(	284	,	20	,	12	)
(	285	,	21	,	12	)
(	286	,	22	,	12	)
(	287	,	23	,	12	)
(	288	,	24	,	12	)
(	289	,	1	,	3	)
(	290	,	2	,	3	)
(	291	,	3	,	3	)
(	292	,	4	,	3	)
(	293	,	5	,	3	)
(	294	,	6	,	3	)
(	295	,	7	,	3	)
(	296	,	8	,	3	)
(	297	,	9	,	3	)
(	298	,	10	,	3	)
(	299	,	11	,	3	)
(	300	,	12	,	3	)
(	301	,	13	,	3	)
(	302	,	14	,	3	)
(	303	,	15	,	3	)
(	304	,	16	,	3	)
(	305	,	17	,	3	)
(	306	,	18	,	3	)
(	307	,	19	,	3	)
(	308	,	20	,	3	)
(	309	,	21	,	3	)
(	310	,	22	,	3	)
(	311	,	23	,	3	)
(	312	,	24	,	3	)
(	313	,	1	,	11	)
(	314	,	2	,	11	)
(	315	,	3	,	11	)
(	316	,	4	,	11	)
(	317	,	5	,	11	)
(	318	,	6	,	11	)
(	319	,	7	,	11	)
(	320	,	8	,	11	)
(	321	,	9	,	11	)
(	322	,	10	,	11	)
(	323	,	11	,	11	)
(	324	,	12	,	11	)
(	325	,	13	,	11	)
(	326	,	14	,	11	)
(	327	,	15	,	11	)
(	328	,	16	,	11	)
(	329	,	17	,	11	)
(	330	,	18	,	11	)
(	331	,	19	,	11	)
(	332	,	20	,	11	)
(	333	,	21	,	11	)
(	334	,	22	,	11	)
(	335	,	23	,	11	)
(	336	,	24	,	11	)
(	337	,	1	,	2	)
(	338	,	2	,	2	)
(	339	,	3	,	2	)
(	340	,	4	,	2	)
(	341	,	5	,	2	)
(	342	,	6	,	2	)
(	343	,	7	,	2	)
(	344	,	8	,	2	)
(	345	,	9	,	2	)
(	346	,	10	,	2	)
(	347	,	11	,	2	)
(	348	,	12	,	2	)
(	349	,	13	,	2	)
(	350	,	14	,	2	)
(	351	,	15	,	2	)
(	352	,	16	,	2	)
(	353	,	17	,	2	)
(	354	,	18	,	2	)
(	355	,	19	,	2	)
(	356	,	20	,	2	)
(	357	,	21	,	2	)
(	358	,	22	,	2	)
(	359	,	23	,	2	)
(	360	,	24	,	2	)
(	361	,	1	,	12	)
(	362	,	2	,	12	)
(	363	,	3	,	12	)
(	364	,	4	,	12	)
(	365	,	5	,	12	)
(	366	,	6	,	12	)
(	367	,	7	,	12	)
(	368	,	8	,	12	)
(	369	,	9	,	12	)
(	370	,	10	,	12	)
(	371	,	11	,	12	)
(	372	,	12	,	12	)
(	373	,	13	,	12	)
(	374	,	14	,	12	)
(	375	,	15	,	12	)
(	376	,	16	,	12	)
(	377	,	17	,	12	)
(	378	,	18	,	12	)
(	379	,	19	,	12	)
(	380	,	20	,	12	)
(	381	,	21	,	12	)
(	382	,	22	,	12	)
(	383	,	23	,	12	)
(	384	,	24	,	12	)
(	385	,	1	,	12	)
(	386	,	2	,	12	)
(	387	,	3	,	12	)
(	388	,	4	,	12	)
(	389	,	5	,	12	)
(	390	,	6	,	12	)
(	391	,	7	,	12	)
(	392	,	8	,	12	)
(	393	,	9	,	12	)
(	394	,	10	,	12	)
(	395	,	11	,	12	)
(	396	,	12	,	12	)
(	397	,	13	,	12	)
(	398	,	14	,	12	)
(	399	,	15	,	12	)
(	400	,	16	,	12	)
(	401	,	17	,	12	)
(	402	,	18	,	12	)
(	403	,	19	,	12	)
(	404	,	20	,	12	)
(	405	,	21	,	12	)
(	406	,	22	,	12	)
(	407	,	23	,	12	)
(	408	,	24	,	12	)
(	409	,	1	,	1	)
(	410	,	2	,	1	)
(	411	,	3	,	1	)
(	412	,	4	,	1	)
(	413	,	5	,	1	)
(	414	,	6	,	1	)
(	415	,	7	,	1	)
(	416	,	8	,	1	)
(	417	,	9	,	1	)
(	418	,	10	,	1	)
(	419	,	11	,	1	)
(	420	,	12	,	1	)
(	421	,	13	,	1	)
(	422	,	14	,	1	)
(	423	,	15	,	1	)
(	424	,	16	,	1	)
(	425	,	17	,	1	)
(	426	,	18	,	1	)
(	427	,	19	,	1	)
(	428	,	20	,	1	)
(	429	,	21	,	1	)
(	430	,	22	,	1	)
(	431	,	23	,	1	)
(	432	,	24	,	1	)
(	433	,	1	,	1	)
(	434	,	2	,	1	)
(	435	,	3	,	1	)
(	436	,	4	,	1	)
(	437	,	5	,	1	)
(	438	,	6	,	1	)
(	439	,	7	,	1	)
(	440	,	8	,	1	)
(	441	,	9	,	1	)
(	442	,	10	,	1	)
(	443	,	11	,	1	)
(	444	,	12	,	1	)
(	445	,	13	,	1	)
(	446	,	14	,	1	)
(	447	,	15	,	1	)
(	448	,	16	,	1	)
(	449	,	17	,	1	)
(	450	,	18	,	1	)
(	451	,	19	,	1	)
(	452	,	20	,	1	)
(	453	,	21	,	1	)
(	454	,	22	,	1	)
(	455	,	23	,	1	)
(	456	,	24	,	1	)
(	457	,	1	,	1	)
(	458	,	2	,	1	)
(	459	,	3	,	1	)
(	460	,	4	,	1	)
(	461	,	5	,	1	)
(	462	,	6	,	1	)
(	463	,	7	,	1	)
(	464	,	8	,	1	)
(	465	,	9	,	1	)
(	466	,	10	,	1	)
(	467	,	11	,	1	)
(	468	,	12	,	1	)
(	469	,	13	,	1	)
(	470	,	14	,	1	)
(	471	,	15	,	1	)
(	472	,	16	,	1	)
(	473	,	17	,	1	)
(	474	,	18	,	1	)
(	475	,	19	,	1	)
(	476	,	20	,	1	)
(	477	,	21	,	1	)
(	478	,	22	,	1	)
(	479	,	23	,	1	)
(	480	,	24	,	1	)
(	481	,	1	,	1	)
(	482	,	2	,	1	)
(	483	,	3	,	1	)
(	484	,	4	,	1	)
(	485	,	5	,	1	)
(	486	,	6	,	1	)
(	487	,	7	,	1	)
(	488	,	8	,	1	)
(	489	,	9	,	1	)
(	490	,	10	,	1	)
(	491	,	11	,	1	)
(	492	,	12	,	1	)
(	493	,	13	,	1	)
(	494	,	14	,	1	)
(	495	,	15	,	1	)
(	496	,	16	,	1	)
(	497	,	17	,	1	)
(	498	,	18	,	1	)
(	499	,	19	,	1	)
(	500	,	20	,	1	)
(	501	,	21	,	1	)
(	502	,	22	,	1	)
(	503	,	23	,	1	)
(	504	,	24	,	1	)
(	505	,	1	,	1	)
(	506	,	2	,	1	)
(	507	,	3	,	1	)
(	508	,	4	,	1	)
(	509	,	5	,	1	)
(	510	,	6	,	1	)
(	511	,	7	,	1	)
(	512	,	8	,	1	)
(	513	,	9	,	1	)
(	514	,	10	,	1	)
(	515	,	11	,	1	)
(	516	,	12	,	1	)
(	517	,	13	,	1	)
(	518	,	14	,	1	)
(	519	,	15	,	1	)
(	520	,	16	,	1	)
(	521	,	17	,	1	)
(	522	,	18	,	1	)
(	523	,	19	,	1	)
(	524	,	20	,	1	)
(	525	,	21	,	1	)
(	526	,	22	,	1	)
(	527	,	23	,	1	)
(	528	,	24	,	1	)
(	529	,	1	,	1	)
(	530	,	2	,	1	)
(	531	,	3	,	1	)
(	532	,	4	,	1	)
(	533	,	5	,	1	)
(	534	,	6	,	1	)
(	535	,	7	,	1	)
(	536	,	8	,	1	)
(	537	,	9	,	1	)
(	538	,	10	,	1	)
(	539	,	11	,	1	)
(	540	,	12	,	1	)
(	541	,	13	,	1	)
(	542	,	14	,	1	)
(	543	,	15	,	1	)
(	544	,	16	,	1	)
(	545	,	17	,	1	)
(	546	,	18	,	1	)
(	547	,	19	,	1	)
(	548	,	20	,	1	)
(	549	,	21	,	1	)
(	550	,	22	,	1	)
(	551	,	23	,	1	)
(	552	,	24	,	1	)
(	553	,	1	,	1	)
(	554	,	2	,	1	)
(	555	,	3	,	1	)
(	556	,	4	,	1	)
(	557	,	5	,	1	)
(	558	,	6	,	1	)
(	559	,	7	,	1	)
(	560	,	8	,	1	)
(	561	,	9	,	1	)
(	562	,	10	,	1	)
(	563	,	11	,	1	)
(	564	,	12	,	1	)
(	565	,	13	,	1	)
(	566	,	14	,	1	)
(	567	,	15	,	1	)
(	568	,	16	,	1	)
(	569	,	17	,	1	)
(	570	,	18	,	1	)
(	571	,	19	,	1	)
(	572	,	20	,	1	)
(	573	,	21	,	1	)
(	574	,	22	,	1	)
(	575	,	23	,	1	)
(	576	,	24	,	1	)
(	577	,	1	,	1	)
(	578	,	2	,	1	)
(	579	,	3	,	1	)
(	580	,	4	,	1	)
(	581	,	5	,	1	)
(	582	,	6	,	1	)
(	583	,	7	,	1	)
(	584	,	8	,	1	)
(	585	,	9	,	1	)
(	586	,	10	,	1	)
(	587	,	11	,	1	)
(	588	,	12	,	1	)
(	589	,	13	,	1	)
(	590	,	14	,	1	)
(	591	,	15	,	1	)
(	592	,	16	,	1	)
(	593	,	17	,	1	)
(	594	,	18	,	1	)
(	595	,	19	,	1	)
(	596	,	20	,	1	)
(	597	,	21	,	1	)
(	598	,	22	,	1	)
(	599	,	23	,	1	)
(	600	,	24	,	1	)
(	601	,	1	,	12	)
(	602	,	2	,	12	)
(	603	,	3	,	12	)
(	604	,	4	,	12	)
(	605	,	5	,	12	)
(	606	,	6	,	12	)
(	607	,	7	,	12	)
(	608	,	8	,	12	)
(	609	,	9	,	12	)
(	610	,	10	,	12	)
(	611	,	11	,	12	)
(	612	,	12	,	12	)
(	613	,	13	,	12	)
(	614	,	14	,	12	)
(	615	,	15	,	12	)
(	616	,	16	,	12	)
(	617	,	17	,	12	)
(	618	,	18	,	12	)
(	619	,	19	,	12	)
(	620	,	20	,	12	)
(	621	,	21	,	12	)
(	622	,	22	,	12	)
(	623	,	23	,	12	)
(	624	,	24	,	12	)
(	625	,	1	,	3	)
(	626	,	2	,	3	)
(	627	,	3	,	3	)
(	628	,	4	,	3	)
(	629	,	5	,	3	)
(	630	,	6	,	3	)
(	631	,	7	,	3	)
(	632	,	8	,	3	)
(	633	,	9	,	3	)
(	634	,	10	,	3	)
(	635	,	11	,	3	)
(	636	,	12	,	3	)
(	637	,	13	,	3	)
(	638	,	14	,	3	)
(	639	,	15	,	3	)
(	640	,	16	,	3	)
(	641	,	17	,	3	)
(	642	,	18	,	3	)
(	643	,	19	,	3	)
(	644	,	20	,	3	)
(	645	,	21	,	3	)
(	646	,	22	,	3	)
(	647	,	23	,	3	)
(	648	,	24	,	3	)
(	649	,	1	,	12	)
(	650	,	2	,	12	)
(	651	,	3	,	12	)
(	652	,	4	,	12	)
(	653	,	5	,	12	)
(	654	,	6	,	12	)
(	655	,	7	,	12	)
(	656	,	8	,	12	)
(	657	,	9	,	12	)
(	658	,	10	,	12	)
(	659	,	11	,	12	)
(	660	,	12	,	12	)
(	661	,	13	,	12	)
(	662	,	14	,	12	)
(	663	,	15	,	12	)
(	664	,	16	,	12	)
(	665	,	17	,	12	)
(	666	,	18	,	12	)
(	667	,	19	,	12	)
(	668	,	20	,	12	)
(	669	,	21	,	12	)
(	670	,	22	,	12	)
(	671	,	23	,	12	)
(	672	,	24	,	12	)
(	673	,	1	,	12	)
(	674	,	2	,	12	)
(	675	,	3	,	12	)
(	676	,	4	,	12	)
(	677	,	5	,	12	)
(	678	,	6	,	12	)
(	679	,	7	,	12	)
(	680	,	8	,	12	)
(	681	,	9	,	12	)
(	682	,	10	,	12	)
(	683	,	11	,	12	)
(	684	,	12	,	12	)
(	685	,	13	,	12	)
(	686	,	14	,	12	)
(	687	,	15	,	12	)
(	688	,	16	,	12	)
(	689	,	17	,	12	)
(	690	,	18	,	12	)
(	691	,	19	,	12	)
(	692	,	20	,	12	)
(	693	,	21	,	12	)
(	694	,	22	,	12	)
(	695	,	23	,	12	)
(	696	,	24	,	12	)
(	697	,	1	,	1	)
(	698	,	2	,	1	)
(	699	,	3	,	1	)
(	700	,	4	,	1	)
(	701	,	5	,	1	)
(	702	,	6	,	1	)
(	703	,	7	,	1	)
(	704	,	8	,	1	)
(	705	,	9	,	1	)
(	706	,	10	,	1	)
(	707	,	11	,	1	)
(	708	,	12	,	1	)
(	709	,	13	,	1	)
(	710	,	14	,	1	)
(	711	,	15	,	1	)
(	712	,	16	,	1	)
(	713	,	17	,	1	)
(	714	,	18	,	1	)
(	715	,	19	,	1	)
(	716	,	20	,	1	)
(	717	,	21	,	1	)
(	718	,	22	,	1	)
(	719	,	23	,	1	)
(	720	,	24	,	1	)
(	721	,	1	,	12	)
(	722	,	2	,	12	)
(	723	,	3	,	12	)
(	724	,	4	,	12	)
(	725	,	5	,	12	)
(	726	,	6	,	12	)
(	727	,	7	,	12	)
(	728	,	8	,	12	)
(	729	,	9	,	12	)
(	730	,	10	,	12	)
(	731	,	11	,	12	)
(	732	,	12	,	12	)
(	733	,	13	,	12	)
(	734	,	14	,	12	)
(	735	,	15	,	12	)
(	736	,	16	,	12	)
(	737	,	17	,	12	)
(	738	,	18	,	12	)
(	739	,	19	,	12	)
(	740	,	20	,	12	)
(	741	,	21	,	12	)
(	742	,	22	,	12	)
(	743	,	23	,	12	)
(	744	,	24	,	12	)
(	745	,	1	,	12	)
(	746	,	2	,	12	)
(	747	,	3	,	12	)
(	748	,	4	,	12	)
(	749	,	5	,	12	)
(	750	,	6	,	12	)
(	751	,	7	,	12	)
(	752	,	8	,	12	)
(	753	,	9	,	12	)
(	754	,	10	,	12	)
(	755	,	11	,	12	)
(	756	,	12	,	12	)
(	757	,	13	,	12	)
(	758	,	14	,	12	)
(	759	,	15	,	12	)
(	760	,	16	,	12	)
(	761	,	17	,	12	)
(	762	,	18	,	12	)
(	763	,	19	,	12	)
(	764	,	20	,	12	)
(	765	,	21	,	12	)
(	766	,	22	,	12	)
(	767	,	23	,	12	)
(	768	,	24	,	12	)
(	769	,	1	,	12	)
(	770	,	2	,	12	)
(	771	,	3	,	12	)
(	772	,	4	,	12	)
(	773	,	5	,	12	)
(	774	,	6	,	12	)
(	775	,	7	,	12	)
(	776	,	8	,	12	)
(	777	,	9	,	12	)
(	778	,	10	,	12	)
(	779	,	11	,	12	)
(	780	,	12	,	12	)
(	781	,	13	,	12	)
(	782	,	14	,	12	)
(	783	,	15	,	12	)
(	784	,	16	,	12	)
(	785	,	17	,	12	)
(	786	,	18	,	12	)
(	787	,	19	,	12	)
(	788	,	20	,	12	)
(	789	,	21	,	12	)
(	790	,	22	,	12	)
(	791	,	23	,	12	)
(	792	,	24	,	12	)
(	793	,	1	,	1	)
(	794	,	2	,	1	)
(	795	,	3	,	1	)
(	796	,	4	,	1	)
(	797	,	5	,	1	)
(	798	,	6	,	1	)
(	799	,	7	,	1	)
(	800	,	8	,	1	)
(	801	,	9	,	1	)
(	802	,	10	,	1	)
(	803	,	11	,	1	)
(	804	,	12	,	1	)
(	805	,	13	,	1	)
(	806	,	14	,	1	)
(	807	,	15	,	1	)
(	808	,	16	,	1	)
(	809	,	17	,	1	)
(	810	,	18	,	1	)
(	811	,	19	,	1	)
(	812	,	20	,	1	)
(	813	,	21	,	1	)
(	814	,	22	,	1	)
(	815	,	23	,	1	)
(	816	,	24	,	1	)
(	817	,	1	,	1	)
(	818	,	2	,	1	)
(	819	,	3	,	1	)
(	820	,	4	,	1	)
(	821	,	5	,	1	)
(	822	,	6	,	1	)
(	823	,	7	,	1	)
(	824	,	8	,	1	)
(	825	,	9	,	1	)
(	826	,	10	,	1	)
(	827	,	11	,	1	)
(	828	,	12	,	1	)
(	829	,	13	,	1	)
(	830	,	14	,	1	)
(	831	,	15	,	1	)
(	832	,	16	,	1	)
(	833	,	17	,	1	)
(	834	,	18	,	1	)
(	835	,	19	,	1	)
(	836	,	20	,	1	)
(	837	,	21	,	1	)
(	838	,	22	,	1	)
(	839	,	23	,	1	)
(	840	,	24	,	1	)
(	841	,	1	,	1	)
(	842	,	2	,	1	)
(	843	,	3	,	1	)
(	844	,	4	,	1	)
(	845	,	5	,	1	)
(	846	,	6	,	1	)
(	847	,	7	,	1	)
(	848	,	8	,	1	)
(	849	,	9	,	1	)
(	850	,	10	,	1	)
(	851	,	11	,	1	)
(	852	,	12	,	1	)
(	853	,	13	,	1	)
(	854	,	14	,	1	)
(	855	,	15	,	1	)
(	856	,	16	,	1	)
(	857	,	17	,	1	)
(	858	,	18	,	1	)
(	859	,	19	,	1	)
(	860	,	20	,	1	)
(	861	,	21	,	1	)
(	862	,	22	,	1	)
(	863	,	23	,	1	)
(	864	,	24	,	1	)
(	865	,	1	,	12	)
(	866	,	2	,	12	)
(	867	,	3	,	12	)
(	868	,	4	,	12	)
(	869	,	5	,	12	)
(	870	,	6	,	12	)
(	871	,	7	,	12	)
(	872	,	8	,	12	)
(	873	,	9	,	12	)
(	874	,	10	,	12	)
(	875	,	11	,	12	)
(	876	,	12	,	12	)
(	877	,	13	,	12	)
(	878	,	14	,	12	)
(	879	,	15	,	12	)
(	880	,	16	,	12	)
(	881	,	17	,	12	)
(	882	,	18	,	12	)
(	883	,	19	,	12	)
(	884	,	20	,	12	)
(	885	,	21	,	12	)
(	886	,	22	,	12	)
(	887	,	23	,	12	)
(	888	,	24	,	12	)
(	889	,	1	,	3	)
(	890	,	2	,	3	)
(	891	,	3	,	3	)
(	892	,	4	,	3	)
(	893	,	5	,	3	)
(	894	,	6	,	3	)
(	895	,	7	,	3	)
(	896	,	8	,	3	)
(	897	,	9	,	3	)
(	898	,	10	,	3	)
(	899	,	11	,	3	)
(	900	,	12	,	3	)
(	901	,	13	,	3	)
(	902	,	14	,	3	)
(	903	,	15	,	3	)
(	904	,	16	,	3	)
(	905	,	17	,	3	)
(	906	,	18	,	3	)
(	907	,	19	,	3	)
(	908	,	20	,	3	)
(	909	,	21	,	3	)
(	910	,	22	,	3	)
(	911	,	23	,	3	)
(	912	,	24	,	3	)
(	913	,	1	,	3	)
(	914	,	2	,	3	)
(	915	,	3	,	3	)
(	916	,	4	,	3	)
(	917	,	5	,	3	)
(	918	,	6	,	3	)
(	919	,	7	,	3	)
(	920	,	8	,	3	)
(	921	,	9	,	3	)
(	922	,	10	,	3	)
(	923	,	11	,	3	)
(	924	,	12	,	3	)
(	925	,	13	,	3	)
(	926	,	14	,	3	)
(	927	,	15	,	3	)
(	928	,	16	,	3	)
(	929	,	17	,	3	)
(	930	,	18	,	3	)
(	931	,	19	,	3	)
(	932	,	20	,	3	)
(	933	,	21	,	3	)
(	934	,	22	,	3	)
(	935	,	23	,	3	)
(	936	,	24	,	3	)
(	937	,	1	,	3	)
(	938	,	2	,	3	)
(	939	,	3	,	3	)
(	940	,	4	,	3	)
(	941	,	5	,	3	)
(	942	,	6	,	3	)
(	943	,	7	,	3	)
(	944	,	8	,	3	)
(	945	,	9	,	3	)
(	946	,	10	,	3	)
(	947	,	11	,	3	)
