TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.799744	6175.859155	60.000000	0.000000	60.000000	60.000000	0.000000	0.354317	1.000000	0.843906	0.843906	0.052828	42472.799963
CCGT	5814.563250	147.264007	25.000000	4.000000	7.039764	Infinity	0.000000	0.002671	1.000000	0.054224	0.955769	0.070952	1293.838176
CCGT_AMMONIA	0.008242	0.000209	25.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.003405	0.590000	0.070952	0.001834
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999643	2927.868023	25.000000	0.000000	209.999996	210.000000	0.000000	0.218307	1.000000	0.148560	1.000000	0.070952	267749.995443
WIND_ONSHORE	85646.998913	996.141164	30.000000	0.000000	74.999999	75.000000	0.000000	0.137562	1.000000	0.262115	1.000000	0.065051	46713.749407
WIND_OFFSHORE	321437.999591	2236.403074	30.000000	0.000000	60.000000	60.000000	0.000000	0.212824	1.000000	0.506900	1.000000	0.065051	37370.999952
HYDRO_RIVER	110988.239528	1109.785556	80.000000	0.000000	22.000000	22.000000	0.000000	0.074318	1.000000	0.482755	1.000000	0.051030	27782.039882
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.010449	0.000672	25.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.007836	0.844900	0.070952	0.007004
IND_COGEN_WOOD	0.007373	0.000270	25.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.001456	0.844900	0.070952	0.001039
IND_COGEN_WASTE	0.012147	0.000448	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.010440	0.844900	0.070952	0.002472
IND_BOILER_GAS	0.006925	0.000139	17.000000	0.000000	0.000098	Infinity	0.000000	0.000000	1.000000	0.011426	0.944300	0.088699	0.001207
IND_BOILER_WOOD	0.006485	0.000130	17.000000	0.000000	0.000047	Infinity	0.000000	0.000000	1.000000	0.002580	0.894600	0.088699	0.001355
IND_BOILER_OIL	0.006680	0.000144	17.000000	0.000000	0.000101	Infinity	0.000000	0.000000	1.000000	0.001888	0.944300	0.088699	0.001250
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2214.128228	44.281023	17.000000	0.000000	16.018870	Infinity	0.000000	0.337451	1.000000	0.492022	0.894600	0.088699	462.464780
IND_DIRECT_ELEC	10367.699606	47.032177	15.000000	0.000000	26.739483	Infinity	0.000000	0.662548	1.000000	0.578722	0.944300	0.096342	39.307039
DHN_HP_ELEC	10152.338962	344.252895	25.000000	0.000000	25.654711	Infinity	0.000000	0.978442	1.000000	0.709905	0.944300	0.070952	4484.187014
DHN_COGEN_GAS	0.011402	0.000333	25.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.006617	0.844900	0.070952	0.004111
DHN_COGEN_WOOD	0.006723	0.000246	25.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.001210	0.844900	0.070952	0.000948
DHN_COGEN_WASTE	0.009056	0.000334	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.004421	0.844900	0.070952	0.001843
DHN_COGEN_WET_BIOMASS	0.004461	0.000363	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.002208	0.745500	0.070952	0.003062
DHN_COGEN_BIO_HYDROLYSIS	0.008983	0.000439	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.005933	0.844900	0.096342	0.001182
DHN_BOILER_GAS	0.001695	0.000034	17.000000	0.000000	0.000024	Infinity	0.000000	0.000000	1.000000	0.004435	0.944300	0.088699	0.000296
DHN_BOILER_WOOD	0.002276	0.000046	17.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.001887	0.894600	0.088699	0.000475
DHN_BOILER_OIL	0.001514	0.000033	17.000000	0.000000	0.000023	Infinity	0.000000	0.000000	1.000000	0.001529	0.944300	0.088699	0.000283
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	1027.212366	1.211632	30.000000	0.000000	2.693480	Infinity	0.000000	0.021558	1.000000	0.148982	1.000000	0.065051	595.851587
DEC_HP_ELEC	91725.507291	3824.445334	18.000000	0.000000	162.409270	Infinity	0.000000	0.983325	1.000000	0.333903	1.000000	0.085546	26779.664466
DEC_THHP_GAS	0.009546	0.000279	20.000000	0.000000	0.000026	Infinity	0.000000	0.000000	1.000000	0.015920	1.000000	0.080243	0.010062
DEC_COGEN_GAS	0.010583	0.000680	20.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.005114	1.000000	0.080243	0.007094
DEC_COGEN_OIL	0.008974	0.000551	20.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.000806	1.000000	0.080243	0.006487
DEC_ADVCOGEN_GAS	0.021715	0.000405	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.002156	1.000000	0.080243	0.005186
DEC_ADVCOGEN_H2	0.021468	0.000400	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.002208	1.000000	0.080243	0.005126
DEC_BOILER_GAS	0.013456	0.000404	17.000000	0.000000	0.000071	Infinity	0.000000	0.000000	1.000000	0.005081	1.000000	0.088699	0.001492
DEC_BOILER_WOOD	0.013714	0.000480	17.000000	0.000000	0.000025	Infinity	0.000000	0.000000	1.000000	0.002069	1.000000	0.088699	0.000521
DEC_BOILER_OIL	0.010537	0.000632	17.000000	0.000000	0.000062	Infinity	0.000000	0.000000	1.000000	0.001503	1.000000	0.088699	0.001301
DEC_SOLAR	5131.848270	56.938894	20.000000	0.000000	6.774181	20.000000	0.000000	0.016675	1.000000	0.135751	1.000000	0.080243	1498.584237
DEC_DIRECT_ELEC	0.017370	0.000076	15.000000	0.000000	0.000398	Infinity	0.000000	0.000000	1.000000	0.004742	1.000000	0.096342	0.000586
TRAMWAY_TROLLEY	10181.125829	203.622517	30.000000	0.000000	16.289801	Infinity	0.000000	0.200000	0.200000	0.342466	0.342466	0.065051	0.000000
BUS_COACH_DIESEL	0.003544	0.000187	15.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.018120	0.296804	0.096342	0.000000
BUS_COACH_HYDIESEL	23191.159423	939.796060	15.000000	0.000000	28.193882	Infinity	0.000000	0.300000	1.000000	0.296804	0.296804	0.096342	0.000000
