TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.796884	6175.859094	60.000000	0.000000	59.999999	60.000000	0.000000	0.355329	1.000000	0.843906	0.843906	0.052828	42472.799545
CCGT	4922.106070	124.660964	25.000000	4.000000	5.959255	Infinity	0.000000	0.002268	1.000000	0.054224	0.955769	0.070952	1095.251434
CCGT_AMMONIA	0.050525	0.001280	25.000000	0.000000	0.000061	Infinity	0.000000	0.000000	1.000000	0.036309	0.590000	0.070952	0.011243
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.998195	2927.867822	25.000000	0.000000	209.999982	210.000000	0.000000	0.218631	1.000000	0.148357	1.000000	0.070952	267749.976990
WIND_ONSHORE	85646.999371	996.141169	30.000000	0.000000	74.999999	75.000000	0.000000	0.137773	1.000000	0.261770	1.000000	0.065051	46713.749657
WIND_OFFSHORE	321437.992761	2236.403027	30.000000	0.000000	59.999999	60.000000	0.000000	0.212333	1.000000	0.504291	1.000000	0.065051	37370.999158
HYDRO_RIVER	110988.227893	1109.785439	80.000000	0.000000	21.999998	22.000000	0.000000	0.073666	1.000000	0.477152	1.000000	0.051030	27782.036970
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.067232	0.004322	25.000000	0.000000	0.000044	Infinity	0.000000	0.000000	1.000000	0.067616	0.844900	0.070952	0.045067
IND_COGEN_WOOD	0.038667	0.001416	25.000000	0.000000	0.000033	Infinity	0.000000	0.000000	1.000000	0.027023	0.844900	0.070952	0.005450
IND_COGEN_WASTE	0.058451	0.002155	25.000000	0.000000	0.000018	Infinity	0.000000	0.000000	1.000000	0.074374	0.844900	0.070952	0.011897
IND_BOILER_GAS	0.035214	0.000706	17.000000	0.000000	0.000498	Infinity	0.000000	0.000001	1.000000	0.026021	0.944300	0.088699	0.006139
IND_BOILER_WOOD	0.033210	0.000664	17.000000	0.000000	0.000240	Infinity	0.000000	0.000000	1.000000	0.022080	0.894600	0.088699	0.006937
IND_BOILER_OIL	0.033580	0.000722	17.000000	0.000000	0.000510	Infinity	0.000000	0.000000	1.000000	0.006067	0.944300	0.088699	0.006284
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2214.112222	44.280703	17.000000	0.000000	16.018754	Infinity	0.000000	0.359985	1.000000	0.492024	0.894600	0.088699	462.461437
IND_DIRECT_ELEC	9195.447134	41.714354	15.000000	0.000000	23.716109	Infinity	0.000000	0.640013	1.000000	0.590849	0.944300	0.096342	34.862681
DHN_HP_ELEC	9472.702164	321.207276	25.000000	0.000000	23.937286	Infinity	0.000000	0.999995	1.000000	0.721304	0.944300	0.070952	4183.998209
DHN_COGEN_GAS	0.084144	0.002460	25.000000	0.000000	0.000062	Infinity	0.000000	0.000000	1.000000	0.055580	0.844900	0.070952	0.030338
