TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.795982	6175.859075	60.000000	0.000000	59.999999	60.000000	0.000000	0.396764	1.000000	0.843906	0.843906	0.052828	42472.799413
CCGT	12165.657805	308.116609	25.000000	4.000000	14.729113	Infinity	0.000000	0.006668	1.000000	0.057774	0.955769	0.070952	2707.063596
CCGT_AMMONIA	0.016954	0.000429	25.000000	0.000000	0.000021	Infinity	0.000000	0.000000	1.000000	0.015565	0.590000	0.070952	0.003773
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.997628	2927.867743	25.000000	0.000000	209.999976	210.000000	0.000000	0.242916	1.000000	0.147622	1.000000	0.070952	267749.969760
WIND_ONSHORE	85646.998110	996.141154	30.000000	0.000000	74.999998	75.000000	0.000000	0.152841	1.000000	0.260071	1.000000	0.065051	46713.748969
WIND_OFFSHORE	164568.250097	1144.982674	30.000000	0.000000	30.718506	60.000000	0.000000	0.119818	1.000000	0.497776	1.000000	0.065051	19133.021218
HYDRO_RIVER	110988.220866	1109.785369	80.000000	0.000000	21.999996	22.000000	0.000000	0.080993	1.000000	0.469824	1.000000	0.051030	27782.035210
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.027474	0.001766	25.000000	0.000000	0.000018	Infinity	0.000000	0.000000	1.000000	0.041886	0.844900	0.070952	0.018416
IND_COGEN_WOOD	0.012523	0.000458	25.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.027342	0.844900	0.070952	0.001765
