Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.987920	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.947859	Infinity
WASTE	85000.000854	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3305.104521	Infinity
CO2_EMISSIONS	39102.275699	Infinity
RES_WIND	395906.697178	Infinity
RES_SOLAR	271539.408664	Infinity
RES_HYDRO	91324.565439	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2850.616856	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.890075	8.888889
APPLES	13.742760	13.741667
CEREALSTRAW	22194.445439	22194.444444
CHERRIES	194.445331	194.444444
MAIZESTRAW	1916.667663	1916.666667
OLIVES	55.556112	55.555556
OSR	1277.778830	1277.777778
RICESTRAW	100.828859	100.827778
VINEYARDS	361.112111	361.111111
MISCANTHUS	10153.829536	21500.000000
SWITCHGRASS	20666.554450	20666.666667
WILLOW	0.414782	17083.333333
POPLAR	0.234170	1638.888889
CP_RES	34138.484269	34138.483333
FUELWOOD_RES	3166.667650	3166.666667
LANDSCAPECARE	3543.139953	3543.138889
MSW	18386.156698	18386.155556
FUELWOODRW	24709.967644	24709.966667
OTHERSECRESID	1472.223321	1472.222222
SAWDUST	388.890061	388.888889
CP_RW	77250.000467	77250.000000
GRASS_FOR_BIOGAS	603.027083	603.027778
MAIZE_SILAGE	1742.802704	1742.805556
SUGARBEETTOPS	388.887971	388.888889
MANURE_LIQ	2638.884213	2638.888889
MANURE_SOL	12916.667860	12916.666667
SLUDGE	1.665150	1.666667
