Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.999346	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.975956	Infinity
WASTE	85000.000423	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3371.339027	Infinity
CO2_EMISSIONS	38661.230380	Infinity
RES_WIND	427692.206523	Infinity
RES_SOLAR	271173.710640	Infinity
RES_HYDRO	92313.008266	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2407.415181	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.889268	8.888889
APPLES	13.741935	13.741667
CEREALSTRAW	22194.444938	22194.444444
CHERRIES	194.444752	194.444444
MAIZESTRAW	1916.667121	1916.666667
OLIVES	55.555240	55.555556
OSR	1277.778248	1277.777778
RICESTRAW	100.828195	100.827778
VINEYARDS	361.111531	361.111111
MISCANTHUS	2.114810	21500.000000
SWITCHGRASS	818.493743	20666.666667
WILLOW	0.272015	17083.333333
POPLAR	0.150514	1638.888889
CP_RES	34138.483767	34138.483333
FUELWOOD_RES	3166.667112	3166.666667
LANDSCAPECARE	3543.139367	3543.138889
MSW	18386.153828	18386.155556
FUELWOODRW	24709.967101	24709.966667
OTHERSECRESID	1472.222720	1472.222222
SAWDUST	388.889422	388.888889
CP_RW	77249.999290	77250.000000
GRASS_FOR_BIOGAS	603.027740	603.027778
MAIZE_SILAGE	1742.804618	1742.805556
SUGARBEETTOPS	388.888733	388.888889
MANURE_LIQ	2638.887383	2638.888889
MANURE_SOL	12916.667219	12916.666667
SLUDGE	1.664242	1.666667
