TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.791255	6175.858974	60.000000	0.000000	59.999998	60.000000	0.000000	0.374922	1.000000	0.843906	0.843906	0.052828	42472.798723
CCGT	8018.386142	203.079685	25.000000	4.000000	9.707959	Infinity	0.000000	0.004036	1.000000	0.056147	0.955769	0.070952	1784.225857
CCGT_AMMONIA	0.032011	0.000811	25.000000	0.000000	0.000039	Infinity	0.000000	0.000000	1.000000	0.028093	0.590000	0.070952	0.007123
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999513	2927.868005	25.000000	0.000000	209.999995	210.000000	0.000000	0.228813	1.000000	0.147152	1.000000	0.070952	267749.993788
WIND_ONSHORE	85646.988926	996.141047	30.000000	0.000000	74.999990	75.000000	0.000000	0.144605	1.000000	0.260390	1.000000	0.065051	46713.743960
WIND_OFFSHORE	244290.074270	1699.646818	30.000000	0.000000	45.599476	60.000000	0.000000	0.170270	1.000000	0.504293	1.000000	0.065051	28401.633800
HYDRO_RIVER	110988.212945	1109.785290	80.000000	0.000000	21.999995	22.000000	0.000000	0.077354	1.000000	0.474857	1.000000	0.051030	27782.033228
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.045842	0.002947	25.000000	0.000000	0.000030	Infinity	0.000000	0.000000	1.000000	0.065783	0.844900	0.070952	0.030729
IND_COGEN_WOOD	0.029579	0.001083	25.000000	0.000000	0.000025	Infinity	0.000000	0.000000	1.000000	0.050396	0.844900	0.070952	0.004169
IND_COGEN_WASTE	0.037907	0.001397	25.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.045195	0.844900	0.070952	0.007715
IND_BOILER_GAS	0.101928	0.002042	17.000000	0.000000	0.001442	Infinity	0.000000	0.000009	1.000000	0.103559	0.944300	0.088699	0.017769
