Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.995315	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.979998	Infinity
WASTE	85000.001178	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	1615.989495	Infinity
CO2_EMISSIONS	53556.915535	Infinity
RES_WIND	437255.468660	Infinity
RES_SOLAR	272665.232634	Infinity
RES_HYDRO	92026.725385	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2195.341827	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.416839	44.416667
APPLES	54.984808	54.986111
CEREALSTRAW	36554.001840	36555.555556
CHERRIES	1.091219	194.444444
MAIZESTRAW	5349.405017	6388.888889
OLIVES	0.250075	55.555556
OSR	4222.221195	4222.222222
RICESTRAW	268.862713	268.877778
VINEYARDS	1499.999578	1500.000000
MISCANTHUS	0.062116	30638.888889
SWITCHGRASS	0.063542	32111.111111
WILLOW	0.054186	8277.777778
POPLAR	0.044970	888.888889
CP_RES	34136.774717	34138.483333
FUELWOOD_RES	12555.555650	12555.555556
LANDSCAPECARE	14172.545606	14172.544444
MSW	0.547270	31515.361111
FUELWOODRW	28361.111025	28361.111111
OTHERSECRESID	6055.556903	6055.555556
SAWDUST	1722.223790	1722.222222
CP_RW	0.268709	77250.000000
GRASS_FOR_BIOGAS	781.943261	781.944444
MAIZE_SILAGE	2259.777009	2259.777778
SUGARBEETTOPS	583.330965	583.333333
MANURE_LIQ	6527.776211	6527.777778
MANURE_SOL	65138.890776	65138.888889
SLUDGE	3.050437	3.055556
