TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.799634	6175.859152	60.000000	0.000000	60.000000	60.000000	0.000000	0.354074	1.000000	0.843906	0.843906	0.052828	42472.799946
CCGT	5684.272216	143.964158	25.000000	4.000000	6.882019	Infinity	0.000000	0.002609	1.000000	0.054224	0.955769	0.070952	1264.846228
CCGT_AMMONIA	0.011915	0.000302	25.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.007009	0.590000	0.070952	0.002651
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999675	2927.868028	25.000000	0.000000	209.999997	210.000000	0.000000	0.218477	1.000000	0.148778	1.000000	0.070952	267749.995858
WIND_ONSHORE	85646.999937	996.141176	30.000000	0.000000	75.000000	75.000000	0.000000	0.137543	1.000000	0.262257	1.000000	0.065051	46713.749965
WIND_OFFSHORE	321437.998554	2236.403067	30.000000	0.000000	60.000000	60.000000	0.000000	0.213026	1.000000	0.507730	1.000000	0.065051	37370.999832
HYDRO_RIVER	110988.237963	1109.785540	80.000000	0.000000	22.000000	22.000000	0.000000	0.074270	1.000000	0.482773	1.000000	0.051030	27782.039490
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.014001	0.000900	25.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.010176	0.844900	0.070952	0.009385
IND_COGEN_WOOD	0.009928	0.000363	25.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.002334	0.844900	0.070952	0.001399
IND_COGEN_WASTE	0.016741	0.000617	25.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.022159	0.844900	0.070952	0.003407
IND_BOILER_GAS	0.009508	0.000190	17.000000	0.000000	0.000135	Infinity	0.000000	0.000000	1.000000	0.011000	0.944300	0.088699	0.001658
IND_BOILER_WOOD	0.008991	0.000180	17.000000	0.000000	0.000065	Infinity	0.000000	0.000000	1.000000	0.004113	0.894600	0.088699	0.001878
