Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.847175	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.887903	Infinity
WASTE	85000.001259	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	4519.222508	Infinity
CO2_EMISSIONS	57768.393255	Infinity
RES_WIND	400028.175101	Infinity
RES_SOLAR	270273.660708	Infinity
RES_HYDRO	91694.293993	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2724.520629	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.417442	44.416667
APPLES	54.986487	54.986111
CEREALSTRAW	36555.542020	36555.555556
CHERRIES	194.442459	194.444444
MAIZESTRAW	6388.888913	6388.888889
OLIVES	1.761147	55.555556
OSR	4222.222588	4222.222222
RICESTRAW	268.877638	268.877778
VINEYARDS	1499.999954	1500.000000
MISCANTHUS	0.371445	30638.888889
SWITCHGRASS	0.395798	32111.111111
WILLOW	0.228479	8277.777778
POPLAR	0.162690	888.888889
CP_RES	34138.468931	34138.483333
FUELWOOD_RES	12555.555802	12555.555556
LANDSCAPECARE	14172.545263	14172.544444
MSW	31515.361612	31515.361111
FUELWOODRW	28361.111102	28361.111111
OTHERSECRESID	6055.556571	6055.555556
SAWDUST	1722.223470	1722.222222
CP_RW	7246.924651	77250.000000
GRASS_FOR_BIOGAS	781.897287	781.944444
MAIZE_SILAGE	2259.759636	2259.777778
SUGARBEETTOPS	583.163013	583.333333
MANURE_LIQ	6515.839065	6527.777778
MANURE_SOL	65138.890046	65138.888889
SLUDGE	3.042461	3.055556
