Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.987468	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.979298	Infinity
WASTE	85000.000184	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	4694.429924	Infinity
CO2_EMISSIONS	58826.832894	Infinity
RES_WIND	343598.131244	Infinity
RES_SOLAR	270791.686163	Infinity
RES_HYDRO	91098.482110	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	3701.817458	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.416408	44.416667
APPLES	54.985626	54.986111
CEREALSTRAW	36555.555289	36555.555556
CHERRIES	194.443258	194.444444
MAIZESTRAW	6388.888722	6388.888889
OLIVES	0.568399	55.555556
OSR	4222.222153	4222.222222
RICESTRAW	268.877586	268.877778
VINEYARDS	1499.999796	1500.000000
MISCANTHUS	0.121654	30638.888889
SWITCHGRASS	0.132951	32111.111111
WILLOW	0.061870	8277.777778
POPLAR	0.047450	888.888889
CP_RES	34138.483120	34138.483333
FUELWOOD_RES	12555.555402	12555.555556
LANDSCAPECARE	14172.544412	14172.544444
MSW	31515.355293	31515.361111
FUELWOODRW	28361.111001	28361.111111
OTHERSECRESID	6055.555579	6055.555556
SAWDUST	1722.222326	1722.222222
CP_RW	42248.858177	77250.000000
GRASS_FOR_BIOGAS	781.941242	781.944444
MAIZE_SILAGE	2259.775438	2259.777778
SUGARBEETTOPS	583.327633	583.333333
MANURE_LIQ	6527.758506	6527.777778
MANURE_SOL	65138.888966	65138.888889
SLUDGE	3.045919	3.055556
