Name	C_inv	C_maint	C_op
NUCLEAR	15359.466981	6175.859106	0.000000
CCGT	293.707516	104.840029	0.000000
CCGT_AMMONIA	0.002000	0.000714	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001602	2927.868071	0.000000
WIND_ONSHORE	5571.460196	996.141165	0.000000
WIND_OFFSHORE	20910.002899	2236.403046	0.000000
HYDRO_RIVER	5663.687866	1109.785515	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.003273	0.002965	0.000000
IND_COGEN_WOOD	0.001641	0.000847	0.000000
IND_COGEN_WASTE	0.003218	0.001672	0.000000
IND_BOILER_GAS	0.002012	0.000454	0.000000
IND_BOILER_WOOD	0.001874	0.000423	0.000000
IND_BOILER_OIL	0.001896	0.000460	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.390041	44.280745	0.000000
IND_DIRECT_ELEC	890.934992	41.950944	0.000000
DHN_HP_ELEC	673.119025	321.688782	0.000000
DHN_COGEN_GAS	0.003805	0.001568	0.000000
DHN_COGEN_WOOD	0.001800	0.000929	0.000000
DHN_COGEN_WASTE	0.002575	0.001338	0.000000
DHN_COGEN_WET_BIOMASS	0.001271	0.001458	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.004407	0.002235	0.000000
DHN_BOILER_GAS	0.000555	0.000125	0.000000
DHN_BOILER_WOOD	0.000820	0.000185	0.000000
DHN_BOILER_OIL	0.000524	0.000127	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.004923	0.000089	0.000000
DEC_HP_ELEC	7875.888753	3838.637241	0.000000
DEC_THHP_GAS	0.003481	0.001268	0.000000
DEC_COGEN_GAS	0.003207	0.002569	0.000000
DEC_COGEN_OIL	0.002656	0.002031	0.000000
DEC_ADVCOGEN_GAS	0.005774	0.001341	0.000000
DEC_ADVCOGEN_H2	0.005466	0.001270	0.000000
DEC_BOILER_GAS	0.003743	0.001266	0.000000
DEC_BOILER_WOOD	0.003815	0.001505	0.000000
DEC_BOILER_OIL	0.002896	0.001958	0.000000
DEC_SOLAR	0.104285	0.014419	0.000000
DEC_DIRECT_ELEC	0.005134	0.000233	0.000000
TRAMWAY_TROLLEY	662.296939	203.622545	0.000000
BUS_COACH_DIESEL	0.002301	0.001263	0.000000
BUS_COACH_HYDIESEL	2234.285849	939.794587	0.000000
BUS_COACH_CNG_STOICH	0.000919	0.000498	0.000000
BUS_COACH_FC_HYBRIDH2	0.000660	0.000192	0.000000
TRAIN_PUB	4450.016841	2755.792997	0.000000
CAR_GASOLINE	0.000173	0.000108	0.000000
CAR_DIESEL	0.000307	0.000186	0.000000
CAR_NG	0.000451	0.000273	0.000000
CAR_METHANOL	0.000141	0.000088	0.000000
CAR_HEV	0.000211	0.000176	0.000000
CAR_PHEV	0.172382	0.128490	0.000000
CAR_BEV	96307.507639	16289.785806	0.000000
CAR_FUEL_CELL	0.003426	0.000335	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	63.911725	57.982530	0.000000
BOAT_FREIGHT_NG	20.538539	18.406378	0.000000
BOAT_FREIGHT_METHANOL	0.001633	0.001482	0.000000
TRAIN_FREIGHT	111.058412	38.111606	0.000000
TRUCK_DIESEL	0.003658	0.002007	0.000000
TRUCK_METHANOL	0.000165	0.000090	0.000000
TRUCK_FUEL_CELL	2628.247569	765.237975	0.000000
TRUCK_ELEC	4915.208767	1343.633401	0.000000
TRUCK_NG	0.000077	0.000042	0.000000
HABER_BOSCH	610.552324	148.763508	0.000000
CO2_TO_METHANOL	381.512482	190.179552	0.000000
E_WOOD_TO_METHANOL	0.002524	0.001258	0.000000
METHANE_TO_METHANOL	242.314717	136.606808	0.000000
OIL_TO_HVC	87.145455	4.808955	0.000000
GAS_TO_HVC	0.002474	0.000872	0.000000
BIOMASS_TO_HVC	0.002409	0.000896	0.000000
METHANOL_TO_HVC	324.950869	364.462491	0.000000
PHS	17.714742	0.000000	0.000000
BATT_LI	0.021908	0.000352	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.010025	0.000875	0.000000
TS_DEC_HP_ELEC	281.030518	24.518174	0.000000
TS_DEC_THHP_GAS	0.009939	0.000867	0.000000
TS_DEC_COGEN_GAS	0.009945	0.000868	0.000000
TS_DEC_COGEN_OIL	0.009970	0.000870	0.000000
TS_DEC_ADVCOGEN_GAS	0.009985	0.000871	0.000000
TS_DEC_ADVCOGEN_H2	0.009990	0.000872	0.000000
TS_DEC_BOILER_GAS	0.009959	0.000869	0.000000
TS_DEC_BOILER_WOOD	0.010101	0.000881	0.000000
TS_DEC_BOILER_OIL	0.009946	0.000868	0.000000
TS_DHN_DAILY	0.010408	0.000512	0.000000
TS_DHN_SEASONAL	810.006158	62.348258	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
GAS_STORAGE	0.000000	29.306628	0.000000
H2_STORAGE	0.000000	17.281606	0.000000
DIESEL_STORAGE	0.000000	15.452865	0.000000
GASOLINE_STORAGE	0.000000	15.495247	0.000000
LFO_STORAGE	0.000000	16.898477	0.000000
AMMONIA_STORAGE	0.000000	16.106382	0.000000
METHANOL_STORAGE	0.000000	16.559774	0.000000
CO2_STORAGE	0.000000	6.018695	0.000000
JETFUEL_STORAGE	0.000000	4.608379	0.000000
WOOD_STORAGE	0.000000	9.268370	0.000000
EFFICIENCY	5600.000000	0.000000	0.000000
DHN	1308.220692	0.000000	0.000000
GRID	10298.291342	0.000000	0.000000
ALKALINE_ELECTROLYSIS	2605.478518	1298.800853	0.000000
HT_ELECTROLYSIS	2513.762804	1253.081633	0.000000
SMR	0.001602	0.002084	0.000000
BIO_HYDROLYSIS	1692.946444	1198.082823	0.000000
H2_BIOMASS	0.001646	0.001634	0.000000
WOOD_TO_METHANE	0.002190	0.001092	0.000000
CO2_TO_METHANE	0.001873	0.000934	0.000000
E_WOOD_TO_METHANE	0.002101	0.001048	0.000000
BIOMETHANATION	0.002363	0.001178	0.000000
PYROLYSIS_TO_LFO	0.002775	0.001564	0.000000
PYROLYSIS_TO_FUELS	0.001999	0.001127	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	464.756754	318.992051	0.000000
WOOD_TO_METHANOL	0.002802	0.001397	0.000000
AMMONIA_TO_H2	0.001320	0.001717	0.000000
E_WOOD_TO_FT	0.003030	0.001511	0.000000
WOOD_TO_FT	0.002416	0.001204	0.000000
CO2_TO_FT	690.338821	344.125904	0.000000
REFINERY_JETFUEL	0.000000	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000	0.000000
DAC_HT	0.006059	0.003159	0.000000
DAC_LT	2410.685541	1201.736395	0.000000
WOOD_GROWTH	0.000000	0.000000	0.000000
WET_BIOMASS_GROWTH	0.000000	0.000000	0.000000
SEQUESTRATION	0.000000	88.775997	0.000000
GHG_EMISSIONS	0.000000	0.000000	0.000000
ELECTRICITY	0.000000	0.000000	0.000000
GASOLINE	0.000000	0.000000	0.000000
DIESEL	0.000000	0.000000	0.000000
BIOETHANOL	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000
