Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.984175	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.899060	Infinity
WASTE	85000.001334	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	4677.356458	Infinity
CO2_EMISSIONS	39101.999645	Infinity
RES_WIND	391222.470983	Infinity
RES_SOLAR	270999.023334	Infinity
RES_HYDRO	91231.999864	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2941.455453	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.890756	8.888889
APPLES	13.743385	13.741667
CEREALSTRAW	22194.446077	22194.444444
CHERRIES	194.445730	194.444444
MAIZESTRAW	1916.668034	1916.666667
OLIVES	55.556378	55.555556
OSR	1277.779256	1277.777778
RICESTRAW	100.829408	100.827778
VINEYARDS	361.112550	361.111111
MISCANTHUS	15153.724454	21500.000000
SWITCHGRASS	20666.035624	20666.666667
WILLOW	0.760521	17083.333333
POPLAR	0.520342	1638.888889
CP_RES	34138.484890	34138.483333
FUELWOOD_RES	3166.668028	3166.666667
LANDSCAPECARE	3543.140424	3543.138889
MSW	18386.157359	18386.155556
FUELWOODRW	24709.968217	24709.966667
OTHERSECRESID	1472.223800	1472.222222
SAWDUST	388.890633	388.888889
CP_RW	77250.001215	77250.000000
GRASS_FOR_BIOGAS	603.022139	603.027778
MAIZE_SILAGE	1742.796293	1742.805556
SUGARBEETTOPS	388.882565	388.888889
MANURE_LIQ	2638.871778	2638.888889
MANURE_SOL	12916.668366	12916.666667
SLUDGE	1.665744	1.666667
