Name	C_inv	C_maint	C_op
NUCLEAR	15359.466217	6175.858798	0.000000
CCGT	483.339286	172.529820	0.000000
CCGT_AMMONIA	0.005574	0.001990	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.000254	2927.865422	0.000000
WIND_ONSHORE	5571.460089	996.141146	0.000000
WIND_OFFSHORE	17433.278258	1864.554337	0.000000
HYDRO_RIVER	5663.685534	1109.785058	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.003361	0.003044	0.000000
IND_COGEN_WOOD	0.003011	0.001554	0.000000
IND_COGEN_WASTE	0.003438	0.001787	0.000000
IND_BOILER_GAS	0.002079	0.000470	0.000000
IND_BOILER_WOOD	0.002475	0.000558	0.000000
IND_BOILER_OIL	0.002011	0.000488	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.388769	44.280458	0.000000
IND_DIRECT_ELEC	598.388433	28.175972	0.000000
DHN_HP_ELEC	635.052468	303.496480	0.000000
DHN_COGEN_GAS	0.004867	0.002006	0.000000
DHN_COGEN_WOOD	0.002242	0.001157	0.000000
DHN_COGEN_WASTE	0.003093	0.001607	0.000000
DHN_COGEN_WET_BIOMASS	0.001745	0.002001	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.006104	0.003096	0.000000
DHN_BOILER_GAS	0.000576	0.000130	0.000000
DHN_BOILER_WOOD	0.000886	0.000200	0.000000
DHN_BOILER_OIL	0.000537	0.000130	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.003164	0.000057	0.000000
DEC_HP_ELEC	7873.671846	3837.556740	0.000000
DEC_THHP_GAS	0.004641	0.001691	0.000000
DEC_COGEN_GAS	0.003905	0.003128	0.000000
DEC_COGEN_OIL	0.003382	0.002586	0.000000
DEC_ADVCOGEN_GAS	0.006532	0.001517	0.000000
DEC_ADVCOGEN_H2	0.006948	0.001614	0.000000
DEC_BOILER_GAS	0.003910	0.001323	0.000000
DEC_BOILER_WOOD	0.004505	0.001777	0.000000
DEC_BOILER_OIL	0.003053	0.002064	0.000000
DEC_SOLAR	0.109795	0.015181	0.000000
DEC_DIRECT_ELEC	0.006308	0.000286	0.000000
TRAMWAY_TROLLEY	662.296966	203.622553	0.000000
BUS_COACH_DIESEL	1569.137950	861.096061	0.000000
BUS_COACH_HYDIESEL	0.984827	0.414242	0.000000
BUS_COACH_CNG_STOICH	0.006727	0.003647	0.000000
BUS_COACH_FC_HYBRIDH2	0.001834	0.000534	0.000000
TRAIN_PUB	4450.017827	2755.793607	0.000000
CAR_GASOLINE	0.000522	0.000327	0.000000
CAR_DIESEL	0.000523	0.000317	0.000000
CAR_NG	0.001062	0.000644	0.000000
CAR_METHANOL	0.000417	0.000261	0.000000
CAR_HEV	0.000503	0.000419	0.000000
CAR_PHEV	0.210600	0.156977	0.000000
CAR_BEV	96307.489188	16289.782686	0.000000
CAR_FUEL_CELL	0.018609	0.001819	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	44.213567	40.111802	0.000000
BOAT_FREIGHT_NG	40.477706	36.275606	0.000000
BOAT_FREIGHT_METHANOL	0.002127	0.001930	0.000000
TRAIN_FREIGHT	111.058394	38.111600	0.000000
TRUCK_DIESEL	0.001060	0.000582	0.000000
TRUCK_METHANOL	0.000780	0.000428	0.000000
