TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.801379	6175.859189	60.000000	0.000000	60.000000	60.000000	0.000000	0.353960	1.000000	0.843906	0.843906	0.052828	42472.800201
CCGT	4167.422546	105.547281	25.000000	4.000000	5.045550	Infinity	0.000000	0.001913	1.000000	0.054223	0.955769	0.070952	927.321650
CCGT_AMMONIA	0.028540	0.000723	25.000000	0.000000	0.000035	Infinity	0.000000	0.000000	1.000000	0.003892	0.590000	0.070952	0.006351
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999787	2927.868044	25.000000	0.000000	209.999998	210.000000	0.000000	0.218707	1.000000	0.148982	1.000000	0.070952	267749.997286
WIND_ONSHORE	85646.998978	996.141164	30.000000	0.000000	74.999999	75.000000	0.000000	0.137726	1.000000	0.262692	1.000000	0.065051	46713.749443
WIND_OFFSHORE	321437.999488	2236.403074	30.000000	0.000000	60.000000	60.000000	0.000000	0.213260	1.000000	0.508451	1.000000	0.065051	37370.999940
HYDRO_RIVER	110988.239389	1109.785554	80.000000	0.000000	22.000000	22.000000	0.000000	0.074435	1.000000	0.484000	1.000000	0.051030	27782.039847
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.018797	0.001208	25.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.008780	0.844900	0.070952	0.012600
IND_COGEN_WOOD	0.032701	0.001197	25.000000	0.000000	0.000028	Infinity	0.000000	0.000000	1.000000	0.001138	0.844900	0.070952	0.004609
IND_COGEN_WASTE	0.075345	0.002778	25.000000	0.000000	0.000024	Infinity	0.000000	0.000000	1.000000	0.024633	0.844900	0.070952	0.015335
IND_BOILER_GAS	0.024471	0.000490	17.000000	0.000000	0.000346	Infinity	0.000000	0.000000	1.000000	0.001777	0.944300	0.088699	0.004266
IND_BOILER_WOOD	0.021364	0.000427	17.000000	0.000000	0.000155	Infinity	0.000000	0.000000	1.000000	0.001265	0.894600	0.088699	0.004462
IND_BOILER_OIL	0.023228	0.000500	17.000000	0.000000	0.000353	Infinity	0.000000	0.000000	1.000000	0.001084	0.944300	0.088699	0.004347
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2206.767566	44.133815	17.000000	0.000000	15.965617	Infinity	0.000000	0.321479	1.000000	0.493663	0.894600	0.088699	460.927359
IND_DIRECT_ELEC	13393.725130	60.759481	15.000000	0.000000	34.543948	Infinity	0.000000	0.678521	1.000000	0.481565	0.944300	0.096342	50.779604
DHN_HP_ELEC	7435.303552	252.121682	25.000000	0.000000	18.788830	Infinity	0.000000	0.902915	1.000000	0.901687	0.944300	0.070952	3284.099532
DHN_COGEN_GAS	0.022736	0.000665	25.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.003527	0.844900	0.070952	0.008198
DHN_COGEN_WOOD	0.034619	0.001267	25.000000	0.000000	0.000030	Infinity	0.000000	0.000000	1.000000	0.000973	0.844900	0.070952	0.004880
DHN_COGEN_WASTE	0.034492	0.001272	25.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.005123	0.844900	0.070952	0.007020
DHN_COGEN_WET_BIOMASS	0.011800	0.000960	25.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.001114	0.745500	0.070952	0.008101
DHN_COGEN_BIO_HYDROLYSIS	0.026698	0.001305	15.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.003510	0.844900	0.096342	0.003513
DHN_BOILER_GAS	0.012162	0.000244	17.000000	0.000000	0.000172	Infinity	0.000000	0.000000	1.000000	0.001944	0.944300	0.088699	0.002120
DHN_BOILER_WOOD	0.012679	0.000254	17.000000	0.000000	0.000092	Infinity	0.000000	0.000000	1.000000	0.001498	0.894600	0.088699	0.002648
DHN_BOILER_OIL	0.010849	0.000233	17.000000	0.000000	0.000165	Infinity	0.000000	0.000000	1.000000	0.001500	0.944300	0.088699	0.002030
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	4663.109714	5.500297	30.000000	0.000000	12.227259	Infinity	0.000000	0.097085	1.000000	0.148982	1.000000	0.065051	2704.914207
DEC_HP_ELEC	93628.623117	3903.794717	18.000000	0.000000	165.778928	Infinity	0.000000	0.945672	1.000000	0.312850	1.000000	0.085546	27335.287485
DEC_THHP_GAS	0.014432	0.000422	20.000000	0.000000	0.000040	Infinity	0.000000	0.000000	1.000000	0.007256	1.000000	0.080243	0.015212
DEC_COGEN_GAS	0.020346	0.001308	20.000000	0.000000	0.000013	Infinity	0.000000	0.000000	1.000000	0.002716	1.000000	0.080243	0.013638
DEC_COGEN_OIL	0.019149	0.001175	20.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.001581	1.000000	0.080243	0.013843
DEC_ADVCOGEN_GAS	0.049459	0.000922	20.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.001960	1.000000	0.080243	0.011811
DEC_ADVCOGEN_H2	0.052539	0.000979	20.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.003065	1.000000	0.080243	0.012546
DEC_BOILER_GAS	0.059769	0.001793	17.000000	0.000000	0.000314	Infinity	0.000000	0.000000	1.000000	0.001266	1.000000	0.088699	0.006626
DEC_BOILER_WOOD	0.083108	0.002908	17.000000	0.000000	0.000150	Infinity	0.000000	0.000000	1.000000	0.001714	1.000000	0.088699	0.003158
DEC_BOILER_OIL	0.049230	0.002953	17.000000	0.000000	0.000288	Infinity	0.000000	0.000000	1.000000	0.001072	1.000000	0.088699	0.006077
DEC_SOLAR	15151.193848	168.105560	20.000000	0.000000	19.999992	20.000000	0.000000	0.054328	1.000000	0.148978	1.000000	0.080243	4424.398203
DEC_DIRECT_ELEC	0.100310	0.000438	15.000000	0.000000	0.002300	Infinity	0.000000	0.000000	1.000000	0.000411	1.000000	0.096342	0.003381
TRAMWAY_TROLLEY	10181.129364	203.622587	30.000000	0.000000	16.289807	Infinity	0.000000	0.200000	0.200000	0.342466	0.342466	0.065051	0.000000
BUS_COACH_DIESEL	0.003934	0.000208	15.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.005084	0.296804	0.096342	0.000000
BUS_COACH_HYDIESEL	20237.522887	820.103210	15.000000	0.000000	24.603096	Infinity	0.000000	0.261792	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_CNG_STOICH	0.003655	0.000191	15.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.000441	0.296804	0.096342	0.000000
BUS_COACH_FC_HYBRIDH2	4000.272929	112.211886	15.000000	0.000000	3.590780	Infinity	0.000000	0.038208	1.000000	0.296805	0.296804	0.096342	0.000000
TRAIN_PUB	76358.252589	2755.794055	40.000000	0.000000	50.702018	Infinity	0.000000	0.500000	0.500000	0.275073	0.275073	0.058278	0.000000
CAR_GASOLINE	0.003440	0.000208	15.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.000034	0.051370	0.096342	0.000000
CAR_DIESEL	0.003482	0.000203	15.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.000058	0.051370	0.096342	0.000000
CAR_NG	0.003466	0.000202	15.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.000055	0.051370	0.096342	0.000000
