Name	C_inv	C_maint	C_op
NUCLEAR	15359.465394	6175.858467	0.000000
CCGT	1264.519259	451.375020	0.000000
CCGT_AMMONIA	0.005219	0.001863	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001571	2927.868009	0.000000
WIND_ONSHORE	5571.459983	996.141127	0.000000
WIND_OFFSHORE	4967.907252	531.336268	0.000000
HYDRO_RIVER	5663.668615	1109.781743	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.006201	0.005618	0.000000
IND_COGEN_WOOD	0.008678	0.004478	0.000000
IND_COGEN_WASTE	0.007196	0.003739	0.000000
IND_BOILER_GAS	0.004035	0.000911	0.000000
IND_BOILER_WOOD	15.744099	3.549877	0.000000
IND_BOILER_OIL	0.003915	0.000949	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	180.602024	40.720966	0.000000
IND_DIRECT_ELEC	598.389983	28.176045	0.000000
DHN_HP_ELEC	495.618778	236.860043	0.000000
DHN_COGEN_GAS	0.010076	0.004152	0.000000
DHN_COGEN_WOOD	0.005374	0.002773	0.000000
DHN_COGEN_WASTE	0.006407	0.003329	0.000000
DHN_COGEN_WET_BIOMASS	0.003107	0.003564	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.008399	0.004260	0.000000
DHN_BOILER_GAS	0.001124	0.000254	0.000000
DHN_BOILER_WOOD	0.001766	0.000398	0.000000
DHN_BOILER_OIL	0.001034	0.000251	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.005637	0.000102	0.000000
DEC_HP_ELEC	7873.340073	3837.395037	0.000000
DEC_THHP_GAS	0.015246	0.005553	0.000000
DEC_COGEN_GAS	0.010496	0.008408	0.000000
DEC_COGEN_OIL	0.008069	0.006169	0.000000
DEC_ADVCOGEN_GAS	0.013901	0.003229	0.000000
DEC_ADVCOGEN_H2	0.012802	0.002973	0.000000
DEC_BOILER_GAS	0.007814	0.002643	0.000000
DEC_BOILER_WOOD	0.017133	0.006759	0.000000
DEC_BOILER_OIL	0.006032	0.004079	0.000000
DEC_SOLAR	0.153455	0.021218	0.000000
DEC_DIRECT_ELEC	0.014642	0.000664	0.000000
TRAMWAY_TROLLEY	662.296979	203.622558	0.000000
BUS_COACH_DIESEL	1569.804427	861.461804	0.000000
BUS_COACH_HYDIESEL	0.023371	0.009830	0.000000
BUS_COACH_CNG_STOICH	0.048525	0.026306	0.000000
BUS_COACH_FC_HYBRIDH2	0.001911	0.000556	0.000000
TRAIN_PUB	4449.962435	2755.759304	0.000000
CAR_GASOLINE	0.001595	0.000999	0.000000
CAR_DIESEL	0.001642	0.000995	0.000000
CAR_NG	0.003145	0.001906	0.000000
CAR_METHANOL	0.001174	0.000736	0.000000
CAR_HEV	0.001097	0.000913	0.000000
CAR_PHEV	0.408668	0.304613	0.000000
CAR_BEV	96307.326155	16289.755110	0.000000
CAR_FUEL_CELL	0.018914	0.001848	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	8.583370	7.787077	0.000000
BOAT_FREIGHT_NG	76.545276	68.598904	0.000000
BOAT_FREIGHT_METHANOL	0.004068	0.003691	0.000000
TRAIN_FREIGHT	111.058408	38.111605	0.000000
TRUCK_DIESEL	627.134482	344.149936	0.000000
TRUCK_METHANOL	0.004570	0.002508	0.000000
TRUCK_FUEL_CELL	4266.717987	1242.293409	0.000000
TRUCK_ELEC	0.008866	0.002424	0.000000
TRUCK_NG	0.000409	0.000222	0.000000
HABER_BOSCH	430.041514	104.781329	0.000000
CO2_TO_METHANOL	0.004877	0.002431	0.000000
E_WOOD_TO_METHANOL	684.321374	341.126276	0.000000
METHANE_TO_METHANOL	0.005329	0.003004	0.000000
OIL_TO_HVC	87.148365	4.809116	0.000000
GAS_TO_HVC	0.004931	0.001738	0.000000
BIOMASS_TO_HVC	0.036981	0.013749	0.000000
METHANOL_TO_HVC	324.943209	364.453900	0.000000
PHS	17.714658	0.000000	0.000000
BATT_LI	0.035466	0.000569	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.021520	0.001877	0.000000
TS_DEC_HP_ELEC	287.883817	25.116082	0.000000
TS_DEC_THHP_GAS	0.019531	0.001704	0.000000
TS_DEC_COGEN_GAS	0.019346	0.001688	0.000000
TS_DEC_COGEN_OIL	0.019354	0.001689	0.000000
TS_DEC_ADVCOGEN_GAS	0.019360	0.001689	0.000000
TS_DEC_ADVCOGEN_H2	0.019366	0.001690	0.000000
TS_DEC_BOILER_GAS	0.019588	0.001709	0.000000
TS_DEC_BOILER_WOOD	0.019871	0.001734	0.000000
TS_DEC_BOILER_OIL	0.019603	0.001710	0.000000
TS_DHN_DAILY	0.017753	0.000873	0.000000
TS_DHN_SEASONAL	955.915852	73.579303	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
GAS_STORAGE	0.000000	40.390494	0.000000
H2_STORAGE	0.000000	22.211332	0.000000
DIESEL_STORAGE	0.000000	20.852158	0.000000
GASOLINE_STORAGE	0.000000	20.772963	0.000000
LFO_STORAGE	0.000000	22.888859	0.000000
AMMONIA_STORAGE	0.000000	21.594044	0.000000
METHANOL_STORAGE	0.000000	22.230925	0.000000
CO2_STORAGE	0.000000	8.587228	0.000000
JETFUEL_STORAGE	0.000000	6.519248	0.000000
WOOD_STORAGE	0.000000	13.086764	0.000000
EFFICIENCY	5600.000000	0.000000	0.000000
DHN	802.690293	0.000000	0.000000
GRID	9439.719344	0.000000	0.000000
ALKALINE_ELECTROLYSIS	3450.231768	1719.900561	0.000000
HT_ELECTROLYSIS	0.101459	0.050576	0.000000
SMR	0.003562	0.004633	0.000000
BIO_HYDROLYSIS	976.628142	691.150867	0.000000
H2_BIOMASS	0.005473	0.005434	0.000000
WOOD_TO_METHANE	0.008239	0.004107	0.000000
CO2_TO_METHANE	0.004180	0.002084	0.000000
E_WOOD_TO_METHANE	0.023775	0.011852	0.000000
BIOMETHANATION	0.005695	0.002839	0.000000
PYROLYSIS_TO_LFO	0.017254	0.009727	0.000000
PYROLYSIS_TO_FUELS	0.007706	0.004344	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	342.257861	234.913288	0.000000
WOOD_TO_METHANOL	0.008222	0.004099	0.000000
AMMONIA_TO_H2	0.002835	0.003687	0.000000
E_WOOD_TO_FT	4298.813458	2142.908702	0.000000
WOOD_TO_FT	0.013643	0.006801	0.000000
CO2_TO_FT	0.009556	0.004764	0.000000
REFINERY_JETFUEL	0.000000	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000	0.000000
