Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.962325	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.937424	Infinity
WASTE	85000.001660	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3639.561787	Infinity
CO2_EMISSIONS	39100.715488	Infinity
RES_WIND	411758.922564	Infinity
RES_SOLAR	270983.954249	Infinity
RES_HYDRO	92322.727483	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2632.431008	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.891228	8.888889
APPLES	13.743814	13.741667
CEREALSTRAW	22194.446802	22194.444444
CHERRIES	194.446151	194.444444
MAIZESTRAW	1916.668771	1916.666667
OLIVES	55.556457	55.555556
OSR	1277.779957	1277.777778
RICESTRAW	100.829860	100.827778
VINEYARDS	361.113107	361.111111
MISCANTHUS	5.097915	21500.000000
SWITCHGRASS	15815.038270	20666.666667
WILLOW	0.570643	17083.333333
POPLAR	0.339572	1638.888889
CP_RES	34138.485397	34138.483333
FUELWOOD_RES	3166.668773	3166.666667
LANDSCAPECARE	3543.141129	3543.138889
MSW	18386.154723	18386.155556
FUELWOODRW	24709.968799	24709.966667
OTHERSECRESID	1472.224492	1472.222222
SAWDUST	388.891234	388.888889
CP_RW	77250.001639	77250.000000
GRASS_FOR_BIOGAS	603.027266	603.027778
MAIZE_SILAGE	1742.802656	1742.805556
SUGARBEETTOPS	388.887533	388.888889
MANURE_LIQ	2638.882832	2638.888889
MANURE_SOL	12916.669111	12916.666667
SLUDGE	1.666286	1.666667
