Name	C_inv	C_maint	C_op
NUCLEAR	15359.466620	6175.858960	0.000000
CCGT	371.079471	132.458246	0.000000
CCGT_AMMONIA	0.007069	0.002523	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.000707	2927.866313	0.000000
WIND_ONSHORE	5571.460159	996.141158	0.000000
WIND_OFFSHORE	19115.466984	2044.470716	0.000000
HYDRO_RIVER	5663.685789	1109.785108	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.003844	0.003482	0.000000
IND_COGEN_WOOD	0.003012	0.001554	0.000000
IND_COGEN_WASTE	0.003867	0.002009	0.000000
IND_BOILER_GAS	0.002197	0.000496	0.000000
IND_BOILER_WOOD	0.002434	0.000549	0.000000
IND_BOILER_OIL	0.002133	0.000517	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.388825	44.280471	0.000000
IND_DIRECT_ELEC	598.391521	28.176118	0.000000
DHN_HP_ELEC	647.427482	309.410596	0.000000
DHN_COGEN_GAS	0.005425	0.002236	0.000000
DHN_COGEN_WOOD	0.002276	0.001175	0.000000
DHN_COGEN_WASTE	0.003104	0.001613	0.000000
DHN_COGEN_WET_BIOMASS	0.001616	0.001854	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.005347	0.002712	0.000000
DHN_BOILER_GAS	0.000640	0.000145	0.000000
DHN_BOILER_WOOD	0.000953	0.000215	0.000000
DHN_BOILER_OIL	0.000595	0.000144	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.003175	0.000058	0.000000
DEC_HP_ELEC	7873.395086	3837.421850	0.000000
DEC_THHP_GAS	0.004539	0.001653	0.000000
DEC_COGEN_GAS	0.003799	0.003043	0.000000
DEC_COGEN_OIL	0.003410	0.002607	0.000000
DEC_ADVCOGEN_GAS	0.006612	0.001536	0.000000
DEC_ADVCOGEN_H2	0.007093	0.001647	0.000000
DEC_BOILER_GAS	0.004182	0.001415	0.000000
DEC_BOILER_WOOD	0.004837	0.001908	0.000000
DEC_BOILER_OIL	0.003290	0.002225	0.000000
DEC_SOLAR	0.081808	0.011312	0.000000
DEC_DIRECT_ELEC	0.007245	0.000329	0.000000
TRAMWAY_TROLLEY	662.296933	203.622543	0.000000
BUS_COACH_DIESEL	1566.969038	859.905827	0.000000
BUS_COACH_HYDIESEL	4.071989	1.712777	0.000000
BUS_COACH_CNG_STOICH	0.005950	0.003225	0.000000
BUS_COACH_FC_HYBRIDH2	0.002663	0.000775	0.000000
TRAIN_PUB	4450.018261	2755.793876	0.000000
CAR_GASOLINE	0.000522	0.000327	0.000000
CAR_DIESEL	0.000576	0.000349	0.000000
CAR_NG	0.000850	0.000515	0.000000
CAR_METHANOL	0.000441	0.000277	0.000000
CAR_HEV	0.000486	0.000404	0.000000
CAR_PHEV	0.254537	0.189727	0.000000
CAR_BEV	96307.447371	16289.775613	0.000000
CAR_FUEL_CELL	0.017048	0.001666	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	44.240812	40.136520	0.000000
BOAT_FREIGHT_NG	40.450326	36.251069	0.000000
BOAT_FREIGHT_METHANOL	0.002268	0.002057	0.000000
TRAIN_FREIGHT	111.058414	38.111607	0.000000
TRUCK_DIESEL	0.000399	0.000219	0.000000
TRUCK_METHANOL	0.000753	0.000413	0.000000
TRUCK_FUEL_CELL	5035.383186	1466.097211	0.000000
TRUCK_ELEC	0.000535	0.000146	0.000000
TRUCK_NG	0.000064	0.000035	0.000000
HABER_BOSCH	412.768246	100.572629	0.000000
CO2_TO_METHANOL	0.003239	0.001614	0.000000
E_WOOD_TO_METHANOL	684.328827	341.129991	0.000000
METHANE_TO_METHANOL	0.003156	0.001779	0.000000
OIL_TO_HVC	87.145962	4.808983	0.000000
GAS_TO_HVC	0.003030	0.001068	0.000000
BIOMASS_TO_HVC	0.007024	0.002611	0.000000
METHANOL_TO_HVC	324.949965	364.461477	0.000000
PHS	17.714741	0.000000	0.000000
BATT_LI	0.024780	0.000398	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.014821	0.001293	0.000000
TS_DEC_HP_ELEC	234.151741	20.428291	0.000000
TS_DEC_THHP_GAS	0.014338	0.001251	0.000000
TS_DEC_COGEN_GAS	0.014443	0.001260	0.000000
TS_DEC_COGEN_OIL	0.014464	0.001262	0.000000
TS_DEC_ADVCOGEN_GAS	0.014478	0.001263	0.000000
TS_DEC_ADVCOGEN_H2	0.014500	0.001265	0.000000
TS_DEC_BOILER_GAS	0.014350	0.001252	0.000000
TS_DEC_BOILER_WOOD	0.014453	0.001261	0.000000
TS_DEC_BOILER_OIL	0.014368	0.001254	0.000000
TS_DHN_DAILY	0.016181	0.000796	0.000000
TS_DHN_SEASONAL	667.387440	51.370529	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
GAS_STORAGE	0.000000	30.721820	0.000000
H2_STORAGE	0.000000	18.216339	0.000000
DIESEL_STORAGE	0.000000	16.382352	0.000000
GASOLINE_STORAGE	0.000000	16.408864	0.000000
LFO_STORAGE	0.000000	17.909875	0.000000
AMMONIA_STORAGE	0.000000	17.029645	0.000000
METHANOL_STORAGE	0.000000	17.512613	0.000000
CO2_STORAGE	0.000000	6.456848	0.000000
JETFUEL_STORAGE	0.000000	4.934756	0.000000
WOOD_STORAGE	0.000000	9.906893	0.000000
EFFICIENCY	5600.000000	0.000000	0.000000
DHN	1206.905264	0.000000	0.000000
GRID	10201.643074	0.000000	0.000000
ALKALINE_ELECTROLYSIS	4412.092616	2199.377049	0.000000
HT_ELECTROLYSIS	0.097823	0.048764	0.000000
SMR	0.002015	0.002621	0.000000
BIO_HYDROLYSIS	237.255799	167.903774	0.000000
H2_BIOMASS	0.002909	0.002888	0.000000
WOOD_TO_METHANE	0.004428	0.002207	0.000000
CO2_TO_METHANE	0.002729	0.001360	0.000000
E_WOOD_TO_METHANE	40.016621	19.947822	0.000000
BIOMETHANATION	0.003087	0.001539	0.000000
PYROLYSIS_TO_LFO	0.006550	0.003693	0.000000
PYROLYSIS_TO_FUELS	0.003610	0.002035	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	498.619279	342.234051	0.000000
WOOD_TO_METHANOL	0.004804	0.002395	0.000000
AMMONIA_TO_H2	0.001746	0.002270	0.000000
E_WOOD_TO_FT	551.657142	274.994694	0.000000
WOOD_TO_FT	0.006355	0.003168	0.000000
CO2_TO_FT	601.749612	299.965209	0.000000
REFINERY_JETFUEL	0.000000	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000	0.000000
DAC_HT	0.010131	0.005283	0.000000
DAC_LT	1228.928535	612.625795	0.000000
WOOD_GROWTH	0.000000	0.000000	0.000000
WET_BIOMASS_GROWTH	0.000000	0.000000	0.000000
SEQUESTRATION	0.000000	88.775982	0.000000
GHG_EMISSIONS	0.000000	0.000000	0.000000
ELECTRICITY	0.000000	0.000000	0.000000
GASOLINE	0.000000	0.000000	0.000000
DIESEL	0.000000	0.000000	0.000000
BIOETHANOL	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000
LFO	0.000000	0.000000	0.000000
GAS	0.000000	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000	0.000000
JETFUEL	0.000000	0.000000	2729.996232
FT_FUEL	0.000000	0.000000	0.000000
GAS_RE	0.000000	0.000000	0.000000
WOOD	0.000000	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000	0.000000
COAL	0.000000	0.000000	0.000000
URANIUM	0.000000	0.000000	5087.405456
WASTE	0.000000	0.000000	1800.965925
H2	0.000000	0.000000	0.000000
H2_RE	0.000000	0.000000	0.000000
AMMONIA	0.000000	0.000000	0.000000
METHANOL	0.000000	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000	0.000000
METHANOL_RE	0.000000	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000	0.000000
RES_WIND	0.000000	0.000000	0.000000
RES_SOLAR	0.000000	0.000000	0.000000
RES_HYDRO	0.000000	0.000000	0.000000
RES_GEO	0.000000	0.000000	0.000000
CO2_ATMOSPHERE	0.000000	0.000000	0.000000
CO2_CENTRALISED	0.000000	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000	0.000000
OTHER_GHG	0.000000	0.000000	0.000000
OLIVE_PITS	0.000000	0.000000	0.093741
APPLES	0.000000	0.000000	0.251750
CEREALSTRAW	0.000000	0.000000	198.395221
CHERRIES	0.000000	0.000000	4.018935
MAIZESTRAW	0.000000	0.000000	17.378019
OLIVES	0.000000	0.000000	1.638827
OSR	0.000000	0.000000	7.638413
RICESTRAW	0.000000	0.000000	0.844449
VINEYARDS	0.000000	0.000000	5.398030
MISCANTHUS	0.000000	0.000000	0.093814
SWITCHGRASS	0.000000	0.000000	271.957694
WILLOW	0.000000	0.000000	0.017045
POPLAR	0.000000	0.000000	0.012286
CP_RES	0.000000	0.000000	507.846523
FUELWOOD_RES	0.000000	0.000000	41.035727
LANDSCAPECARE	0.000000	0.000000	32.182336
MSW	0.000000	0.000000	4.173866
FUELWOODRW	0.000000	0.000000	320.182678
OTHERSECRESID	0.000000	0.000000	9.890415
SAWDUST	0.000000	0.000000	0.180001
CP_RW	0.000000	0.000000	1893.628440
GRASS_FOR_BIOGAS	0.000000	0.000000	1.563398
MAIZE_SILAGE	0.000000	0.000000	6.204050
SUGARBEETTOPS	0.000000	0.000000	2.943990
MANURE_LIQ	0.000000	0.000000	52.876679
MANURE_SOL	0.000000	0.000000	294.472656
SLUDGE	0.000000	0.000000	0.037094
