TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.770680	6175.858537	60.000000	0.000000	59.999994	60.000000	0.000000	0.451587	1.000000	0.843906	0.843906	0.052828	42472.795717
CCGT	22148.554966	560.950979	25.000000	4.000000	26.815530	Infinity	0.000000	0.026533	1.000000	0.110946	0.955769	0.070952	4928.426216
CCGT_AMMONIA	0.047608	0.001206	25.000000	0.000000	0.000058	Infinity	0.000000	0.000000	1.000000	0.045641	0.590000	0.070952	0.010593
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.997410	2927.867712	25.000000	0.000000	209.999974	210.000000	0.000000	0.274305	1.000000	0.146460	1.000000	0.070952	267749.966975
WIND_ONSHORE	85646.991770	996.141081	30.000000	0.000000	74.999993	75.000000	0.000000	0.172976	1.000000	0.258601	1.000000	0.065051	46713.745511
WIND_OFFSHORE	0.966670	0.006726	30.000000	0.000000	0.000180	60.000000	0.000000	0.000001	1.000000	0.449267	1.000000	0.065051	0.112387
HYDRO_RIVER	89092.423277	890.846498	80.000000	0.000000	17.659829	22.000000	0.000000	0.074597	1.000000	0.473631	1.000000	0.051030	22301.184947
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.043124	0.002772	25.000000	0.000000	0.000028	Infinity	0.000000	0.000000	1.000000	0.063464	0.844900	0.070952	0.028907
IND_COGEN_WOOD	0.070610	0.002585	25.000000	0.000000	0.000060	Infinity	0.000000	0.000002	1.000000	0.225187	0.844900	0.070952	0.009953
IND_COGEN_WASTE	0.057773	0.002130	25.000000	0.000000	0.000018	Infinity	0.000000	0.000001	1.000000	0.080264	0.844900	0.070952	0.011759
IND_BOILER_GAS	0.027346	0.000548	17.000000	0.000000	0.000387	Infinity	0.000000	0.000001	1.000000	0.021803	0.944300	0.088699	0.004767
IND_BOILER_WOOD	764.895034	15.297368	17.000000	0.000000	5.533895	Infinity	0.000000	0.318573	1.000000	0.851167	0.894600	0.088699	159.763563
IND_BOILER_OIL	0.026753	0.000575	17.000000	0.000000	0.000406	Infinity	0.000000	0.000001	1.000000	0.018298	0.944300	0.088699	0.005007
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	1278.742952	25.573969	17.000000	0.000000	9.251505	Infinity	0.000000	0.533062	1.000000	0.851928	0.894600	0.088699	267.090935
IND_DIRECT_ELEC	5733.734071	26.010591	15.000000	0.000000	14.787956	Infinity	0.000000	0.148362	1.000000	0.148338	0.944300	0.096342	21.738295
DHN_HP_ELEC	7002.362924	237.441216	25.000000	0.000000	17.694799	Infinity	0.000000	0.999994	1.000000	0.758346	0.944300	0.070952	3092.873968
DHN_COGEN_GAS	0.078520	0.002296	25.000000	0.000000	0.000058	Infinity	0.000000	0.000001	1.000000	0.104695	0.844900	0.070952	0.028311
