Name	C_inv	C_maint	C_op
NUCLEAR	15359.467054	6175.859135	0.000000
CCGT	234.415651	83.675569	0.000000
CCGT_AMMONIA	0.000438	0.000156	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001600	2927.868067	0.000000
WIND_ONSHORE	5571.460128	996.141153	0.000000
WIND_OFFSHORE	20910.002924	2236.403049	0.000000
HYDRO_RIVER	5663.687971	1109.785535	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.000601	0.000544	0.000000
IND_COGEN_WOOD	0.000407	0.000210	0.000000
IND_COGEN_WASTE	0.000673	0.000350	0.000000
IND_BOILER_GAS	0.000491	0.000111	0.000000
IND_BOILER_WOOD	0.000461	0.000104	0.000000
IND_BOILER_OIL	0.000457	0.000111	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.227749	44.244153	0.000000
IND_DIRECT_ELEC	764.439998	35.994747	0.000000
DHN_HP_ELEC	691.264713	330.360747	0.000000
DHN_COGEN_GAS	0.000636	0.000262	0.000000
DHN_COGEN_WOOD	0.000439	0.000227	0.000000
DHN_COGEN_WASTE	0.000611	0.000317	0.000000
DHN_COGEN_WET_BIOMASS	0.000343	0.000393	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.001179	0.000598	0.000000
DHN_BOILER_GAS	0.000123	0.000028	0.000000
DHN_BOILER_WOOD	0.000193	0.000043	0.000000
DHN_BOILER_OIL	0.000116	0.000028	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.001013	0.000018	0.000000
DEC_HP_ELEC	7873.406876	3837.427596	0.000000
DEC_THHP_GAS	0.000933	0.000340	0.000000
DEC_COGEN_GAS	0.000763	0.000612	0.000000
DEC_COGEN_OIL	0.000697	0.000533	0.000000
DEC_ADVCOGEN_GAS	0.001273	0.000296	0.000000
DEC_ADVCOGEN_H2	0.001229	0.000285	0.000000
DEC_BOILER_GAS	0.000873	0.000295	0.000000
DEC_BOILER_WOOD	0.000860	0.000339	0.000000
DEC_BOILER_OIL	0.000674	0.000456	0.000000
DEC_SOLAR	0.018099	0.002503	0.000000
DEC_DIRECT_ELEC	0.001175	0.000053	0.000000
TRAMWAY_TROLLEY	662.296944	203.622547	0.000000
BUS_COACH_DIESEL	0.001638	0.000899	0.000000
BUS_COACH_HYDIESEL	2234.286830	939.795000	0.000000
BUS_COACH_CNG_STOICH	0.000526	0.000285	0.000000
BUS_COACH_FC_HYBRIDH2	0.000149	0.000043	0.000000
TRAIN_PUB	4450.018220	2755.793850	0.000000
CAR_GASOLINE	0.000043	0.000027	0.000000
CAR_DIESEL	0.000087	0.000053	0.000000
CAR_NG	0.000120	0.000073	0.000000
CAR_METHANOL	0.000035	0.000022	0.000000
CAR_HEV	0.000051	0.000043	0.000000
CAR_PHEV	0.035374	0.026367	0.000000
CAR_BEV	96307.589537	16289.799659	0.000000
CAR_FUEL_CELL	0.002073	0.000203	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	63.911603	57.982419	0.000000
BOAT_FREIGHT_NG	20.538617	18.406448	0.000000
BOAT_FREIGHT_METHANOL	0.000331	0.000300	0.000000
TRAIN_FREIGHT	111.058409	38.111605	0.000000
TRUCK_DIESEL	0.002478	0.001360	0.000000
TRUCK_METHANOL	0.000054	0.000030	0.000000
TRUCK_FUEL_CELL	5035.378145	1466.095743	0.000000
TRUCK_ELEC	0.001805	0.000493	0.000000
TRUCK_NG	0.000019	0.000010	0.000000
HABER_BOSCH	568.467776	138.509440	0.000000
CO2_TO_METHANOL	190.907994	95.165423	0.000000
E_WOOD_TO_METHANOL	187.592423	93.512650	0.000000
METHANE_TO_METHANOL	316.381339	178.362442	0.000000
OIL_TO_HVC	87.145493	4.808957	0.000000
GAS_TO_HVC	0.000516	0.000182	0.000000
BIOMASS_TO_HVC	0.000648	0.000241	0.000000
METHANOL_TO_HVC	324.950796	364.462410	0.000000
PHS	17.714774	0.000000	0.000000
BATT_LI	0.004314	0.000069	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.002122	0.000185	0.000000
TS_DEC_HP_ELEC	262.429339	22.895336	0.000000
TS_DEC_THHP_GAS	0.002091	0.000182	0.000000
TS_DEC_COGEN_GAS	0.002101	0.000183	0.000000
TS_DEC_COGEN_OIL	0.002105	0.000184	0.000000
TS_DEC_ADVCOGEN_GAS	0.002108	0.000184	0.000000
TS_DEC_ADVCOGEN_H2	0.002110	0.000184	0.000000
TS_DEC_BOILER_GAS	0.002098	0.000183	0.000000
TS_DEC_BOILER_WOOD	0.002127	0.000186	0.000000
