Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.994160	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.955104	Infinity
WASTE	85000.000404	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3349.091057	Infinity
CO2_EMISSIONS	70197.578089	Infinity
RES_WIND	392336.150419	Infinity
RES_SOLAR	271119.432545	Infinity
RES_HYDRO	90412.492870	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2567.313299	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.828969	88.833333
APPLES	0.237824	109.966667
CEREALSTRAW	16940.483647	53000.000000
CHERRIES	0.332746	388.888889
MAIZESTRAW	56.797462	12472.222222
OLIVES	0.147297	166.666667
OSR	8833.332135	8833.333333
RICESTRAW	504.048070	504.147222
VINEYARDS	0.508050	2944.444444
MISCANTHUS	0.061789	43694.444444
SWITCHGRASS	0.063668	44055.555556
WILLOW	0.045210	10611.111111
POPLAR	0.034488	1750.000000
CP_RES	2.270319	120840.166667
FUELWOOD_RES	44388.781182	44388.888889
LANDSCAPECARE	35431.329000	35431.344444
MSW	2.572820	40333.000000
FUELWOODRW	34138.838535	34138.888889
OTHERSECRESID	15166.666477	15166.666667
SAWDUST	4444.444683	4444.444444
CP_RW	0.189937	93000.000000
GRASS_FOR_BIOGAS	860.124093	860.138889
MAIZE_SILAGE	2485.829157	2485.833333
SUGARBEETTOPS	861.052047	861.111111
MANURE_LIQ	10582.693546	10583.333333
MANURE_SOL	117444.444841	117444.444444
SLUDGE	4.163103	4.166667
