TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.788555	6175.858917	60.000000	0.000000	59.999998	60.000000	0.000000	0.425030	1.000000	0.843906	0.843906	0.052828	42472.798328
CCGT	18440.987925	467.050345	25.000000	4.000000	22.326732	Infinity	0.000000	0.014602	1.000000	0.077912	0.955769	0.070952	4103.430155
CCGT_AMMONIA	0.021092	0.000534	25.000000	0.000000	0.000026	Infinity	0.000000	0.000000	1.000000	0.024368	0.590000	0.070952	0.004693
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999903	2927.868060	25.000000	0.000000	209.999999	210.000000	0.000000	0.259303	1.000000	0.147101	1.000000	0.070952	267749.998764
WIND_ONSHORE	85646.997789	996.141151	30.000000	0.000000	74.999998	75.000000	0.000000	0.163658	1.000000	0.259957	1.000000	0.065051	46713.748794
WIND_OFFSHORE	66133.773473	460.125357	30.000000	0.000000	12.344609	60.000000	0.000000	0.050353	1.000000	0.485926	1.000000	0.065051	7688.839678
HYDRO_RIVER	110988.153876	1109.784699	80.000000	0.000000	21.999983	22.000000	0.000000	0.087055	1.000000	0.471409	1.000000	0.051030	27782.018442
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.030252	0.001945	25.000000	0.000000	0.000020	Infinity	0.000000	0.000000	1.000000	0.050850	0.844900	0.070952	0.020279
IND_COGEN_WOOD	0.044244	0.001620	25.000000	0.000000	0.000038	Infinity	0.000000	0.000001	1.000000	0.146332	0.844900	0.070952	0.006236
IND_COGEN_WASTE	0.031501	0.001161	25.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.047575	0.844900	0.070952	0.006411
IND_BOILER_GAS	0.013594	0.000272	17.000000	0.000000	0.000192	Infinity	0.000000	0.000000	1.000000	0.036891	0.944300	0.088699	0.002370
IND_BOILER_WOOD	455.291433	9.105512	17.000000	0.000000	3.293962	Infinity	0.000000	0.126067	1.000000	0.612714	0.894600	0.088699	95.096684
IND_BOILER_OIL	0.013190	0.000284	17.000000	0.000000	0.000200	Infinity	0.000000	0.000000	1.000000	0.028092	0.944300	0.088699	0.002469
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	1758.397953	35.166735	17.000000	0.000000	12.721733	Infinity	0.000000	0.492313	1.000000	0.619540	0.894600	0.088699	367.276435
IND_DIRECT_ELEC	6211.023792	28.175775	15.000000	0.000000	16.018940	Infinity	0.000000	0.381617	1.000000	0.381389	0.944300	0.096342	23.547843
DHN_HP_ELEC	6953.314900	235.778060	25.000000	0.000000	17.570856	Infinity	0.000000	0.999997	1.000000	0.754492	0.944300	0.070952	3071.209945
DHN_COGEN_GAS	0.047704	0.001395	25.000000	0.000000	0.000035	Infinity	0.000000	0.000000	1.000000	0.064550	0.844900	0.070952	0.017200
DHN_COGEN_WOOD	0.023552	0.000862	25.000000	0.000000	0.000020	Infinity	0.000000	0.000000	1.000000	0.054876	0.844900	0.070952	0.003320
DHN_COGEN_WASTE	0.027556	0.001016	25.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.031128	0.844900	0.070952	0.005608
DHN_COGEN_WET_BIOMASS	0.013611	0.001108	25.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.019237	0.745500	0.070952	0.009344
DHN_COGEN_BIO_HYDROLYSIS	0.027871	0.001362	15.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.028235	0.844900	0.096342	0.003667
DHN_BOILER_GAS	0.003469	0.000069	17.000000	0.000000	0.000049	Infinity	0.000000	0.000000	1.000000	0.036877	0.944300	0.088699	0.000605
DHN_BOILER_WOOD	0.006033	0.000121	17.000000	0.000000	0.000044	Infinity	0.000000	0.000001	1.000000	0.078502	0.894600	0.088699	0.001260
DHN_BOILER_OIL	0.003245	0.000070	17.000000	0.000000	0.000049	Infinity	0.000000	0.000000	1.000000	0.032303	0.944300	0.088699	0.000607
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.030827	0.000036	30.000000	0.000000	0.000081	Infinity	0.000000	0.000001	1.000000	0.098198	1.000000	0.065051	0.017882
DEC_HP_ELEC	92036.586674	3837.415620	18.000000	0.000000	162.960067	Infinity	0.000000	0.999996	1.000000	0.338672	1.000000	0.085546	26870.485457
DEC_THHP_GAS	0.073639	0.002152	20.000000	0.000000	0.000203	Infinity	0.000000	0.000001	1.000000	0.281399	1.000000	0.080243	0.077618
DEC_COGEN_GAS	0.044467	0.002858	20.000000	0.000000	0.000029	Infinity	0.000000	0.000000	1.000000	0.062830	1.000000	0.080243	0.029807
DEC_COGEN_OIL	0.032598	0.002000	20.000000	0.000000	0.000023	Infinity	0.000000	0.000000	1.000000	0.043129	1.000000	0.080243	0.023566
DEC_ADVCOGEN_GAS	0.054703	0.001019	20.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.014645	1.000000	0.080243	0.013063
DEC_ADVCOGEN_H2	0.048489	0.000904	20.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.011765	1.000000	0.080243	0.011579
DEC_BOILER_GAS	0.026166	0.000785	17.000000	0.000000	0.000138	Infinity	0.000000	0.000000	1.000000	0.059571	1.000000	0.088699	0.002901
DEC_BOILER_WOOD	0.071710	0.002509	17.000000	0.000000	0.000129	Infinity	0.000000	0.000001	1.000000	0.284359	1.000000	0.088699	0.002725
DEC_BOILER_OIL	0.020117	0.001207	17.000000	0.000000	0.000118	Infinity	0.000000	0.000000	1.000000	0.051549	1.000000	0.088699	0.002483
DEC_SOLAR	0.690633	0.007663	20.000000	0.000000	0.000912	20.000000	0.000000	0.000001	1.000000	0.075830	1.000000	0.080243	0.201676
DEC_DIRECT_ELEC	0.041671	0.000182	15.000000	0.000000	0.000956	Infinity	0.000000	0.000001	1.000000	0.041148	1.000000	0.096342	0.001405
TRAMWAY_TROLLEY	10181.127330	203.622547	30.000000	0.000000	16.289804	Infinity	0.000000	0.200000	0.200000	0.342466	0.342466	0.065051	0.000000
BUS_COACH_DIESEL	17457.162667	922.956196	15.000000	0.000000	30.205839	Infinity	0.000000	0.321408	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_HYDIESEL	0.026872	0.001089	15.000000	0.000000	0.000033	Infinity	0.000000	0.000000	1.000000	0.091647	0.296804	0.096342	0.000000
