TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.798052	6175.859119	60.000000	0.000000	60.000000	60.000000	0.000000	0.355418	1.000000	0.843906	0.843906	0.052828	42472.799715
CCGT	3713.028789	94.038963	25.000000	4.000000	4.495410	Infinity	0.000000	0.001711	1.000000	0.054224	0.955769	0.070952	826.211392
CCGT_AMMONIA	0.022311	0.000565	25.000000	0.000000	0.000027	Infinity	0.000000	0.000000	1.000000	0.016141	0.590000	0.070952	0.004964
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.992773	2927.867066	25.000000	0.000000	209.999928	210.000000	0.000000	0.218449	1.000000	0.148196	1.000000	0.070952	267749.907862
WIND_ONSHORE	85646.999163	996.141167	30.000000	0.000000	74.999999	75.000000	0.000000	0.137562	1.000000	0.261302	1.000000	0.065051	46713.749543
WIND_OFFSHORE	321437.995708	2236.403047	30.000000	0.000000	59.999999	60.000000	0.000000	0.212590	1.000000	0.504773	1.000000	0.065051	37370.999501
HYDRO_RIVER	110988.235842	1109.785519	80.000000	0.000000	21.999999	22.000000	0.000000	0.074270	1.000000	0.480943	1.000000	0.051030	27782.038959
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
