Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27300.000129	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.908814	Infinity
WASTE	85000.001759	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	10609.686079	Infinity
CO2_EMISSIONS	76920.301977	Infinity
RES_WIND	170117.879694	Infinity
RES_SOLAR	269910.114311	Infinity
RES_HYDRO	91534.464860	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	54772.032448	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.835615	88.833333
APPLES	1.057089	109.966667
CEREALSTRAW	53000.000442	53000.000000
CHERRIES	388.888347	388.888889
MAIZESTRAW	12472.224389	12472.222222
OLIVES	0.332293	166.666667
OSR	8833.335616	8833.333333
RICESTRAW	504.149521	504.147222
VINEYARDS	2944.445935	2944.444444
MISCANTHUS	0.866158	43694.444444
SWITCHGRASS	1.159653	44055.555556
WILLOW	0.185831	10611.111111
POPLAR	0.109051	1750.000000
CP_RES	120840.058163	120840.166667
FUELWOOD_RES	44388.891355	44388.888889
LANDSCAPECARE	35431.346773	35431.344444
MSW	40333.002857	40333.000000
FUELWOODRW	34138.891194	34138.888889
OTHERSECRESID	15166.669060	15166.666667
SAWDUST	4444.446985	4444.444444
CP_RW	12021.165691	93000.000000
GRASS_FOR_BIOGAS	860.138335	860.138889
MAIZE_SILAGE	2485.828354	2485.833333
SUGARBEETTOPS	861.109771	861.111111
MANURE_LIQ	10583.319476	10583.333333
MANURE_SOL	117444.446842	117444.444444
SLUDGE	4.154168	4.166667
