Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.787544	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.859348	Infinity
WASTE	85000.000522	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	11412.096501	Infinity
CO2_EMISSIONS	93502.430983	Infinity
RES_WIND	171028.355534	Infinity
RES_SOLAR	270741.195530	Infinity
RES_HYDRO	9322.147074	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	82640.082341	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.833635	88.833333
APPLES	0.195034	109.966667
CEREALSTRAW	53000.000071	53000.000000
CHERRIES	388.887071	388.888889
MAIZESTRAW	12472.222404	12472.222222
OLIVES	0.422986	166.666667
OSR	8833.333635	8833.333333
RICESTRAW	504.147581	504.147222
VINEYARDS	2944.444014	2944.444444
MISCANTHUS	4968.892153	43694.444444
SWITCHGRASS	44055.439903	44055.555556
WILLOW	0.263023	10611.111111
POPLAR	0.123356	1750.000000
CP_RES	120840.155244	120840.166667
FUELWOOD_RES	44388.888788	44388.888889
LANDSCAPECARE	35431.344531	35431.344444
MSW	40333.000430	40333.000000
FUELWOODRW	34138.888826	34138.888889
OTHERSECRESID	15166.666947	15166.666667
SAWDUST	4444.444921	4444.444444
CP_RW	92999.422480	93000.000000
GRASS_FOR_BIOGAS	860.135709	860.138889
MAIZE_SILAGE	2485.824596	2485.833333
SUGARBEETTOPS	861.106613	861.111111
MANURE_LIQ	10583.276876	10583.333333
MANURE_SOL	117444.442701	117444.444444
SLUDGE	4.158215	4.166667
