Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.528594	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.809878	Infinity
WASTE	85000.001444	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	6634.753676	Infinity
CO2_EMISSIONS	57145.664152	Infinity
RES_WIND	249480.249045	Infinity
RES_SOLAR	270455.581915	Infinity
RES_HYDRO	90719.082526	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	15144.930570	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.418220	44.416667
APPLES	54.987393	54.986111
CEREALSTRAW	36555.557038	36555.555556
CHERRIES	194.444898	194.444444
MAIZESTRAW	6388.890231	6388.888889
OLIVES	55.481031	55.555556
OSR	4222.223713	4222.222222
RICESTRAW	268.879246	268.877778
VINEYARDS	1500.001089	1500.000000
MISCANTHUS	6.103263	30638.888889
SWITCHGRASS	29937.577731	32111.111111
WILLOW	0.457047	8277.777778
POPLAR	0.275171	888.888889
CP_RES	34138.484398	34138.483333
FUELWOOD_RES	12555.556813	12555.555556
LANDSCAPECARE	14172.545920	14172.544444
MSW	31515.362566	31515.361111
FUELWOODRW	28361.112419	28361.111111
OTHERSECRESID	6055.557135	6055.555556
SAWDUST	1722.223985	1722.222222
CP_RW	77249.911083	77250.000000
GRASS_FOR_BIOGAS	781.929069	781.944444
MAIZE_SILAGE	2259.752549	2259.777778
SUGARBEETTOPS	583.313643	583.333333
MANURE_LIQ	6527.698639	6527.777778
MANURE_SOL	65138.890072	65138.888889
SLUDGE	3.043949	3.055556
