Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.896518	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.945538	Infinity
WASTE	85000.001183	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	5731.981968	Infinity
CO2_EMISSIONS	58040.375845	Infinity
RES_WIND	316692.972597	Infinity
RES_SOLAR	270631.551826	Infinity
RES_HYDRO	91533.994770	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	4184.211385	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.417634	44.416667
APPLES	54.986699	54.986111
CEREALSTRAW	36555.551678	36555.555556
CHERRIES	194.443546	194.444444
MAIZESTRAW	6388.889814	6388.888889
OLIVES	0.913636	55.555556
OSR	4222.223323	4222.222222
RICESTRAW	268.878657	268.877778
VINEYARDS	1500.000692	1500.000000
MISCANTHUS	0.393271	30638.888889
SWITCHGRASS	0.431148	32111.111111
WILLOW	0.182347	8277.777778
POPLAR	0.125671	888.888889
CP_RES	34138.483712	34138.483333
FUELWOOD_RES	12555.556409	12555.555556
LANDSCAPECARE	14172.545568	14172.544444
MSW	31515.353456	31515.361111
FUELWOODRW	28361.111936	28361.111111
OTHERSECRESID	6055.556803	6055.555556
SAWDUST	1722.223675	1722.222222
CP_RW	62247.772078	77250.000000
GRASS_FOR_BIOGAS	781.935894	781.944444
MAIZE_SILAGE	2259.770835	2259.777778
SUGARBEETTOPS	583.317147	583.333333
MANURE_LIQ	6527.719608	6527.777778
MANURE_SOL	65138.890097	65138.888889
SLUDGE	3.041743	3.055556
