Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.999243	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.971885	Infinity
WASTE	85000.001124	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	7884.181808	Infinity
CO2_EMISSIONS	76392.224557	Infinity
RES_WIND	201164.407969	Infinity
RES_SOLAR	270876.480282	Infinity
RES_HYDRO	90050.115800	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	27697.662203	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.831506	88.833333
APPLES	0.205571	109.966667
CEREALSTRAW	52999.997560	53000.000000
CHERRIES	0.362137	388.888889
MAIZESTRAW	12472.222866	12472.222222
OLIVES	0.139324	166.666667
OSR	8833.334427	8833.333333
RICESTRAW	504.146910	504.147222
VINEYARDS	0.617165	2944.444444
MISCANTHUS	0.110997	43694.444444
SWITCHGRASS	0.118477	44055.555556
WILLOW	0.057965	10611.111111
POPLAR	0.041156	1750.000000
CP_RES	61196.473444	120840.166667
FUELWOOD_RES	44388.862823	44388.888889
LANDSCAPECARE	35431.345347	35431.344444
MSW	40333.001592	40333.000000
FUELWOODRW	34138.889106	34138.888889
OTHERSECRESID	15166.667972	15166.666667
SAWDUST	4444.445979	4444.444444
CP_RW	0.167472	93000.000000
GRASS_FOR_BIOGAS	860.138747	860.138889
MAIZE_SILAGE	2485.832172	2485.833333
SUGARBEETTOPS	861.110339	861.111111
MANURE_LIQ	10583.330172	10583.333333
MANURE_SOL	117444.446081	117444.444444
SLUDGE	4.158891	4.166667
