Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27300.000104	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.862112	Infinity
WASTE	85000.002125	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	10452.307898	Infinity
CO2_EMISSIONS	76483.779216	Infinity
RES_WIND	170227.317588	Infinity
RES_SOLAR	269360.809495	Infinity
RES_HYDRO	91817.585184	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	54208.209618	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.835616	88.833333
APPLES	2.307183	109.966667
CEREALSTRAW	53000.001847	53000.000000
CHERRIES	388.885820	388.888889
MAIZESTRAW	12472.224507	12472.222222
OLIVES	0.621054	166.666667
OSR	8833.335873	8833.333333
RICESTRAW	504.149756	504.147222
VINEYARDS	2944.445577	2944.444444
MISCANTHUS	1.356392	43694.444444
SWITCHGRASS	1.818479	44055.555556
WILLOW	0.245086	10611.111111
POPLAR	0.141263	1750.000000
CP_RES	120840.165557	120840.166667
FUELWOOD_RES	44388.889878	44388.888889
LANDSCAPECARE	35431.346689	35431.344444
MSW	40332.999034	40333.000000
FUELWOODRW	34138.890569	34138.888889
OTHERSECRESID	15166.669265	15166.666667
SAWDUST	4444.447367	4444.444444
CP_RW	12018.298091	93000.000000
GRASS_FOR_BIOGAS	860.139527	860.138889
MAIZE_SILAGE	2485.828980	2485.833333
SUGARBEETTOPS	861.110992	861.111111
MANURE_LIQ	10583.320813	10583.333333
MANURE_SOL	117444.447094	117444.444444
SLUDGE	4.149604	4.166667
