Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.999101	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.952878	Infinity
WASTE	85000.002290	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	2967.276042	Infinity
CO2_EMISSIONS	38166.204987	Infinity
RES_WIND	435692.493087	Infinity
RES_SOLAR	271553.211464	Infinity
RES_HYDRO	92385.265049	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2401.692295	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.891942	8.888889
APPLES	13.744115	13.741667
CEREALSTRAW	22194.445254	22194.444444
CHERRIES	194.445806	194.444444
MAIZESTRAW	1916.668673	1916.666667
OLIVES	1.052551	55.555556
OSR	1277.780273	1277.777778
RICESTRAW	100.830287	100.827778
VINEYARDS	361.113581	361.111111
MISCANTHUS	0.211898	21500.000000
SWITCHGRASS	0.222839	20666.666667
WILLOW	0.178547	17083.333333
POPLAR	0.146573	1638.888889
CP_RES	34138.485173	34138.483333
FUELWOOD_RES	3166.669021	3166.666667
LANDSCAPECARE	3543.141745	3543.138889
MSW	18384.469341	18386.155556
FUELWOODRW	24709.968914	24709.966667
OTHERSECRESID	1472.225214	1472.222222
SAWDUST	388.892135	388.888889
CP_RW	68126.497305	77250.000000
GRASS_FOR_BIOGAS	603.022546	603.027778
MAIZE_SILAGE	1742.801629	1742.805556
SUGARBEETTOPS	388.879210	388.888889
MANURE_LIQ	2638.873019	2638.888889
MANURE_SOL	12916.670185	12916.666667
SLUDGE	1.659623	1.666667
