Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.998901	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.983474	Infinity
WASTE	85000.000064	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	5965.710012	Infinity
CO2_EMISSIONS	58600.632974	Infinity
RES_WIND	327778.455886	Infinity
RES_SOLAR	270796.591027	Infinity
RES_HYDRO	91924.860603	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	4010.565562	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.416696	44.416667
APPLES	54.986111	54.986111
CEREALSTRAW	36555.555451	36555.555556
CHERRIES	194.444335	194.444444
MAIZESTRAW	6388.888914	6388.888889
OLIVES	0.092959	55.555556
OSR	4222.222262	4222.222222
RICESTRAW	268.877810	268.877778
VINEYARDS	1500.000011	1500.000000
MISCANTHUS	0.027545	30638.888889
SWITCHGRASS	0.030094	32111.111111
WILLOW	0.014023	8277.777778
POPLAR	0.030484	888.888889
CP_RES	34138.483312	34138.483333
FUELWOOD_RES	12555.555579	12555.555556
LANDSCAPECARE	14172.544488	14172.544444
MSW	31515.359571	31515.361111
FUELWOODRW	28361.111129	28361.111111
OTHERSECRESID	6055.555609	6055.555556
SAWDUST	1722.222289	1722.222222
CP_RW	52249.583570	77250.000000
GRASS_FOR_BIOGAS	781.943985	781.944444
MAIZE_SILAGE	2259.777190	2259.777778
SUGARBEETTOPS	583.332541	583.333333
MANURE_LIQ	6527.773088	6527.777778
MANURE_SOL	65138.888942	65138.888889
SLUDGE	3.054211	3.055556
